t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,
0.00443,0.0011338,1.74445,481.3625,262.155,,,,,,,
0.00444,0.0011335,1.7446,481.285,262.56,,,,,,,
0.00445,0.0011332,1.74475,481.205,262.95,,,,,,,
0.00446,0.001133,1.7449,481.1325,263.355,,,,,,,
0.00447,0.0011327,1.745075,481.0575,263.76,,,,,,,
0.00448,0.0011324,1.745275,480.9925,264.165,,,,,,,
0.00449,0.0011321,1.7455,480.93,264.57,,,,,,,
0.0045,0.0011318,1.7457,480.87,264.975,,,,,,,
0.00451,0.0011315,1.74595,480.8225,265.38,,,,,,,
0.00452,0.0011313,1.746275,480.78,265.785,,,,,,,
0.00453,0.001131,1.746575,480.7475,266.19,,,,,,,
0.00454,0.0011307,1.7469,480.72,266.595,,,,,,,
0.00455,0.0011304,1.7473,480.705,267,,,,,,,
0.00456,0.0011301,1.747725,480.7,267.42,,,,,,,
0.00457,0.0011298,1.74815,480.7025,267.825,,,,,,,
0.00458,0.0011295,1.748675,480.7125,268.23,,,,,,,
0.00459,0.0011293,1.7492,480.735,268.65,,,,,,,
0.0046,0.001129,1.74975,480.7675,269.055,,,,,,,
0.00461,0.0011287,1.750325,480.8125,269.475,,,,,,,
0.00462,0.0011284,1.751,480.8625,269.88,,,,,,,
0.00463,0.0011281,1.75165,480.9275,270.3,,,,,,,
0.00464,0.0011278,1.752375,480.9975,270.705,,,,,,,
0.00465,0.0011275,1.753075,481.0775,271.125,,,,,,,
0.00466,0.0011272,1.753875,481.1675,271.53,,,,,,,
0.00467,0.0011269,1.7547,481.265,271.95,,,,,,,
0.00468,0.0011267,1.75555,481.3675,272.37,,,,,,,
0.00469,0.0011264,1.7564,481.4775,272.79,,,,,,,
0.0047,0.0011261,1.75725,481.5925,273.195,,,,,,,
0.00471,0.0011258,1.75815,481.715,273.615,,,,,,,
0.00472,0.0011255,1.75905,481.84,274.035,,,,,,,
0.00473,0.0011252,1.759975,481.9675,274.455,,,,,,,
0.00474,0.0011249,1.760925,482.0975,274.875,,,,,,,
0.00475,0.0011246,1.761875,482.2275,275.295,,,,,,,
0.00476,0.0011243,1.7628,482.36,275.715,,,,,,,
0.00477,0.001124,1.76375,482.4925,276.135,,,,,,,
0.00478,0.0011237,1.76465,482.6175,276.555,,,,,,,
0.00479,0.0011235,1.765575,482.7475,276.99,,,,,,,
0.0048,0.0011232,1.7665,482.865,277.41,,,,,,,
0.00481,0.0011229,1.7674,482.9825,277.83,,,,,,,
0.00482,0.0011226,1.76825,483.095,278.25,,,,,,,
0.00483,0.0011223,1.7691,483.1975,278.685,,,,,,,
0.00484,0.001122,1.76995,483.295,279.105,,,,,,,
0.00485,0.0011217,1.7707,483.3825,279.525,,,,,,,
0.00486,0.0011214,1.7715,483.46,279.96,,,,,,,
0.00487,0.0011211,1.7722,483.5325,280.38,,,,,,,
0.00488,0.0011208,1.772925,483.595,280.815,,,,,,,
0.00489,0.0011205,1.77355,483.645,281.25,,,,,,,
0.0049,0.0011202,1.774175,483.685,281.67,,,,,,,
0.00491,0.0011199,1.77475,483.7175,282.105,,,,,,,
0.00492,0.0011196,1.7753,483.735,282.54,,,,,,,
0.00493,0.0011193,1.775825,483.7475,282.96,,,,,,,
0.00494,0.001119,1.776275,483.7475,283.395,,,,,,,
0.00495,0.0011187,1.77675,483.7425,283.83,,,,,,,
0.00496,0.0011184,1.77715,483.7225,284.265,,,,,,,
0.00497,0.0011181,1.777525,483.7,284.7,,,,,,,
0.00498,0.0011178,1.7779,483.6725,285.135,,,,,,,
0.00499,0.0011175,1.77825,483.635,285.57,,,,,,,
0.005,0.0011172,1.778575,483.595,286.005,,,,,,,
0.00501,0.0011169,1.778875,483.5475,286.44,,,,,,,
0.00502,0.0011166,1.779175,483.5025,286.875,,,,,,,
0.00503,0.0011163,1.779475,483.45,287.31,,,,,,,
0.00504,0.001116,1.77975,483.4025,287.745,,,,,,,
0.00505,0.0011157,1.780075,483.3525,288.195,,,,,,,
0.00506,0.0011154,1.78035,483.31,288.63,,,,,,,
0.00507,0.0011151,1.7807,483.2675,289.065,,,,,,,
0.00508,0.0011148,1.781075,483.2325,289.515,,,,,,,
0.00509,0.0011145,1.7814,483.1975,289.95,,,,,,,
0.0051,0.0011142,1.781825,483.1725,290.385,,,,,,,
0.00511,0.0011139,1.782225,483.15,290.835,,,,,,,
0.00512,0.0011136,1.78265,483.14,291.285,,,,,,,
0.00513,0.0011133,1.783125,483.14,291.72,,,,,,,
0.00514,0.001113,1.78365,483.145,292.17,,,,,,,
0.00515,0.0011127,1.78415,483.16,292.605,,,,,,,
0.00516,0.0011124,1.78475,483.1875,293.055,,,,,,,
0.00517,0.0011121,1.785375,483.22,293.505,,,,,,,
0.00518,0.0011118,1.786,483.26,293.955,,,,,,,
0.00519,0.0011115,1.786675,483.31,294.405,,,,,,,
0.0052,0.0011112,1.7874,483.37,294.84,,,,,,,
0.00521,0.0011109,1.788125,483.435,295.29,,,,,,,
0.00522,0.0011105,1.7889,483.5075,295.74,,,,,,,
0.00523,0.0011102,1.7897,483.5875,296.19,,,,,,,
0.00524,0.0011099,1.7905,483.6725,296.64,,,,,,,
0.00525,0.0011096,1.791325,483.76,297.105,,,,,,,
0.00526,0.0011093,1.79215,483.85,297.555,,,,,,,
0.00527,0.001109,1.793,483.9425,298.005,,,,,,,
0.00528,0.0011087,1.79385,484.035,298.455,,,,,,,
0.00529,0.0011084,1.7947,484.1275,298.905,,,,,,,
0.0053,0.0011081,1.795525,484.2225,299.37,,,,,,,
0.00531,0.0011078,1.7964,484.31,299.82,,,,,,,
0.00532,0.0011075,1.7972,484.4,300.27,,,,,,,
0.00533,0.0011072,1.798,484.48,300.735,,,,,,,
0.00534,0.0011068,1.7988,484.56,301.185,,,,,,,
0.00535,0.0011065,1.7996,484.6325,301.65,,,,,,,
0.00536,0.0011062,1.80035,484.7,302.1,,,,,,,
0.00537,0.0011059,1.80105,484.76,302.565,,,,,,,
0.00538,0.0011056,1.8018,484.8175,303.03,,,,,,,
0.00539,0.0011053,1.8025,484.8675,303.48,,,,,,,
0.0054,0.001105,1.80315,484.9075,303.945,,,,,,,
0.00541,0.0011047,1.8038,484.9425,304.41,,,,,,,
0.00542,0.0011043,1.8044,484.9725,304.875,,,,,,,
0.00543,0.001104,1.805,484.9975,305.325,,,,,,,
0.00544,0.0011037,1.805575,485.02,305.79,,,,,,,
0.00545,0.0011034,1.806125,485.03,306.255,,,,,,,
0.00546,0.0011031,1.806675,485.04,306.72,,,,,,,
0.00547,0.0011028,1.80725,485.045,307.185,,,,,,,
0.00548,0.0011025,1.807775,485.05,307.65,,,,,,,
0.00549,0.0011022,1.808275,485.05,308.115,,,,,,,
0.0055,0.0011018,1.808775,485.0475,308.595,,,,,,,
0.00551,0.0011015,1.8093,485.045,309.06,,,,,,,
0.00552,0.0011012,1.809825,485.0425,309.525,,,,,,,
0.00553,0.0011009,1.810325,485.0375,309.99,,,,,,,
0.00554,0.0011006,1.8108,485.0325,310.47,,,,,,,
0.00555,0.0011003,1.811325,485.03,310.935,,,,,,,
0.00556,0.0010999,1.811825,485.0275,311.4,,,,,,,
0.00557,0.0010996,1.81235,485.0275,311.88,,,,,,,
0.00558,0.0010993,1.812875,485.0325,312.345,,,,,,,
0.00559,0.001099,1.8134,485.0325,312.825,,,,,,,
0.0056,0.0010987,1.81395,485.0325,313.29,,,,,,,
0.00561,0.0010983,1.8145,485.0375,313.77,,,,,,,
0.00562,0.001098,1.815025,485.045,314.25,,,,,,,
0.00563,0.0010977,1.815625,485.055,314.715,,,,,,,
0.00564,0.0010974,1.81615,485.06,315.195,,,,,,,
0.00565,0.0010971,1.816725,485.075,315.675,,,,,,,
0.00566,0.0010967,1.8173,485.08,316.155,,,,,,,
0.00567,0.0010964,1.81785,485.095,316.635,,,,,,,
0.00568,0.0010961,1.81845,485.105,317.115,,,,,,,
0.00569,0.0010958,1.819,485.1175,317.595,,,,,,,
0.0057,0.0010955,1.8196,485.13,318.075,,,,,,,
0.00571,0.0010951,1.820175,485.14,318.555,,,,,,,
0.00572,0.0010948,1.82075,485.1525,319.035,,,,,,,
0.00573,0.0010945,1.82135,485.165,319.515,,,,,,,
0.00574,0.0010942,1.821925,485.18,319.995,,,,,,,
0.00575,0.0010939,1.822525,485.195,320.475,,,,,,,
0.00576,0.0010935,1.8231,485.205,320.97,,,,,,,
0.00577,0.0010932,1.823675,485.2175,321.45,,,,,,,
0.00578,0.0010929,1.8243,485.2375,321.93,,,,,,,
0.00579,0.0010926,1.824875,485.2525,322.425,,,,,,,
0.0058,0.0010922,1.8255,485.27,322.905,,,,,,,
0.00581,0.0010919,1.826125,485.29,323.4,,,,,,,
0.00582,0.0010916,1.82675,485.31,323.88,,,,,,,
0.00583,0.0010913,1.827375,485.3375,324.375,,,,,,,
0.00584,0.0010909,1.828,485.365,324.855,,,,,,,
0.00585,0.0010906,1.828675,485.3975,325.35,,,,,,,
0.00586,0.0010903,1.82935,485.4325,325.845,,,,,,,
0.00587,0.00109,1.83005,485.4675,326.325,,,,,,,
0.00588,0.0010896,1.83075,485.51,326.82,,,,,,,
0.00589,0.0010893,1.83145,485.5575,327.315,,,,,,,
0.0059,0.001089,1.8322,485.6075,327.81,,,,,,,
0.00591,0.0010887,1.83295,485.66,328.305,,,,,,,
0.00592,0.0010883,1.83375,485.715,328.8,,,,,,,
0.00593,0.001088,1.834525,485.7775,329.295,,,,,,,
0.00594,0.0010877,1.8353,485.84,329.79,,,,,,,
0.00595,0.0010873,1.836125,485.9075,330.285,,,,,,,
0.00596,0.001087,1.836925,485.9775,330.78,,,,,,,
0.00597,0.0010867,1.83775,486.045,331.275,,,,,,,
0.00598,0.0010864,1.838575,486.115,331.77,,,,,,,
0.00599,0.001086,1.8394,486.1875,332.28,,,,,,,
0.006,0.0010857,1.840225,486.2575,332.775,,,,,,,
0.00601,0.0010854,1.84105,486.33,333.27,,,,,,,
0.00602,0.001085,1.84185,486.395,333.78,,,,,,,
0.00603,0.0010847,1.8427,486.4625,334.275,,,,,,,
0.00604,0.0010844,1.843475,486.525,334.785,,,,,,,
0.00605,0.001084,1.844275,486.585,335.28,,,,,,,
0.00606,0.0010837,1.84505,486.6375,335.79,,,,,,,
0.00607,0.0010834,1.845775,486.69,336.285,,,,,,,
0.00608,0.001083,1.84655,486.7375,336.795,,,,,,,
0.00609,0.0010827,1.847275,486.775,337.305,,,,,,,
0.0061,0.0010824,1.847975,486.8125,337.8,,,,,,,
0.00611,0.001082,1.848625,486.8425,338.31,,,,,,,
0.00612,0.0010817,1.849325,486.87,338.82,,,,,,,
0.00613,0.0010814,1.849975,486.89,339.33,,,,,,,
0.00614,0.001081,1.850625,486.905,339.84,,,,,,,
0.00615,0.0010807,1.8512,486.9125,340.35,,,,,,,
0.00616,0.0010804,1.851825,486.925,340.86,,,,,,,
0.00617,0.00108,1.852375,486.93,341.37,,,,,,,
0.00618,0.0010797,1.852975,486.9325,341.88,,,,,,,
0.00619,0.0010794,1.85355,486.935,342.39,,,,,,,
0.0062,0.001079,1.85415,486.93,342.9,,,,,,,
0.00621,0.0010787,1.8547,486.93,343.41,,,,,,,
0.00622,0.0010784,1.855325,486.9325,343.935,,,,,,,
0.00623,0.001078,1.855875,486.935,344.445,,,,,,,
0.00624,0.0010777,1.8565,486.94,344.955,,,,,,,
0.00625,0.0010774,1.857125,486.9475,345.48,,,,,,,
0.00626,0.001077,1.857725,486.96,345.99,,,,,,,
0.00627,0.0010767,1.858375,486.98,346.515,,,,,,,
0.00628,0.0010763,1.85905,487,347.025,,,,,,,
0.00629,0.001076,1.859725,487.0275,347.55,,,,,,,
0.0063,0.0010757,1.86045,487.06,348.06,,,,,,,
0.00631,0.0010753,1.861175,487.1025,348.585,,,,,,,
0.00632,0.001075,1.86195,487.15,349.11,,,,,,,
0.00633,0.0010746,1.86275,487.205,349.62,,,,,,,
0.00634,0.0010743,1.863575,487.265,350.145,,,,,,,
0.00635,0.001074,1.8644,487.3325,350.67,,,,,,,
0.00636,0.0010736,1.865275,487.405,351.195,,,,,,,
0.00637,0.0010733,1.8662,487.4825,351.72,,,,,,,
0.00638,0.0010729,1.8671,487.565,352.245,,,,,,,
0.00639,0.0010726,1.868,487.655,352.77,,,,,,,
0.0064,0.0010723,1.86895,487.745,353.295,,,,,,,
0.00641,0.0010719,1.8699,487.84,353.82,,,,,,,
0.00642,0.0010716,1.8709,487.935,354.345,,,,,,,
0.00643,0.0010712,1.87185,488.0325,354.87,,,,,,,
0.00644,0.0010709,1.872825,488.1275,355.395,,,,,,,
0.00645,0.0010706,1.8738,488.225,355.935,,,,,,,
0.00646,0.0010702,1.87475,488.3225,356.46,,,,,,,
0.00647,0.0010699,1.875725,488.415,356.985,,,,,,,
0.00648,0.0010695,1.876675,488.5025,357.525,,,,,,,
0.00649,0.0010692,1.8776,488.59,358.05,,,,,,,
0.0065,0.0010688,1.8785,488.6725,358.59,,,,,,,
0.00651,0.0010685,1.8794,488.75,359.115,,,,,,,
0.00652,0.0010681,1.8803,488.8175,359.655,,,,,,,
0.00653,0.0010678,1.88115,488.89,360.18,,,,,,,
0.00654,0.0010675,1.882025,488.9475,360.72,,,,,,,
0.00655,0.0010671,1.88285,489.0025,361.26,,,,,,,
0.00656,0.0010668,1.883625,489.0525,361.8,,,,,,,
0.00657,0.0010664,1.8844,489.1,362.325,,,,,,,
0.00658,0.0010661,1.8852,489.14,362.865,,,,,,,
0.00659,0.0010657,1.88595,489.18,363.405,,,,,,,
0.0066,0.0010654,1.886675,489.21,363.945,,,,,,,
0.00661,0.001065,1.887425,489.24,364.485,,,,,,,
0.00662,0.0010647,1.88815,489.27,365.025,,,,,,,
0.00663,0.0010643,1.88885,489.2925,365.565,,,,,,,
0.00664,0.001064,1.889575,489.3175,366.105,,,,,,,
0.00665,0.0010636,1.890275,489.3425,366.645,,,,,,,
0.00666,0.0010633,1.890975,489.3625,367.2,,,,,,,
0.00667,0.0010629,1.8917,489.3875,367.74,,,,,,,
0.00668,0.0010626,1.8924,489.41,368.28,,,,,,,
0.00669,0.0010622,1.893125,489.4375,368.835,,,,,,,
0.0067,0.0010619,1.893875,489.4675,369.375,,,,,,,
0.00671,0.0010615,1.894625,489.495,369.915,,,,,,,
0.00672,0.0010612,1.89535,489.53,370.47,,,,,,,
0.00673,0.0010608,1.896125,489.5625,371.01,,,,,,,
0.00674,0.0010605,1.896875,489.6,371.565,,,,,,,
0.00675,0.0010601,1.897675,489.6375,372.12,,,,,,,
0.00676,0.0010598,1.89845,489.6825,372.66,,,,,,,
0.00677,0.0010594,1.899225,489.7225,373.215,,,,,,,
0.00678,0.0010591,1.90005,489.7675,373.77,,,,,,,
0.00679,0.0010587,1.90085,489.815,374.31,,,,,,,
0.0068,0.0010584,1.90165,489.86,374.865,,,,,,,
0.00681,0.001058,1.90245,489.9075,375.42,,,,,,,
0.00682,0.0010577,1.90325,489.9525,375.975,,,,,,,
0.00683,0.0010573,1.9041,489.9975,376.53,,,,,,,
0.00684,0.001057,1.904925,490.04,377.085,,,,,,,
0.00685,0.0010566,1.905675,490.085,377.64,,,,,,,
0.00686,0.0010563,1.9065,490.1225,378.195,,,,,,,
0.00687,0.0010559,1.907275,490.16,378.75,,,,,,,
0.00688,0.0010556,1.908075,490.2,379.32,,,,,,,
0.00689,0.0010552,1.908825,490.23,379.875,,,,,,,
0.0069,0.0010549,1.9096,490.2625,380.43,,,,,,,
0.00691,0.0010545,1.91035,490.2875,381,,,,,,,
0.00692,0.0010541,1.911075,490.3125,381.555,,,,,,,
0.00693,0.0010538,1.911825,490.3375,382.11,,,,,,,
0.00694,0.0010534,1.912525,490.3575,382.68,,,,,,,
0.00695,0.0010531,1.913275,490.3775,383.235,,,,,,,
0.00696,0.0010527,1.913975,490.3925,383.805,,,,,,,
0.00697,0.0010524,1.9147,490.415,384.375,,,,,,,
0.00698,0.001052,1.915425,490.4325,384.93,,,,,,,
0.00699,0.0010517,1.916125,490.45,385.5,,,,,,,
0.007,0.0010513,1.916875,490.4675,386.07,,,,,,,
0.00701,0.0010509,1.917575,490.49,386.64,,,,,,,
0.00702,0.0010506,1.918325,490.5125,387.195,,,,,,,
0.00703,0.0010502,1.9191,490.54,387.765,,,,,,,
0.00704,0.0010499,1.91985,490.565,388.335,,,,,,,
0.00705,0.0010495,1.920625,490.5975,388.905,,,,,,,
0.00706,0.0010491,1.921425,490.63,389.475,,,,,,,
0.00707,0.0010488,1.92225,490.6725,390.045,,,,,,,
0.00708,0.0010484,1.923075,490.715,390.63,,,,,,,
0.00709,0.0010481,1.9239,490.765,391.2,,,,,,,
0.0071,0.0010477,1.924775,490.8175,391.77,,,,,,,
0.00711,0.0010473,1.925625,490.87,392.34,,,,,,,
0.00712,0.001047,1.92655,490.9275,392.925,,,,,,,
0.00713,0.0010466,1.92745,490.985,393.495,,,,,,,
0.00714,0.0010463,1.928375,491.0525,394.065,,,,,,,
0.00715,0.0010459,1.929275,491.12,394.65,,,,,,,
0.00716,0.0010455,1.9302,491.185,395.22,,,,,,,
0.00717,0.0010452,1.931175,491.255,395.805,,,,,,,
0.00718,0.0010448,1.9321,491.325,396.39,,,,,,,
0.00719,0.0010445,1.93305,491.395,396.96,,,,,,,
0.0072,0.0010441,1.933975,491.4625,397.545,,,,,,,
0.00721,0.0010437,1.934925,491.535,398.13,,,,,,,
0.00722,0.0010434,1.935875,491.6,398.7,,,,,,,
0.00723,0.001043,1.936825,491.6675,399.285,,,,,,,
0.00724,0.0010426,1.937725,491.735,399.87,,,,,,,
0.00725,0.0010423,1.938675,491.7975,400.455,,,,,,,
0.00726,0.0010419,1.939575,491.86,401.04,,,,,,,
0.00727,0.0010416,1.9405,491.92,401.625,,,,,,,
0.00728,0.0010412,1.9414,491.9775,402.21,,,,,,,
0.00729,0.0010408,1.94235,492.0325,402.795,,,,,,,
0.0073,0.0010405,1.94325,492.09,403.38,,,,,,,
0.00731,0.0010401,1.944125,492.145,403.98,,,,,,,
0.00732,0.0010397,1.945025,492.2,404.565,,,,,,,
0.00733,0.0010394,1.945925,492.25,405.15,,,,,,,
0.00734,0.001039,1.9468,492.3025,405.75,,,,,,,
0.00735,0.0010386,1.9477,492.36,406.335,,,,,,,
0.00736,0.0010383,1.948625,492.4125,406.92,,,,,,,
0.00737,0.0010379,1.94955,492.4725,407.52,,,,,,,
0.00738,0.0010375,1.95045,492.525,408.105,,,,,,,
0.00739,0.0010372,1.951375,492.585,408.705,,,,,,,
0.0074,0.0010368,1.9523,492.645,409.305,,,,,,,
0.00741,0.0010364,1.953225,492.705,409.89,,,,,,,
0.00742,0.0010361,1.954175,492.77,410.49,,,,,,,
0.00743,0.0010357,1.955125,492.835,411.09,,,,,,,
0.00744,0.0010353,1.9561,492.9025,411.69,,,,,,,
0.00745,0.001035,1.957075,492.9675,412.275,,,,,,,
0.00746,0.0010346,1.958025,493.0375,412.875,,,,,,,
0.00747,0.0010342,1.958975,493.1075,413.475,,,,,,,
0.00748,0.0010338,1.959975,493.1725,414.075,,,,,,,
0.00749,0.0010335,1.960925,493.2375,414.675,,,,,,,
0.0075,0.0010331,1.9619,493.305,415.275,,,,,,,
0.00751,0.0010327,1.962825,493.3675,415.89,,,,,,,
0.00752,0.0010324,1.9638,493.43,416.49,,,,,,,
0.00753,0.001032,1.96475,493.49,417.09,,,,,,,
0.00754,0.0010316,1.96565,493.54,417.69,,,,,,,
0.00755,0.0010312,1.966575,493.5925,418.305,,,,,,,
0.00756,0.0010309,1.967475,493.64,418.905,,,,,,,
0.00757,0.0010305,1.968375,493.685,419.52,,,,,,,
0.00758,0.0010301,1.96925,493.725,420.12,,,,,,,
0.00759,0.0010298,1.9701,493.76,420.735,,,,,,,
0.0076,0.0010294,1.97095,493.7975,421.335,,,,,,,
0.00761,0.001029,1.9718,493.83,421.95,,,,,,,
0.00762,0.0010286,1.9726,493.86,422.55,,,,,,,
0.00763,0.0010283,1.97345,493.89,423.165,,,,,,,
0.00764,0.0010279,1.974275,493.9175,423.78,,,,,,,
0.00765,0.0010275,1.975125,493.9425,424.395,,,,,,,
0.00766,0.0010271,1.97595,493.98,425.01,,,,,,,
0.00767,0.0010268,1.976825,494.01,425.625,,,,,,,
0.00768,0.0010264,1.977675,494.05,426.24,,,,,,,
0.00769,0.001026,1.978575,494.0925,426.855,,,,,,,
0.0077,0.0010256,1.9795,494.14,427.47,,,,,,,
0.00771,0.0010253,1.980425,494.1975,428.085,,,,,,,
0.00772,0.0010249,1.9814,494.2625,428.7,,,,,,,
0.00773,0.0010245,1.98245,494.335,429.315,,,,,,,
0.00774,0.0010241,1.9835,494.42,429.93,,,,,,,
0.00775,0.0010238,1.984625,494.5175,430.56,,,,,,,
0.00776,0.0010234,1.9858,494.6175,431.175,,,,,,,
0.00777,0.001023,1.98695,494.7325,431.79,,,,,,,
0.00778,0.0010226,1.988225,494.86,432.42,,,,,,,
0.00779,0.0010223,1.989475,494.9975,433.035,,,,,,,
0.0078,0.0010219,1.9908,495.1425,433.665,,,,,,,
0.00781,0.0010215,1.9922,495.3,434.295,,,,,,,
0.00782,0.0010211,1.9936,495.465,434.91,,,,,,,
0.00783,0.0010207,1.995075,495.64,435.54,,,,,,,
0.00784,0.0010204,1.9965,495.82,436.17,,,,,,,
0.00785,0.00102,1.998,496.005,436.785,,,,,,,
0.00786,0.0010196,1.999475,496.1925,437.415,,,,,,,
0.00787,0.0010192,2.001,496.3825,438.045,,,,,,,
0.00788,0.0010189,2.002525,496.575,438.675,,,,,,,
0.00789,0.0010185,2.00405,496.765,439.305,,,,,,,
0.0079,0.0010181,2.005525,496.95,439.935,,,,,,,
0.00791,0.0010177,2.007025,497.1325,440.565,,,,,,,
0.00792,0.0010173,2.008525,497.3075,441.195,,,,,,,
0.00793,0.0010169,2.009925,497.48,441.825,,,,,,,
0.00794,0.0010166,2.01135,497.64,442.47,,,,,,,
0.00795,0.0010162,2.0127,497.7925,443.1,,,,,,,
0.00796,0.0010158,2.01405,497.935,443.73,,,,,,,
0.00797,0.0010154,2.01535,498.0625,444.375,,,,,,,
0.00798,0.001015,2.0166,498.18,445.005,,,,,,,
0.00799,0.0010147,2.017775,498.2875,445.635,,,,,,,
0.008,0.0010143,2.018925,498.3825,446.28,,,,,,,
0.00801,0.0010139,2.02,498.465,446.91,,,,,,,
0.00802,0.0010135,2.021075,498.535,447.555,,,,,,,
0.00803,0.0010131,2.02205,498.5975,448.2,,,,,,,
0.00804,0.0010127,2.023025,498.645,448.83,,,,,,,
0.00805,0.0010124,2.023975,498.685,449.475,,,,,,,
0.00806,0.001012,2.024875,498.72,450.12,,,,,,,
0.00807,0.0010116,2.02575,498.745,450.765,,,,,,,
0.00808,0.0010112,2.0266,498.76,451.41,,,,,,,
0.00809,0.0010108,2.027425,498.7775,452.055,,,,,,,
0.0081,0.0010104,2.028225,498.79,452.7,,,,,,,
0.00811,0.0010101,2.02905,498.7975,453.345,,,,,,,
0.00812,0.0010097,2.02985,498.8075,453.99,,,,,,,
0.00813,0.0010093,2.03065,498.815,454.635,,,,,,,
0.00814,0.0010089,2.031475,498.8275,455.28,,,,,,,
0.00815,0.0010085,2.0323,498.84,455.925,,,,,,,
0.00816,0.0010081,2.033175,498.8575,456.585,,,,,,,
0.00817,0.0010077,2.034,498.88,457.23,,,,,,,
0.00818,0.0010074,2.0349,498.9075,457.875,,,,,,,
0.00819,0.001007,2.03585,498.9425,458.535,,,,,,,
0.0082,0.0010066,2.0368,498.985,459.18,,,,,,,
0.00821,0.0010062,2.037775,499.03,459.84,,,,,,,
0.00822,0.0010058,2.0388,499.085,460.485,,,,,,,
0.00823,0.0010054,2.039825,499.1475,461.145,,,,,,,
0.00824,0.001005,2.0409,499.2175,461.805,,,,,,,
0.00825,0.0010046,2.042,499.29,462.465,,,,,,,
0.00826,0.0010043,2.043075,499.3725,463.11,,,,,,,
0.00827,0.0010039,2.04425,499.46,463.77,,,,,,,
0.00828,0.0010035,2.045425,499.5525,464.43,,,,,,,
0.00829,0.0010031,2.0466,499.6475,465.09,,,,,,,
0.0083,0.0010027,2.047775,499.745,465.75,,,,,,,
0.00831,0.0010023,2.049,499.845,466.41,,,,,,,
0.00832,0.0010019,2.05025,499.95,467.07,,,,,,,
0.00833,0.0010015,2.05145,500.055,467.73,,,,,,,
0.00834,0.0010011,2.052675,500.1575,468.405,,,,,,,
0.00835,0.0010007,2.0539,500.26,469.065,,,,,,,
0.00836,0.0010004,2.055125,500.365,469.725,,,,,,,
0.00837,0.00099997,2.05635,500.465,470.385,,,,,,,
0.00838,0.00099957,2.057575,500.56,471.06,,,,,,,
0.00839,0.00099918,2.058775,500.655,471.72,,,,,,,
0.0084,0.00099879,2.05995,500.75,472.395,,,,,,,
0.00841,0.0009984,2.0611,500.8325,473.055,,,,,,,
0.00842,0.00099801,2.062275,500.9175,473.73,,,,,,,
0.00843,0.00099761,2.063375,500.995,474.405,,,,,,,
0.00844,0.00099722,2.0645,501.07,475.065,,,,,,,
0.00845,0.00099683,2.0656,501.14,475.74,,,,,,,
0.00846,0.00099644,2.0667,501.2025,476.415,,,,,,,
0.00847,0.00099604,2.06775,501.265,477.09,,,,,,,
0.00848,0.00099565,2.0688,501.32,477.765,,,,,,,
0.00849,0.00099526,2.06985,501.375,478.425,,,,,,,
0.0085,0.00099486,2.070875,501.4275,479.1,,,,,,,
0.00851,0.00099447,2.071925,501.475,479.775,,,,,,,
0.00852,0.00099407,2.072875,501.5225,480.465,,,,,,,
0.00853,0.00099368,2.073925,501.565,481.14,,,,,,,
0.00854,0.00099328,2.074925,501.61,481.815,,,,,,,
0.00855,0.00099289,2.075925,501.655,482.49,,,,,,,
0.00856,0.00099249,2.07695,501.6975,483.165,,,,,,,
0.00857,0.0009921,2.07795,501.7425,483.855,,,,,,,
0.00858,0.0009917,2.07895,501.7925,484.53,,,,,,,
0.00859,0.00099131,2.080025,501.84,485.22,,,,,,,
0.0086,0.00099091,2.08105,501.89,485.895,,,,,,,
0.00861,0.00099051,2.0821,501.94,486.585,,,,,,,
0.00862,0.00099012,2.0832,502.0025,487.26,,,,,,,
0.00863,0.00098972,2.084275,502.065,487.95,,,,,,,
0.00864,0.00098932,2.085425,502.1325,488.64,,,,,,,
0.00865,0.00098893,2.086525,502.205,489.315,,,,,,,
0.00866,0.00098853,2.0877,502.2825,490.005,,,,,,,
0.00867,0.00098813,2.0889,502.3625,490.695,,,,,,,
0.00868,0.00098773,2.0901,502.4525,491.385,,,,,,,
0.00869,0.00098734,2.091325,502.545,492.075,,,,,,,
0.0087,0.00098694,2.092575,502.645,492.765,,,,,,,
0.00871,0.00098654,2.09385,502.75,493.455,,,,,,,
0.00872,0.00098614,2.095175,502.8575,494.145,,,,,,,
0.00873,0.00098574,2.096475,502.9725,494.835,,,,,,,
0.00874,0.00098534,2.09785,503.09,495.54,,,,,,,
0.00875,0.00098494,2.099175,503.2125,496.23,,,,,,,
0.00876,0.00098454,2.100575,503.34,496.92,,,,,,,
0.00877,0.00098414,2.101975,503.475,497.625,,,,,,,
0.00878,0.00098374,2.1034,503.6075,498.315,,,,,,,
0.00879,0.00098334,2.104825,503.745,499.02,,,,,,,
0.0088,0.00098294,2.106275,503.8875,499.71,,,,,,,
0.00881,0.00098254,2.10775,504.0325,500.415,,,,,,,
0.00882,0.00098214,2.109225,504.175,501.105,,,,,,,
0.00883,0.00098174,2.1107,504.325,501.81,,,,,,,
0.00884,0.00098134,2.112175,504.4725,502.515,,,,,,,
0.00885,0.00098094,2.113675,504.62,503.22,,,,,,,
0.00886,0.00098054,2.115175,504.77,503.91,,,,,,,
0.00887,0.00098013,2.116625,504.915,504.615,,,,,,,
0.00888,0.00097973,2.118125,505.0625,505.32,,,,,,,
