t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,,,
0.03013,7.98E-05,54.081,933.755,20463.975,,,,,,,,,
0.03014,7.98E-05,54.134,934.425,20467.125,,,,,,,,,
0.03015,7.97E-05,54.188,935.135,20468.7,,,,,,,,,
0.03016,7.97E-05,54.244,935.885,20471.85,,,,,,,,,
0.03017,7.97E-05,54.302,936.68,20473.425,,,,,,,,,
0.03018,7.97E-05,54.362,937.535,20473.425,,,,,,,,,
0.03019,7.96E-05,54.4255,938.45,20475,,,,,,,,,
0.0302,7.96E-05,54.491,939.425,20475,,,,,,,,,
0.03021,7.96E-05,54.5605,940.475,17468.325,,,,,,,,,
0.03022,7.96E-05,54.6335,941.605,17468.325,,,,,,,,,
0.03023,7.96E-05,54.711,942.82,17468.325,,,,,,,,,
0.03024,7.96E-05,54.7925,944.13,17468.325,,,,,,,,,
0.03025,7.95E-05,54.8795,945.545,17468.325,,,,,,,,,
0.03026,7.95E-05,54.972,947.065,17466.75,,,,,,,,,
0.03027,7.95E-05,55.0705,948.7,17465.175,,,,,,,,,
0.03028,7.95E-05,55.175,950.46,17463.6,,,,,,,,,
0.03029,7.95E-05,55.287,952.35,17462.025,,,,,,,,,
0.0303,7.95E-05,55.4055,954.395,17460.45,,,,,,,,,
0.03031,7.95E-05,55.533,956.575,11589.3225,,,,,,,,,
0.03032,7.95E-05,55.668,958.925,11587.905,,,,,,,,,
0.03033,7.95E-05,55.8115,961.44,8668.6425,,,,,,,,,
0.03034,7.95E-05,55.965,964.125,8667.6975,,,,,,,,,
0.03035,7.95E-05,56.128,966.995,8666.4375,,,,,,,,,
0.03036,7.95E-05,56.301,970.055,8664.8625,,,,,,,,,
0.03037,7.95E-05,56.4845,973.3,8663.2875,,,,,,,,,
0.03038,7.95E-05,56.6785,976.755,8661.555,,,,,,,,,
0.03039,7.95E-05,56.8835,980.41,8659.5075,,,,,,,,,
0.0304,7.95E-05,57.1,984.285,5741.6625,,,,,,,,,
0.03041,7.95E-05,57.3285,988.39,5739.93,,,,,,,,,
0.03042,7.96E-05,57.568,992.675,5738.1975,,,,,,,,,
0.03043,7.96E-05,57.82,997.25,5736.3075,,,,,,,,,
0.03044,7.96E-05,58.0835,1002.005,5734.26,,,,,,,,,
0.03045,7.96E-05,58.3595,1006.95,5732.055,,,,,,,,,
0.03046,7.96E-05,58.6475,1012.175,5729.85,,,,,,,,,
0.03047,7.96E-05,58.947,1017.635,5727.33,,,,,,,,,
0.03048,7.97E-05,59.2585,1023.28,5724.81,,,,,,,,,
0.03049,7.97E-05,59.5815,1029.16,5722.1325,,,,,,,,,
0.0305,7.97E-05,59.916,1035.275,5719.2975,,,,,,,,,
0.03051,7.97E-05,60.2615,1041.57,5716.4625,,,,,,,,,
0.03052,7.98E-05,60.617,1048.1,5713.3125,,,,,,,,,
0.03053,7.98E-05,60.983,1054.81,5710.1625,,,,,,,,,
0.03054,7.98E-05,61.3585,1061.705,5706.855,,,,,,,,,
0.03055,7.98E-05,61.7435,1068.83,5703.39,,,,,,,,,
0.03056,7.99E-05,62.136,1076.08,5699.7675,,,,,,,,,
0.03057,7.99E-05,62.5365,1083.51,5696.145,,,,,,,,,
0.03058,8.00E-05,62.945,1091.065,5692.2075,,,,,,,,,
0.03059,8.00E-05,63.3585,1098.8,5688.27,,,,,,,,,
0.0306,8.00E-05,63.778,1106.65,5684.175,,,,,,,,,
0.03061,8.01E-05,64.2015,1114.65,5679.9225,,,,,,,,,
0.03062,8.01E-05,64.629,1122.7,5675.5125,,,,,,,,,
0.03063,8.02E-05,65.0595,1130.8,5671.1025,,,,,,,,,
0.03064,8.02E-05,65.4915,1139,5666.3775,,,,,,,,,
0.03065,8.03E-05,65.9245,1147.25,5661.6525,,,,,,,,,
0.03066,8.03E-05,66.2305,1153.35,5656.77,,,,,,,,,
0.03067,8.04E-05,67.2995,1172.8,5651.73,,,,,,,,,
0.03068,8.04E-05,67.681,1180.25,5646.5325,,,,,,,,,
0.03069,8.05E-05,69.7435,1217,5641.1775,,,,,,,,,
0.0307,8.06E-05,70.8245,1236.5,5635.8225,,,,,,,,,
0.03071,8.06E-05,72.781,1271.2,5630.31,,,,,,,,,
0.03072,8.07E-05,75.9495,1327.15,5624.64,,,,,,,,,
0.03073,8.08E-05,80.4245,1405.5,5618.8125,,,,,,,,,
0.03074,8.08E-05,83.0935,1451.95,5612.8275,,,,,,,,,
0.03075,8.09E-05,84.2935,1472.9,5606.8425,,,,,,,,,
0.03076,8.10E-05,84.6015,1479.05,5600.7,,,,,,,,,
0.03077,8.10E-05,85.1835,1490.6,5594.5575,,,,,,,,,
0.03078,8.11E-05,85.7635,1502.3,5588.2575,,,,,,,,,
0.03079,8.12E-05,86.3385,1513.9,5581.8,,,,,,,,,
0.0308,8.13E-05,86.9085,1525.45,5575.185,,,,,,,,,
0.03081,8.14E-05,87.4705,1536.9,5568.4125,,,,,,,,,
0.03082,8.14E-05,88.023,1548.25,5561.64,,,,,,,,,
0.03083,8.15E-05,88.564,1559.55,5554.71,,,,,,,,,
0.03084,8.16E-05,89.093,1570.55,5547.6225,,,,,,,,,
0.03085,8.17E-05,89.608,1581.5,5540.3775,,,,,,,,,
0.03086,8.18E-05,90.107,1592.15,5532.975,,,,,,,,,
0.03087,8.19E-05,90.589,1602.55,5525.415,,,,,,,,,
0.03088,8.20E-05,91.053,1612.75,5517.855,,,,,,,,,
0.03089,8.21E-05,91.498,1622.7,5510.1375,,,,,,,,,
0.0309,8.22E-05,91.9225,1632.25,5502.42,,,,,,,,,
0.03091,8.23E-05,92.325,1641.6,5494.7025,,,,,,,,,
0.03092,8.24E-05,92.706,1650.55,5486.8275,,,,,,,,,
0.03093,8.25E-05,93.064,1659.25,5478.795,,,,,,,,,
0.03094,8.26E-05,93.3985,1667.5,5470.605,,,,,,,,,
0.03095,8.28E-05,93.709,1675.4,5462.415,,,,,,,,,
0.03096,8.29E-05,93.995,1683,5454.0675,,,,,,,,,
0.03097,8.30E-05,94.256,1690.2,5445.5625,,,,,,,,,
0.03098,8.31E-05,94.4925,1697,5436.9,,,,,,,,,
0.03099,8.32E-05,94.704,1703.45,5428.2375,,,,,,,,,
0.031,8.34E-05,94.8915,1709.5,5419.4175,,,,,,,,,
0.03101,8.35E-05,95.0535,1715.15,5410.5975,,,,,,,,,
0.03102,8.36E-05,95.191,1720.45,5401.62,,,,,,,,,
0.03103,8.38E-05,95.3045,1725.45,5392.485,,,,,,,,,
0.03104,8.39E-05,95.395,1729.95,5383.1925,,,,,,,,,
0.03105,8.40E-05,95.462,1734.2,5373.9,,,,,,,,,
0.03106,8.42E-05,95.506,1738,5364.6075,,,,,,,,,
0.03107,8.43E-05,95.528,1741.5,5355,,,,,,,,,
0.03108,8.45E-05,95.529,1744.7,5345.3925,,,,,,,,,
0.03109,8.46E-05,95.509,1747.6,5335.6275,,,,,,,,,
0.0311,8.48E-05,95.469,1750.1,5325.8625,,,,,,,,,
0.03111,8.49E-05,95.41,1752.35,5315.94,,,,,,,,,
0.03112,8.51E-05,95.3325,1754.35,5305.86,,,,,,,,,
0.03113,8.52E-05,95.2385,1756,5295.78,,,,,,,,,
0.03114,8.54E-05,95.1275,1757.45,5285.5425,,,,,,,,,
0.03115,8.55E-05,95.0005,1758.6,5275.305,,,,,,,,,
0.03116,8.57E-05,94.8595,1759.6,5264.91,,,,,,,,,
0.03117,8.59E-05,94.704,1760.3,5254.3575,,,,,,,,,
0.03118,8.60E-05,94.5355,1760.85,5243.805,,,,,,,,,
0.03119,8.62E-05,94.355,1761.2,5233.095,,,,,,,,,
0.0312,8.64E-05,94.163,1761.35,5222.385,,,,,,,,,
0.03121,8.65E-05,93.9605,1761.3,5211.5175,,,,,,,,,
0.03122,8.67E-05,93.748,1761.15,5200.65,,,,,,,,,
0.03123,8.69E-05,93.527,1760.9,5189.625,,,,,,,,,
0.03124,8.71E-05,93.2975,1760.4,5178.6,,,,,,,,,
0.03125,8.73E-05,93.06,1759.9,5167.4175,,,,,,,,,
0.03126,8.74E-05,92.8155,1759.2,5156.235,,,,,,,,,
0.03127,8.76E-05,92.5655,1758.5,5144.895,,,,,,,,,
0.03128,8.78E-05,92.3095,1757.65,5133.555,,,,,,,,,
0.03129,8.80E-05,92.0485,1756.7,5122.0575,,,,,,,,,
0.0313,8.82E-05,91.7825,1755.75,5110.56,,,,,,,,,
0.03131,8.84E-05,91.513,1754.7,5099.0625,,,,,,,,,
0.03132,8.86E-05,91.239,1753.6,5087.4075,,,,,,,,,
0.03133,8.88E-05,90.9625,1752.4,5075.7525,,,,,,,,,
0.03134,8.90E-05,90.683,1751.2,5063.94,,,,,,,,,
0.03135,8.92E-05,90.401,1749.95,5052.285,,,,,,,,,
0.03136,8.94E-05,90.1165,1748.7,5040.315,,,,,,,,,
0.03137,8.96E-05,89.8305,1747.45,5028.5025,,,,,,,,,
0.03138,8.98E-05,89.543,1746.1,5016.5325,,,,,,,,,
0.03139,9.00E-05,89.2535,1744.75,5004.405,,,,,,,,,
0.0314,9.02E-05,88.9635,1743.35,4992.435,,,,,,,,,
0.03141,9.04E-05,88.672,1742,4980.3075,,,,,,,,,
0.03142,9.07E-05,88.38,1740.65,4968.18,,,,,,,,,
0.03143,9.09E-05,88.0875,1739.25,4955.895,,,,,,,,,
0.03144,9.11E-05,87.7945,1737.8,4943.61,,,,,,,,,
0.03145,9.13E-05,87.501,1736.45,4931.4825,,,,,,,,,
0.03146,9.15E-05,87.207,1735.05,4919.04,,,,,,,,,
0.03147,9.18E-05,86.9125,1733.6,4906.755,,,,,,,,,
0.03148,9.20E-05,86.618,1732.2,4894.3125,,,,,,,,,
0.03149,9.22E-05,86.324,1730.75,4881.87,,,,,,,,,
0.0315,9.24E-05,86.0295,1729.35,4869.4275,,,,,,,,,
0.03151,9.27E-05,85.7355,1727.95,4856.985,,,,,,,,,
0.03152,9.29E-05,85.441,1726.5,4844.385,,,,,,,,,
0.03153,9.31E-05,85.1465,1725.1,4831.9425,,,,,,,,,
0.03154,9.34E-05,84.8525,1723.65,4819.3425,,,,,,,,,
0.03155,9.36E-05,84.559,1722.2,4806.7425,,,,,,,,,
0.03156,9.39E-05,84.265,1720.75,4793.985,,,,,,,,,
0.03157,9.41E-05,83.9715,1719.35,4781.385,,,,,,,,,
0.03158,9.43E-05,83.6785,1717.9,4768.785,,,,,,,,,
0.03159,9.46E-05,83.385,1716.45,4756.0275,,,,,,,,,
0.0316,9.48E-05,83.0925,1715.05,4743.27,,,,,,,,,
0.03161,9.51E-05,82.8,1713.6,4730.67,,,,,,,,,
0.03162,9.53E-05,82.5075,1712.2,4717.9125,,,,,,,,,
0.03163,9.56E-05,82.2155,1710.7,4705.155,,,,,,,,,
0.03164,9.58E-05,81.9235,1709.3,4692.3975,,,,,,,,,
0.03165,9.61E-05,81.632,1707.85,4679.4825,,,,,,,,,
0.03166,9.63E-05,81.341,1706.4,4666.725,,,,,,,,,
0.03167,9.66E-05,81.05,1704.95,4653.9675,,,,,,,,,
0.03168,9.68E-05,80.7595,1703.5,4641.0525,,,,,,,,,
0.03169,9.71E-05,80.4695,1702.1,4628.295,,,,,,,,,
0.0317,9.74E-05,80.179,1700.6,4615.38,,,,,,,,,
0.03171,9.76E-05,79.89,1699.15,4602.6225,,,,,,,,,
0.03172,9.79E-05,79.601,1697.7,4589.7075,,,,,,,,,
0.03173,9.81E-05,79.3125,1696.25,4576.95,,,,,,,,,
0.03174,9.84E-05,79.024,1694.8,4564.035,,,,,,,,,
0.03175,9.87E-05,78.736,1693.35,4551.12,,,,,,,,,
0.03176,9.89E-05,78.449,1691.85,4538.3625,,,,,,,,,
0.03177,9.92E-05,78.162,1690.45,4525.4475,,,,,,,,,
0.03178,9.95E-05,77.876,1689,4512.5325,,,,,,,,,
0.03179,9.98E-05,77.59,1687.5,4499.6175,,,,,,,,,
0.0318,0.00010003,77.305,1686.05,4486.86,,,,,,,,,
0.03181,0.00010031,77.02,1684.6,4473.945,,,,,,,,,
0.03182,0.00010059,76.736,1683.15,4461.03,,,,,,,,,
0.03183,0.00010086,76.4525,1681.7,4448.2725,,,,,,,,,
0.03184,0.00010114,76.1695,1680.25,4435.3575,,,,,,,,,
0.03185,0.00010143,75.8875,1678.75,4422.4425,,,,,,,,,
0.03186,0.00010171,75.606,1677.35,4409.685,,,,,,,,,
0.03187,0.00010199,75.325,1675.9,4396.77,,,,,,,,,
0.03188,0.00010228,75.0455,1674.45,4384.0125,,,,,,,,,
0.03189,0.00010257,74.7655,1673,4371.0975,,,,,,,,,
0.0319,0.00010285,74.4865,1671.55,4358.34,,,,,,,,,
0.03191,0.00010314,74.209,1670.15,4345.5825,,,,,,,,,
0.03192,0.00010343,73.9315,1668.7,4332.6675,,,,,,,,,
0.03193,0.00010373,73.655,1667.3,4319.91,,,,,,,,,
0.03194,0.00010402,73.379,1665.85,4307.1525,,,,,,,,,
0.03195,0.00010432,73.104,1664.45,4294.395,,,,,,,,,
0.03196,0.00010461,72.8295,1663,4281.6375,,,,,,,,,
0.03197,0.00010491,72.556,1661.55,4268.88,,,,,,,,,
0.03198,0.00010521,72.283,1660.15,4256.1225,,,,,,,,,
0.03199,0.00010551,72.0105,1658.75,4243.365,,,,,,,,,
0.032,0.00010581,71.7395,1657.35,4230.6075,,,,,,,,,
0.03201,0.00010612,71.4685,1655.9,4217.85,,,,,,,,,
0.03202,0.00010642,71.199,1654.55,4205.25,,,,,,,,,
0.03203,0.00010673,70.929,1653.1,4192.4925,,,,,,,,,
0.03204,0.00010704,70.6605,1651.7,4179.8925,,,,,,,,,
0.03205,0.00010735,70.3925,1650.35,4167.2925,,,,,,,,,
0.03206,0.00010766,70.125,1648.9,4154.6925,,,,,,,,,
0.03207,0.00010797,69.8585,1647.5,4142.0925,,,,,,,,,
0.03208,0.00010829,69.5925,1646.1,4129.4925,,,,,,,,,
0.03209,0.0001086,69.327,1644.7,4116.8925,,,,,,,,,
0.0321,0.00010892,69.063,1643.25,4104.2925,,,,,,,,,
0.03211,0.00010924,68.7985,1641.9,4091.6925,,,,,,,,,
0.03212,0.00010956,68.535,1640.45,4079.25,,,,,,,,,
0.03213,0.00010988,68.272,1639.1,4066.65,,,,,,,,,
0.03214,0.0001102,68.0105,1637.65,4054.2075,,,,,,,,,
0.03215,0.00011052,67.7485,1636.25,4041.765,,,,,,,,,
0.03216,0.00011085,67.488,1634.85,4029.3225,,,,,,,,,
0.03217,0.00011118,67.2275,1633.45,4016.88,,,,,,,,,
0.03218,0.0001115,66.968,1632.05,4004.4375,,,,,,,,,
0.03219,0.00011183,66.7085,1630.65,3992.1525,,,,,,,,,
0.0322,0.00011216,66.451,1629.2,3979.71,,,,,,,,,
0.03221,0.0001125,66.193,1627.85,3967.425,,,,,,,,,
0.03222,0.00011283,65.9355,1626.4,3955.14,,,,,,,,,
0.03223,0.00011317,65.679,1625,3942.855,,,,,,,,,
0.03224,0.00011351,65.4235,1623.55,3930.57,,,,,,,,,
0.03225,0.00011384,65.1685,1622.2,3918.285,,,,,,,,,
0.03226,0.00011418,64.9145,1620.75,3906,,,,,,,,,
0.03227,0.00011453,64.6605,1619.35,3893.8725,,,,,,,,,
0.03228,0.00011487,64.4075,1617.95,3881.745,,,,,,,,,
0.03229,0.00011521,64.155,1616.55,3869.46,,,,,,,,,
0.0323,0.00011556,63.9035,1615.15,3857.3325,,,,,,,,,
0.03231,0.00011591,63.653,1613.75,3845.3625,,,,,,,,,
0.03232,0.00011626,63.4025,1612.35,3833.235,,,,,,,,,
0.03233,0.00011661,63.153,1610.9,3821.1075,,,,,,,,,
0.03234,0.00011696,62.904,1609.5,3809.1375,,,,,,,,,
0.03235,0.00011732,62.6565,1608.15,3797.1675,,,,,,,,,
0.03236,0.00011767,62.409,1606.7,3785.1975,,,,,,,,,
0.03237,0.00011803,62.1625,1605.35,3773.2275,,,,,,,,,
0.03238,0.00011839,61.917,1603.95,3761.2575,,,,,,,,,
0.03239,0.00011875,61.672,1602.5,3749.2875,,,,,,,,,
0.0324,0.00011911,61.428,1601.15,3737.475,,,,,,,,,
0.03241,0.00011947,61.1845,1599.7,3725.6625,,,,,,,,,
0.03242,0.00011984,60.9415,1598.35,3713.85,,,,,,,,,
0.03243,0.0001202,60.6995,1596.95,3702.0375,,,,,,,,,
0.03244,0.00012057,60.4585,1595.55,3690.225,,,,,,,,,
0.03245,0.00012094,60.218,1594.15,3678.57,,,,,,,,,
0.03246,0.00012131,59.978,1592.8,3666.915,,,,,,,,,
0.03247,0.00012169,59.739,1591.35,3655.1025,,,,,,,,,
0.03248,0.00012206,59.5005,1590,3643.605,,,,,,,,,
0.03249,0.00012244,59.263,1588.55,3631.95,,,,,,,,,
0.0325,0.00012281,59.026,1587.2,3620.295,,,,,,,,,
0.03251,0.00012319,58.7895,1585.8,3608.7975,,,,,,,,,
0.03252,0.00012357,58.554,1584.35,3597.3,,,,,,,,,
0.03253,0.00012395,58.319,1583,3585.8025,,,,,,,,,
0.03254,0.00012434,58.0845,1581.6,3574.305,,,,,,,,,
0.03255,0.00012472,57.851,1580.15,3562.8075,,,,,,,,,
0.03256,0.00012511,57.618,1578.8,3551.4675,,,,,,,,,
0.03257,0.0001255,57.386,1577.35,3540.1275,,,,,,,,,
0.03258,0.00012589,57.1545,1575.95,3528.7875,,,,,,,,,
0.03259,0.00012628,56.923,1574.5,3517.4475,,,,,,,,,
0.0326,0.00012667,56.693,1573.1,3506.1075,,,,,,,,,
0.03261,0.00012707,56.4635,1571.65,3494.925,,,,,,,,,
0.03262,0.00012746,56.234,1570.25,3483.7425,,,,,,,,,
0.03263,0.00012786,56.006,1568.8,3472.56,,,,,,,,,
0.03264,0.00012826,55.7785,1567.4,3461.3775,,,,,,,,,
0.03265,0.00012866,55.551,1565.95,3450.195,,,,,,,,,
0.03266,0.00012906,55.3245,1564.5,3439.17,,,,,,,,,
0.03267,0.00012946,55.099,1563.05,3428.145,,,,,,,,,
0.03268,0.00012987,54.874,1561.6,3417.12,,,,,,,,,
0.03269,0.00013028,54.6495,1560.15,3406.095,,,,,,,,,
0.0327,0.00013068,54.4255,1558.7,3395.2275,,,,,,,,,
0.03271,0.00013109,54.2025,1557.2,3384.2025,,,,,,,,,
0.03272,0.0001315,53.9805,1555.8,3373.335,,,,,,,,,
0.03273,0.00013192,53.7595,1554.3,3362.4675,,,,,,,,,
0.03274,0.00013233,53.538,1552.85,3351.7575,,,,,,,,,
0.03275,0.00013275,53.318,1551.4,3340.89,,,,,,,,,
0.03276,0.00013316,53.0985,1549.9,3330.18,,,,,,,,,
0.03277,0.00013358,52.88,1548.4,3319.47,,,,,,,,,
0.03278,0.000134,52.6625,1546.9,3308.76,,,,,,,,,
0.03279,0.00013442,52.4455,1545.45,3298.2075,,,,,,,,,
0.0328,0.00013484,52.229,1544,3287.655,,,,,,,,,
0.03281,0.00013527,52.014,1542.5,3277.1025,,,,,,,,,
0.03282,0.00013569,51.799,1541,3266.55,,,,,,,,,
0.03283,0.00013612,51.5855,1539.55,3255.9975,,,,,,,,,
0.03284,0.00013655,51.3725,1538.05,3245.6025,,,,,,,,,
0.03285,0.00013698,51.1605,1536.6,3235.2075,,,,,,,,,
0.03286,0.00013741,50.949,1535.1,3224.8125,,,,,,,,,
0.03287,0.00013784,50.739,1533.65,3214.4175,,,,,,,,,
0.03288,0.00013827,50.5295,1532.15,3204.18,,,,,,,,,
0.03289,0.00013871,50.3215,1530.65,3193.785,,,,,,,,,
0.0329,0.00013915,50.114,1529.2,3183.5475,,,,,,,,,
0.03291,0.00013958,49.907,1527.7,3173.4675,,,,,,,,,
0.03292,0.00014002,49.7015,1526.25,3163.23,,,,,,,,,
0.03293,0.00014046,49.497,1524.8,3153.15,,,,,,,,,
0.03294,0.0001409,49.2935,1523.35,3143.07,,,,,,,,,
0.03295,0.00014135,49.0905,1521.9,3132.99,,,,,,,,,
0.03296,0.00014179,48.889,1520.45,3122.91,,,,,,,,,
0.03297,0.00014224,48.6885,1518.95,3112.9875,,,,,,,,,
0.03298,0.00014268,48.4885,1517.55,3103.065,,,,,,,,,
0.03299,0.00014313,48.29,1516.1,3093.1425,,,,,,,,,
0.033,0.00014358,48.0925,1514.7,3083.22,,,,,,,,,
0.03301,0.00014403,47.8955,1513.2,3073.455,,,,,,,,,
0.03302,0.00014448,47.7,1511.8,3063.69,,,,,,,,,
0.03303,0.00014493,47.5055,1510.4,3053.925,,,,,,,,,
0.03304,0.00014539,47.312,1508.95,3044.16,,,,,,,,,
0.03305,0.00014584,47.1195,1507.55,3034.5525,,,,,,,,,
0.03306,0.0001463,46.928,1506.15,3024.945,,,,,,,,,
0.03307,0.00014676,46.737,1504.75,3015.3375,,,,,,,,,
0.03308,0.00014721,46.5475,1503.35,3005.73,,,,,,,,,
0.03309,0.00014767,46.359,1501.95,2996.28,,,,,,,,,
0.0331,0.00014813,46.1715,1500.6,2986.83,,,,,,,,,
0.03311,0.0001486,45.9855,1499.2,2977.38,,,,,,,,,
0.03312,0.00014906,45.8,1497.8,2967.93,,,,,,,,,
0.03313,0.00014952,45.6155,1496.45,2958.6375,,,,,,,,,
0.03314,0.00014999,45.432,1495.05,2949.1875,,,,,,,,,
0.03315,0.00015045,45.25,1493.7,2939.895,,,,,,,,,
0.03316,0.00015092,45.068,1492.35,2930.76,,,,,,,,,
0.03317,0.00015139,44.8875,1491,2921.4675,,,,,,,,,
0.03318,0.00015185,44.708,1489.65,2912.3325,,,,,,,,,
0.03319,0.00015232,44.5295,1488.3,2903.1975,,,,,,,,,
0.0332,0.00015279,44.352,1486.9,2894.0625,,,,,,,,,
0.03321,0.00015326,44.175,1485.6,2885.085,,,,,,,,,
0.03322,0.00015374,43.9995,1484.25,2876.1075,,,,,,,,,
0.03323,0.00015421,43.825,1482.95,2867.13,,,,,,,,,
0.03324,0.00015468,43.651,1481.6,2858.1525,,,,,,,,,
0.03325,0.00015516,43.4785,1480.25,2849.3325,,,,,,,,,
0.03326,0.00015563,43.3065,1478.95,2840.355,,,,,,,,,
0.03327,0.00015611,43.136,1477.6,2831.535,,,,,,,,,
0.03328,0.00015659,42.966,1476.3,2822.8725,,,,,,,,,
0.03329,0.00015707,42.7965,1475,2814.0525,,,,,,,,,
0.0333,0.00015755,42.629,1473.65,2805.39,,,,,,,,,
0.03331,0.00015802,42.462,1472.35,2796.7275,,,,,,,,,
0.03332,0.00015851,42.2955,1471.05,2788.065,,,,,,,,,
0.03333,0.00015899,42.13,1469.8,2779.4025,,,,,,,,,
0.03334,0.00015947,41.966,1468.5,2770.8975,,,,,,,,,
0.03335,0.00015995,41.803,1467.2,2762.3925,,,,,,,,,
0.03336,0.00016044,41.6405,1465.95,2753.8875,,,,,,,,,
0.03337,0.00016092,41.479,1464.65,2745.54,,,,,,,,,
0.03338,0.00016141,41.319,1463.4,2737.035,,,,,,,,,
0.03339,0.00016189,41.159,1462.15,2728.6875,,,,,,,,,
0.0334,0.00016238,41.0005,1460.85,2720.34,,,,,,,,,
0.03341,0.00016286,40.8425,1459.65,2712.15,,,,,,,,,
0.03342,0.00016335,40.686,1458.35,2703.8025,,,,,,,,,
0.03343,0.00016384,40.5305,1457.15,2695.6125,,,,,,,,,
0.03344,0.00016433,40.3755,1455.9,2687.4225,,,,,,,,,
0.03345,0.00016482,40.222,1454.65,2679.2325,,,,,,,,,
0.03346,0.00016531,40.069,1453.45,2671.2,,,,,,,,,
0.03347,0.0001658,39.917,1452.2,2663.1675,,,,,,,,,
0.03348,0.0001663,39.766,1451,2655.135,,,,,,,,,
0.03349,0.00016679,39.616,1449.85,2647.1025,,,,,,,,,
0.0335,0.00016728,39.4665,1448.65,2639.07,,,,,,,,,
0.03351,0.00016778,39.318,1447.45,2631.195,,,,,,,,,
0.03352,0.00016827,39.171,1446.25,2623.32,,,,,,,,,
0.03353,0.00016877,39.0245,1445.1,2615.445,,,,,,,,,
0.03354,0.00016926,38.8785,1443.9,2607.57,,,,,,,,,
0.03355,0.00016976,38.734,1442.7,2599.8525,,,,,,,,,
0.03356,0.00017026,38.59,1441.55,2592.135,,,,,,,,,
0.03357,0.00017075,38.4465,1440.4,2584.4175,,,,,,,,,
0.03358,0.00017125,38.304,1439.25,2576.7,,,,,,,,,
0.03359,0.00017175,38.1625,1438.1,2569.14,,,,,,,,,
0.0336,0.00017225,38.022,1436.95,2561.4225,,,,,,,,,
0.03361,0.00017275,37.882,1435.8,2553.8625,,,,,,,,,
0.03362,0.00017325,37.7425,1434.65,2546.3025,,,,,,,,,
0.03363,0.00017375,37.6045,1433.55,2538.9,,,,,,,,,
0.03364,0.00017425,37.467,1432.35,2531.34,,,,,,,,,
0.03365,0.00017476,37.3295,1431.25,2523.9375,,,,,,,,,
0.03366,0.00017526,37.193,1430.1,2516.535,,,,,,,,,
0.03367,0.00017576,37.0575,1428.95,2509.1325,,,,,,,,,
0.03368,0.00017627,36.923,1427.8,2501.8875,,,,,,,,,
0.03369,0.00017677,36.7885,1426.7,2494.485,,,,,,,,,
0.0337,0.00017728,36.655,1425.55,2487.24,,,,,,,,,
0.03371,0.00017778,36.5225,1424.45,2479.995,,,,,,,,,
0.03372,0.00017829,36.39,1423.25,2472.9075,,,,,,,,,
0.03373,0.00017879,36.258,1422.15,2465.6625,,,,,,,,,
0.03374,0.0001793,36.127,1421,2458.575,,,,,,,,,
0.03375,0.00017981,35.997,1419.9,2451.4875,,,,,,,,,
0.03376,0.00018032,35.867,1418.75,2444.4,,,,,,,,,
0.03377,0.00018083,35.738,1417.65,2437.3125,,,,,,,,,
0.03378,0.00018134,35.61,1416.5,2430.225,,,,,,,,,
0.03379,0.00018185,35.482,1415.3,2423.295,,,,,,,,,
0.0338,0.00018236,35.355,1414.2,2416.365,,,,,,,,,
0.03381,0.00018287,35.228,1413.05,2409.435,,,,,,,,,
0.03382,0.00018338,35.102,1411.95,2402.505,,,,,,,,,
0.03383,0.00018389,34.9765,1410.8,2395.7325,,,,,,,,,
0.03384,0.0001844,34.852,1409.65,2388.96,,,,,,,,,
0.03385,0.00018491,34.7275,1408.5,2382.03,,,,,,,,,
0.03386,0.00018543,34.604,1407.4,2375.2575,,,,,,,,,
0.03387,0.00018594,34.481,1406.25,2368.6425,,,,,,,,,
0.03388,0.00018645,34.3585,1405.1,2361.87,,,,,,,,,
0.03389,0.00018697,34.2365,1404,2355.255,,,,,,,,,
0.0339,0.00018748,34.1155,1402.85,2348.64,,,,,,,,,
0.03391,0.000188,33.995,1401.75,2342.025,,,,,,,,,
0.03392,0.00018852,33.875,1400.6,2335.41,,,,,,,,,
0.03393,0.00018903,33.7555,1399.5,2328.795,,,,,,,,,
0.03394,0.00018955,33.637,1398.35,2322.3375,,,,,,,,,
0.03395,0.00019007,33.519,1397.25,2315.88,,,,,,,,,
0.03396,0.00019059,33.4015,1396.1,2309.265,,,,,,,,,
0.03397,0.00019111,33.2845,1395,2302.965,,,,,,,,,
0.03398,0.00019162,33.1685,1393.9,2296.5075,,,,,,,,,
0.03399,0.00019214,33.053,1392.8,2290.05,,,,,,,,,
0.034,0.00019267,32.9375,1391.65,2283.75,,,,,,,,,
0.03401,0.00019319,32.823,1390.55,2277.45,,,,,,,,,
0.03402,0.00019371,32.709,1389.45,2271.15,,,,,,,,,
0.03403,0.00019423,32.596,1388.4,2264.85,,,,,,,,,
0.03404,0.00019475,32.4835,1387.3,2258.55,,,,,,,,,
0.03405,0.00019528,32.371,1386.2,2252.4075,,,,,,,,,
0.03406,0.0001958,32.2595,1385.1,2246.265,,,,,,,,,
0.03407,0.00019632,32.1485,1384.05,2239.965,,,,,,,,,
0.03408,0.00019685,32.038,1382.95,2233.8225,,,,,,,,,
0.03409,0.00019737,31.9285,1381.85,2227.8375,,,,,,,,,
