t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,,
0.01557,0.00068544,3.42578,512.74,1337.76,,,,,,,,
0.01558,0.00068496,3.42912,512.874,1339.32,,,,,,,,
0.01559,0.00068447,3.43242,513.008,1341,,,,,,,,
0.0156,0.00068399,3.43576,513.148,1342.68,,,,,,,,
0.01561,0.00068351,3.4391,513.286,1344.36,,,,,,,,
0.01562,0.00068303,3.44248,513.426,1346.04,,,,,,,,
0.01563,0.00068255,3.44588,513.57,1347.72,,,,,,,,
0.01564,0.00068206,3.44934,513.718,1349.4,,,,,,,,
0.01565,0.00068158,3.45278,513.87,1351.08,,,,,,,,
0.01566,0.0006811,3.45628,514.028,1352.64,,,,,,,,
0.01567,0.00068062,3.45982,514.19,1354.32,,,,,,,,
0.01568,0.00068013,3.46338,514.352,1356,,,,,,,,
0.01569,0.00067965,3.46698,514.52,1357.68,,,,,,,,
0.0157,0.00067917,3.4706,514.692,1359.36,,,,,,,,
0.01571,0.00067869,3.47424,514.866,1361.04,,,,,,,,
0.01572,0.0006782,3.4779,515.044,1362.72,,,,,,,,
0.01573,0.00067772,3.48158,515.22,1364.52,,,,,,,,
0.01574,0.00067724,3.48528,515.398,1366.2,,,,,,,,
0.01575,0.00067675,3.48896,515.576,1367.88,,,,,,,,
0.01576,0.00067627,3.49262,515.748,1369.56,,,,,,,,
0.01577,0.00067579,3.49628,515.918,1371.24,,,,,,,,
0.01578,0.00067531,3.4999,516.086,1372.92,,,,,,,,
0.01579,0.00067482,3.5035,516.242,1374.6,,,,,,,,
0.0158,0.00067434,3.50704,516.394,1376.28,,,,,,,,
0.01581,0.00067386,3.51052,516.538,1378.08,,,,,,,,
0.01582,0.00067337,3.51398,516.672,1379.76,,,,,,,,
0.01583,0.00067289,3.51734,516.798,1381.44,,,,,,,,
0.01584,0.00067241,3.52066,516.914,1383.12,,,,,,,,
0.01585,0.00067192,3.52392,517.02,1384.92,,,,,,,,
0.01586,0.00067144,3.52708,517.114,1386.6,,,,,,,,
0.01587,0.00067095,3.53022,517.198,1388.28,,,,,,,,
0.01588,0.00067047,3.5333,517.28,1390.08,,,,,,,,
0.01589,0.00066999,3.53634,517.344,1391.76,,,,,,,,
0.0159,0.0006695,3.5393,517.406,1393.44,,,,,,,,
0.01591,0.00066902,3.54222,517.464,1395.24,,,,,,,,
0.01592,0.00066854,3.54514,517.514,1396.92,,,,,,,,
0.01593,0.00066805,3.54806,517.564,1398.72,,,,,,,,
0.01594,0.00066757,3.55096,517.61,1400.4,,,,,,,,
0.01595,0.00066708,3.55386,517.66,1402.08,,,,,,,,
0.01596,0.0006666,3.55678,517.712,1403.88,,,,,,,,
0.01597,0.00066612,3.55976,517.766,1405.56,,,,,,,,
0.01598,0.00066563,3.56276,517.826,1407.36,,,,,,,,
0.01599,0.00066515,3.56576,517.89,1409.04,,,,,,,,
0.016,0.00066466,3.56888,517.966,1410.84,,,,,,,,
0.01601,0.00066418,3.57204,518.048,1412.64,,,,,,,,
0.01602,0.00066369,3.5753,518.138,1414.32,,,,,,,,
0.01603,0.00066321,3.57858,518.24,1416.12,,,,,,,,
0.01604,0.00066273,3.58196,518.35,1417.8,,,,,,,,
0.01605,0.00066224,3.58542,518.468,1419.6,,,,,,,,
0.01606,0.00066176,3.58894,518.6,1421.4,,,,,,,,
0.01607,0.00066127,3.59252,518.736,1423.08,,,,,,,,
0.01608,0.00066079,3.59614,518.876,1424.88,,,,,,,,
0.01609,0.0006603,3.59984,519.028,1426.68,,,,,,,,
0.0161,0.00065982,3.60352,519.184,1428.48,,,,,,,,
0.01611,0.00065933,3.60728,519.342,1430.16,,,,,,,,
0.01612,0.00065885,3.61102,519.498,1431.96,,,,,,,,
0.01613,0.00065836,3.6148,519.656,1433.76,,,,,,,,
0.01614,0.00065788,3.61856,519.816,1435.56,,,,,,,,
0.01615,0.00065739,3.62232,519.968,1437.36,,,,,,,,
0.01616,0.00065691,3.62602,520.116,1439.16,,,,,,,,
0.01617,0.00065642,3.6297,520.256,1440.84,,,,,,,,
0.01618,0.00065594,3.6333,520.39,1442.64,,,,,,,,
0.01619,0.00065545,3.63686,520.514,1444.44,,,,,,,,
0.0162,0.00065497,3.64034,520.628,1446.24,,,,,,,,
0.01621,0.00065448,3.64378,520.734,1448.04,,,,,,,,
0.01622,0.000654,3.64716,520.828,1449.84,,,,,,,,
0.01623,0.00065351,3.65046,520.914,1451.64,,,,,,,,
0.01624,0.00065302,3.6537,520.99,1453.44,,,,,,,,
0.01625,0.00065254,3.65688,521.058,1455.24,,,,,,,,
0.01626,0.00065205,3.66002,521.112,1457.04,,,,,,,,
0.01627,0.00065157,3.6631,521.164,1458.84,,,,,,,,
0.01628,0.00065108,3.66614,521.21,1460.64,,,,,,,,
0.01629,0.0006506,3.66916,521.248,1462.44,,,,,,,,
0.0163,0.00065011,3.67218,521.284,1464.36,,,,,,,,
0.01631,0.00064962,3.67516,521.322,1466.16,,,,,,,,
0.01632,0.00064914,3.67818,521.36,1467.96,,,,,,,,
0.01633,0.00064865,3.68122,521.4,1469.76,,,,,,,,
0.01634,0.00064817,3.68426,521.44,1471.56,,,,,,,,
0.01635,0.00064768,3.68736,521.49,1473.48,,,,,,,,
0.01636,0.00064719,3.6905,521.542,1475.28,,,,,,,,
0.01637,0.00064671,3.69372,521.606,1477.08,,,,,,,,
0.01638,0.00064622,3.69698,521.68,1478.88,,,,,,,,
0.01639,0.00064574,3.70038,521.758,1480.8,,,,,,,,
0.0164,0.00064525,3.70382,521.85,1482.6,,,,,,,,
0.01641,0.00064476,3.7073,521.952,1484.4,,,,,,,,
0.01642,0.00064428,3.7109,522.062,1486.32,,,,,,,,
0.01643,0.00064379,3.71458,522.19,1488.12,,,,,,,,
0.01644,0.0006433,3.71834,522.32,1490.04,,,,,,,,
0.01645,0.00064282,3.72216,522.462,1491.84,,,,,,,,
0.01646,0.00064233,3.72604,522.612,1493.76,,,,,,,,
0.01647,0.00064184,3.73,522.77,1495.56,,,,,,,,
0.01648,0.00064136,3.73402,522.934,1497.48,,,,,,,,
0.01649,0.00064087,3.73804,523.102,1499.28,,,,,,,,
0.0165,0.00064038,3.74212,523.278,1501.2,,,,,,,,
0.01651,0.0006399,3.7462,523.452,1503,,,,,,,,
0.01652,0.00063941,3.75032,523.624,1504.92,,,,,,,,
0.01653,0.00063892,3.75444,523.8,1506.72,,,,,,,,
0.01654,0.00063844,3.75852,523.974,1508.64,,,,,,,,
0.01655,0.00063795,3.7626,524.14,1510.56,,,,,,,,
0.01656,0.00063746,3.76668,524.304,1512.36,,,,,,,,
0.01657,0.00063697,3.7707,524.464,1514.28,,,,,,,,
0.01658,0.00063649,3.7747,524.618,1516.2,,,,,,,,
0.01659,0.000636,3.77862,524.764,1518,,,,,,,,
0.0166,0.00063551,3.78254,524.906,1519.92,,,,,,,,
0.01661,0.00063502,3.78642,525.04,1521.84,,,,,,,,
0.01662,0.00063454,3.79026,525.162,1523.76,,,,,,,,
0.01663,0.00063405,3.794,525.28,1525.68,,,,,,,,
0.01664,0.00063356,3.79774,525.396,1527.48,,,,,,,,
0.01665,0.00063308,3.80142,525.502,1529.4,,,,,,,,
0.01666,0.00063259,3.80506,525.598,1531.32,,,,,,,,
0.01667,0.0006321,3.8087,525.698,1533.24,,,,,,,,
0.01668,0.00063161,3.8123,525.788,1535.16,,,,,,,,
0.01669,0.00063112,3.81588,525.876,1537.08,,,,,,,,
0.0167,0.00063064,3.81948,525.964,1539,,,,,,,,
0.01671,0.00063015,3.82306,526.05,1540.92,,,,,,,,
0.01672,0.00062966,3.82666,526.138,1542.84,,,,,,,,
0.01673,0.00062917,3.83024,526.226,1544.76,,,,,,,,
0.01674,0.00062869,3.83386,526.312,1546.68,,,,,,,,
0.01675,0.0006282,3.83752,526.408,1548.6,,,,,,,,
0.01676,0.00062771,3.84122,526.504,1550.52,,,,,,,,
0.01677,0.00062722,3.84494,526.604,1552.44,,,,,,,,
0.01678,0.00062673,3.8487,526.708,1554.36,,,,,,,,
0.01679,0.00062625,3.85248,526.816,1556.28,,,,,,,,
0.0168,0.00062576,3.8563,526.932,1558.32,,,,,,,,
0.01681,0.00062527,3.86014,527.044,1560.24,,,,,,,,
0.01682,0.00062478,3.86406,527.168,1562.16,,,,,,,,
0.01683,0.00062429,3.86802,527.294,1564.08,,,,,,,,
0.01684,0.00062381,3.87198,527.42,1566.12,,,,,,,,
0.01685,0.00062332,3.87596,527.55,1568.04,,,,,,,,
0.01686,0.00062283,3.88,527.684,1569.96,,,,,,,,
0.01687,0.00062234,3.884,527.82,1572,,,,,,,,
0.01688,0.00062185,3.88804,527.952,1573.92,,,,,,,,
0.01689,0.00062137,3.89208,528.086,1575.84,,,,,,,,
0.0169,0.00062088,3.89612,528.22,1577.88,,,,,,,,
0.01691,0.00062039,3.90018,528.352,1579.8,,,,,,,,
0.01692,0.0006199,3.90424,528.482,1581.84,,,,,,,,
0.01693,0.00061941,3.90824,528.612,1583.76,,,,,,,,
0.01694,0.00061892,3.91224,528.734,1585.68,,,,,,,,
0.01695,0.00061844,3.91624,528.858,1587.72,,,,,,,,
0.01696,0.00061795,3.9202,528.974,1589.76,,,,,,,,
0.01697,0.00061746,3.92414,529.092,1591.68,,,,,,,,
0.01698,0.00061697,3.92806,529.2,1593.72,,,,,,,,
0.01699,0.00061648,3.93204,529.312,1595.64,,,,,,,,
0.017,0.00061599,3.93592,529.42,1597.68,,,,,,,,
0.01701,0.0006155,3.93984,529.524,1599.72,,,,,,,,
0.01702,0.00061502,3.94374,529.628,1601.64,,,,,,,,
0.01703,0.00061453,3.94766,529.732,1603.68,,,,,,,,
0.01704,0.00061404,3.95156,529.838,1605.72,,,,,,,,
0.01705,0.00061355,3.95552,529.942,1607.64,,,,,,,,
0.01706,0.00061306,3.95946,530.052,1609.68,,,,,,,,
0.01707,0.00061257,3.96344,530.164,1611.72,,,,,,,,
0.01708,0.00061208,3.96744,530.274,1613.76,,,,,,,,
0.01709,0.0006116,3.9715,530.392,1615.8,,,,,,,,
0.0171,0.00061111,3.9756,530.514,1617.72,,,,,,,,
0.01711,0.00061062,3.97974,530.642,1619.76,,,,,,,,
0.01712,0.00061013,3.98392,530.776,1621.8,,,,,,,,
0.01713,0.00060964,3.98816,530.916,1623.84,,,,,,,,
0.01714,0.00060915,3.99246,531.058,1625.88,,,,,,,,
0.01715,0.00060866,3.99678,531.208,1627.92,,,,,,,,
0.01716,0.00060817,4.00118,531.368,1629.96,,,,,,,,
0.01717,0.00060769,4.0056,531.526,1632,,,,,,,,
0.01718,0.0006072,4.0101,531.694,1634.04,,,,,,,,
0.01719,0.00060671,4.01462,531.864,1636.08,,,,,,,,
0.0172,0.00060622,4.01916,532.04,1638.12,,,,,,,,
0.01721,0.00060573,4.02376,532.214,1640.16,,,,,,,,
0.01722,0.00060524,4.02836,532.394,1642.2,,,,,,,,
0.01723,0.00060475,4.03298,532.572,1644.36,,,,,,,,
0.01724,0.00060426,4.0376,532.752,1646.4,,,,,,,,
0.01725,0.00060377,4.0422,532.932,1648.44,,,,,,,,
0.01726,0.00060328,4.04684,533.11,1650.48,,,,,,,,
0.01727,0.0006028,4.05146,533.282,1652.64,,,,,,,,
0.01728,0.00060231,4.05606,533.454,1654.68,,,,,,,,
0.01729,0.00060182,4.06064,533.622,1656.72,,,,,,,,
0.0173,0.00060133,4.0652,533.786,1658.76,,,,,,,,
0.01731,0.00060084,4.0697,533.946,1660.92,,,,,,,,
0.01732,0.00060035,4.0742,534.1,1662.96,,,,,,,,
0.01733,0.00059986,4.07868,534.252,1665.12,,,,,,,,
0.01734,0.00059937,4.08312,534.396,1667.16,,,,,,,,
0.01735,0.00059888,4.08754,534.536,1669.2,,,,,,,,
0.01736,0.00059839,4.09194,534.674,1671.36,,,,,,,,
0.01737,0.0005979,4.09628,534.806,1673.4,,,,,,,,
0.01738,0.00059742,4.10062,534.932,1675.56,,,,,,,,
0.01739,0.00059693,4.10496,535.062,1677.6,,,,,,,,
0.0174,0.00059644,4.10928,535.186,1679.76,,,,,,,,
0.01741,0.00059595,4.1136,535.312,1681.92,,,,,,,,
0.01742,0.00059546,4.11796,535.436,1683.96,,,,,,,,
0.01743,0.00059497,4.12226,535.558,1686.12,,,,,,,,
0.01744,0.00059448,4.12664,535.682,1688.28,,,,,,,,
0.01745,0.00059399,4.131,535.808,1690.32,,,,,,,,
0.01746,0.0005935,4.1354,535.938,1692.48,,,,,,,,
0.01747,0.00059301,4.13982,536.07,1694.64,,,,,,,,
0.01748,0.00059252,4.1443,536.206,1696.68,,,,,,,,
0.01749,0.00059203,4.14884,536.344,1698.84,,,,,,,,
0.0175,0.00059154,4.15336,536.488,1701,,,,,,,,
0.01751,0.00059105,4.15798,536.64,1703.16,,,,,,,,
0.01752,0.00059056,4.1626,536.794,1705.32,,,,,,,,
0.01753,0.00059007,4.16728,536.952,1707.48,,,,,,,,
0.01754,0.00058958,4.17198,537.114,1709.64,,,,,,,,
0.01755,0.0005891,4.17678,537.28,1711.8,,,,,,,,
0.01756,0.00058861,4.18158,537.45,1713.96,,,,,,,,
0.01757,0.00058812,4.18644,537.624,1716.12,,,,,,,,
0.01758,0.00058763,4.1913,537.806,1718.28,,,,,,,,
0.01759,0.00058714,4.1962,537.984,1720.44,,,,,,,,
0.0176,0.00058665,4.2011,538.162,1722.6,,,,,,,,
0.01761,0.00058616,4.20604,538.348,1724.76,,,,,,,,
0.01762,0.00058567,4.21098,538.526,1726.92,,,,,,,,
0.01763,0.00058518,4.21592,538.71,1729.08,,,,,,,,
0.01764,0.00058469,4.22086,538.89,1731.24,,,,,,,,
0.01765,0.0005842,4.2258,539.066,1733.4,,,,,,,,
0.01766,0.00058371,4.23072,539.242,1735.68,,,,,,,,
0.01767,0.00058322,4.23564,539.412,1737.84,,,,,,,,
0.01768,0.00058273,4.24052,539.586,1740,,,,,,,,
0.01769,0.00058224,4.2454,539.748,1742.16,,,,,,,,
0.0177,0.00058175,4.25022,539.908,1744.44,,,,,,,,
0.01771,0.00058126,4.25504,540.066,1746.6,,,,,,,,
0.01772,0.00058077,4.25984,540.22,1748.88,,,,,,,,
0.01773,0.00058028,4.2646,540.368,1751.04,,,,,,,,
0.01774,0.00057979,4.26936,540.512,1753.2,,,,,,,,
0.01775,0.0005793,4.27406,540.65,1755.48,,,,,,,,
0.01776,0.00057881,4.27876,540.786,1757.64,,,,,,,,
0.01777,0.00057832,4.28342,540.92,1759.92,,,,,,,,
0.01778,0.00057783,4.28812,541.048,1762.08,,,,,,,,
0.01779,0.00057734,4.29274,541.178,1764.36,,,,,,,,
0.0178,0.00057685,4.29736,541.306,1766.64,,,,,,,,
0.01781,0.00057636,4.30202,541.428,1768.8,,,,,,,,
0.01782,0.00057587,4.30666,541.55,1771.08,,,,,,,,
0.01783,0.00057538,4.31128,541.672,1773.24,,,,,,,,
0.01784,0.00057489,4.31592,541.792,1775.52,,,,,,,,
0.01785,0.0005744,4.32058,541.918,1777.8,,,,,,,,
0.01786,0.00057391,4.3253,542.042,1780.08,,,,,,,,
0.01787,0.00057342,4.33,542.166,1782.24,,,,,,,,
0.01788,0.00057293,4.33472,542.292,1784.52,,,,,,,,
0.01789,0.00057244,4.33944,542.424,1786.8,,,,,,,,
0.0179,0.00057195,4.34424,542.56,1789.08,,,,,,,,
0.01791,0.00057146,4.34904,542.696,1791.36,,,,,,,,
0.01792,0.00057097,4.3539,542.834,1793.64,,,,,,,,
0.01793,0.00057048,4.35878,542.976,1795.92,,,,,,,,
0.01794,0.00056999,4.36374,543.124,1798.2,,,,,,,,
0.01795,0.0005695,4.36868,543.278,1800.48,,,,,,,,
0.01796,0.00056901,4.37372,543.432,1802.76,,,,,,,,
0.01797,0.00056852,4.37876,543.592,1805.04,,,,,,,,
0.01798,0.00056803,4.38386,543.752,1807.32,,,,,,,,
0.01799,0.00056754,4.38902,543.924,1809.6,,,,,,,,
0.018,0.00056705,4.39422,544.094,1811.88,,,,,,,,
0.01801,0.00056656,4.39942,544.272,1814.16,,,,,,,,
0.01802,0.00056607,4.40466,544.45,1816.56,,,,,,,,
0.01803,0.00056558,4.40996,544.634,1818.84,,,,,,,,
0.01804,0.00056509,4.4153,544.818,1821.12,,,,,,,,
0.01805,0.0005646,4.42066,545.006,1823.4,,,,,,,,
0.01806,0.00056411,4.42602,545.196,1825.8,,,,,,,,
0.01807,0.00056362,4.43146,545.386,1828.08,,,,,,,,
0.01808,0.00056313,4.43688,545.582,1830.36,,,,,,,,
0.01809,0.00056264,4.44236,545.774,1832.76,,,,,,,,
0.0181,0.00056215,4.4478,545.97,1835.04,,,,,,,,
0.01811,0.00056166,4.4533,546.168,1837.44,,,,,,,,
0.01812,0.00056117,4.45876,546.358,1839.72,,,,,,,,
0.01813,0.00056068,4.46428,546.554,1842.12,,,,,,,,
0.01814,0.00056019,4.46974,546.748,1844.4,,,,,,,,
0.01815,0.00055969,4.47522,546.938,1846.8,,,,,,,,
0.01816,0.0005592,4.4807,547.128,1849.08,,,,,,,,
0.01817,0.00055871,4.48618,547.312,1851.48,,,,,,,,
0.01818,0.00055822,4.4916,547.498,1853.88,,,,,,,,
0.01819,0.00055773,4.49704,547.678,1856.16,,,,,,,,
0.0182,0.00055724,4.50248,547.854,1858.56,,,,,,,,
0.01821,0.00055675,4.50786,548.03,1860.96,,,,,,,,
0.01822,0.00055626,4.51326,548.202,1863.36,,,,,,,,
0.01823,0.00055577,4.51858,548.368,1865.64,,,,,,,,
0.01824,0.00055528,4.52396,548.53,1868.04,,,,,,,,
0.01825,0.00055479,4.52926,548.692,1870.44,,,,,,,,
0.01826,0.0005543,4.53458,548.85,1872.84,,,,,,,,
0.01827,0.00055381,4.53986,549.004,1875.24,,,,,,,,
0.01828,0.00055332,4.54516,549.156,1877.64,,,,,,,,
0.01829,0.00055283,4.55042,549.308,1880.04,,,,,,,,
0.0183,0.00055234,4.5557,549.454,1882.44,,,,,,,,
0.01831,0.00055185,4.56098,549.602,1884.84,,,,,,,,
0.01832,0.00055136,4.56624,549.75,1887.24,,,,,,,,
0.01833,0.00055087,4.57152,549.894,1889.64,,,,,,,,
0.01834,0.00055038,4.57682,550.04,1892.04,,,,,,,,
0.01835,0.00054989,4.58212,550.188,1894.44,,,,,,,,
0.01836,0.0005494,4.58744,550.336,1896.84,,,,,,,,
0.01837,0.00054891,4.59278,550.482,1899.36,,,,,,,,
0.01838,0.00054842,4.59814,550.634,1901.76,,,,,,,,
0.01839,0.00054793,4.60352,550.786,1904.16,,,,,,,,
0.0184,0.00054744,4.60892,550.938,1906.68,,,,,,,,
0.01841,0.00054695,4.61436,551.096,1909.08,,,,,,,,
0.01842,0.00054646,4.61982,551.252,1911.48,,,,,,,,
0.01843,0.00054596,4.6253,551.412,1914,,,,,,,,
0.01844,0.00054547,4.63082,551.574,1916.4,,,,,,,,
0.01845,0.00054498,4.63636,551.738,1918.92,,,,,,,,
0.01846,0.00054449,4.6419,551.902,1921.32,,,,,,,,
0.01847,0.000544,4.64748,552.068,1923.84,,,,,,,,
0.01848,0.00054351,4.65308,552.232,1926.24,,,,,,,,
0.01849,0.00054302,4.65868,552.398,1928.76,,,,,,,,
0.0185,0.00054253,4.6643,552.566,1931.16,,,,,,,,
0.01851,0.00054204,4.6699,552.73,1933.68,,,,,,,,
0.01852,0.00054155,4.67552,552.89,1936.2,,,,,,,,
0.01853,0.00054106,4.68112,553.056,1938.6,,,,,,,,
0.01854,0.00054057,4.68674,553.216,1941.12,,,,,,,,
0.01855,0.00054008,4.6923,553.37,1943.64,,,,,,,,
0.01856,0.00053959,4.69788,553.524,1946.16,,,,,,,,
0.01857,0.0005391,4.70342,553.674,1948.68,,,,,,,,
0.01858,0.00053861,4.70896,553.822,1951.2,,,,,,,,
0.01859,0.00053812,4.71444,553.964,1953.6,,,,,,,,
0.0186,0.00053763,4.71994,554.104,1956.12,,,,,,,,
0.01861,0.00053714,4.7254,554.24,1958.64,,,,,,,,
0.01862,0.00053665,4.73084,554.374,1961.16,,,,,,,,
0.01863,0.00053616,4.73628,554.506,1963.68,,,,,,,,
0.01864,0.00053567,4.7417,554.63,1966.2,,,,,,,,
0.01865,0.00053518,4.74712,554.754,1968.84,,,,,,,,
0.01866,0.00053469,4.75254,554.882,1971.36,,,,,,,,
0.01867,0.0005342,4.75792,555,1973.88,,,,,,,,
0.01868,0.00053371,4.76332,555.12,1976.4,,,,,,,,
0.01869,0.00053322,4.76872,555.246,1978.92,,,,,,,,
0.0187,0.00053273,4.7742,555.368,1981.56,,,,,,,,
0.01871,0.00053224,4.77964,555.49,1984.08,,,,,,,,
0.01872,0.00053175,4.78512,555.614,1986.6,,,,,,,,
0.01873,0.00053126,4.79062,555.74,1989.24,,,,,,,,
0.01874,0.00053077,4.79616,555.872,1991.76,,,,,,,,
0.01875,0.00053028,4.80174,556.006,1994.28,,,,,,,,
0.01876,0.00052979,4.80736,556.142,1996.92,,,,,,,,
0.01877,0.0005293,4.81302,556.282,1999.44,,,,,,,,
0.01878,0.00052881,4.81874,556.428,2002.08,,,,,,,,
0.01879,0.00052832,4.8245,556.578,2004.6,,,,,,,,
0.0188,0.00052783,4.83026,556.728,2007.24,,,,,,,,
0.01881,0.00052734,4.83612,556.882,2009.88,,,,,,,,
0.01882,0.00052685,4.842,557.044,2012.4,,,,,,,,
0.01883,0.00052636,4.8479,557.204,2015.04,,,,,,,,
0.01884,0.00052587,4.85384,557.37,2017.68,,,,,,,,
0.01885,0.00052538,4.85984,557.536,2020.32,,,,,,,,
0.01886,0.00052489,4.86584,557.704,2022.84,,,,,,,,
0.01887,0.0005244,4.87186,557.872,2025.48,,,,,,,,
0.01888,0.00052392,4.87788,558.042,2028.12,,,,,,,,
0.01889,0.00052343,4.8839,558.21,2030.76,,,,,,,,
0.0189,0.00052294,4.88994,558.378,2033.4,,,,,,,,
0.01891,0.00052245,4.89598,558.544,2036.04,,,,,,,,
0.01892,0.00052196,4.902,558.706,2038.68,,,,,,,,
0.01893,0.00052147,4.90802,558.872,2041.32,,,,,,,,
0.01894,0.00052098,4.91404,559.03,2043.96,,,,,,,,
0.01895,0.00052049,4.92004,559.186,2046.6,,,,,,,,
0.01896,0.00052,4.92602,559.34,2049.24,,,,,,,,
0.01897,0.00051951,4.93198,559.488,2052,,,,,,,,
0.01898,0.00051902,4.93794,559.636,2054.64,,,,,,,,
0.01899,0.00051853,4.94388,559.78,2057.28,,,,,,,,
0.019,0.00051804,4.94978,559.922,2059.92,,,,,,,,
0.01901,0.00051755,4.9557,560.062,2062.68,,,,,,,,
0.01902,0.00051706,4.96162,560.2,2065.32,,,,,,,,
0.01903,0.00051658,4.96752,560.336,2067.96,,,,,,,,
0.01904,0.00051609,4.97346,560.476,2070.72,,,,,,,,
0.01905,0.0005156,4.97938,560.612,2073.36,,,,,,,,
0.01906,0.00051511,4.98534,560.75,2076.12,,,,,,,,
0.01907,0.00051462,4.9913,560.888,2078.76,,,,,,,,
0.01908,0.00051413,4.99734,561.032,2081.52,,,,,,,,
0.01909,0.00051364,5.00336,561.176,2084.16,,,,,,,,
0.0191,0.00051315,5.00946,561.32,2086.92,,,,,,,,
0.01911,0.00051266,5.01554,561.472,2089.68,,,,,,,,
0.01912,0.00051217,5.02172,561.626,2092.44,,,,,,,,
0.01913,0.00051169,5.02792,561.784,2095.08,,,,,,,,
0.01914,0.0005112,5.03418,561.946,2097.84,,,,,,,,
0.01915,0.00051071,5.04048,562.112,2100.6,,,,,,,,
0.01916,0.00051022,5.04682,562.28,2103.36,,,,,,,,
0.01917,0.00050973,5.05322,562.452,2106.12,,,,,,,,
0.01918,0.00050924,5.05964,562.628,2108.88,,,,,,,,
0.01919,0.00050875,5.06612,562.808,2111.64,,,,,,,,
0.0192,0.00050826,5.0726,562.986,2114.4,,,,,,,,
0.01921,0.00050777,5.0791,563.17,2117.16,,,,,,,,
0.01922,0.00050729,5.08564,563.35,2119.92,,,,,,,,
0.01923,0.0005068,5.09218,563.53,2122.68,,,,,,,,
0.01924,0.00050631,5.09872,563.71,2125.44,,,,,,,,
0.01925,0.00050582,5.10526,563.89,2128.2,,,,,,,,
0.01926,0.00050533,5.1118,564.066,2130.96,,,,,,,,
0.01927,0.00050484,5.11832,564.238,2133.84,,,,,,,,
0.01928,0.00050436,5.12482,564.406,2136.6,,,,,,,,
0.01929,0.00050387,5.13126,564.572,2139.36,,,,,,,,
0.0193,0.00050338,5.13768,564.73,2142.24,,,,,,,,
0.01931,0.00050289,5.1441,564.886,2145,,,,,,,,
0.01932,0.0005024,5.15044,565.032,2147.88,,,,,,,,
0.01933,0.00050191,5.15676,565.176,2150.64,,,,,,,,
0.01934,0.00050143,5.16304,565.316,2153.52,,,,,,,,
0.01935,0.00050094,5.1693,565.45,2156.28,,,,,,,,
0.01936,0.00050045,5.17554,565.578,2159.16,,,,,,,,
0.01937,0.00049996,5.1817,565.702,2162.04,,,,,,,,
0.01938,0.00049947,5.1879,565.824,2164.8,,,,,,,,
0.01939,0.00049898,5.19408,565.942,2167.68,,,,,,,,
0.0194,0.0004985,5.20024,566.06,2170.56,,,,,,,,
0.01941,0.00049801,5.20638,566.178,2173.44,,,,,,,,
0.01942,0.00049752,5.21258,566.294,2176.2,,,,,,,,
0.01943,0.00049703,5.21878,566.412,2179.08,,,,,,,,
0.01944,0.00049654,5.225,566.53,2181.96,,,,,,,,
0.01945,0.00049606,5.23126,566.654,2184.84,,,,,,,,
0.01946,0.00049557,5.23758,566.782,2187.72,,,,,,,,
0.01947,0.00049508,5.24398,566.912,2190.6,,,,,,,,
0.01948,0.00049459,5.25042,567.052,2193.48,,,,,,,,
0.01949,0.0004941,5.25692,567.196,2196.48,,,,,,,,
0.0195,0.00049362,5.26352,567.344,2199.36,,,,,,,,
0.01951,0.00049313,5.27018,567.502,2202.24,,,,,,,,
0.01952,0.00049264,5.27696,567.67,2205.12,,,,,,,,
0.01953,0.00049215,5.28378,567.84,2208,,,,,,,,
0.01954,0.00049167,5.29072,568.022,2211,,,,,,,,
0.01955,0.00049118,5.29772,568.214,2213.88,,,,,,,,
0.01956,0.00049069,5.30482,568.406,2216.88,,,,,,,,
0.01957,0.0004902,5.312,568.612,2219.76,,,,,,,,
0.01958,0.00048972,5.31922,568.822,2222.76,,,,,,,,
0.01959,0.00048923,5.32654,569.034,2225.64,,,,,,,,
0.0196,0.00048874,5.3339,569.256,2228.64,,,,,,,,
0.01961,0.00048825,5.34134,569.48,2231.52,,,,,,,,
0.01962,0.00048777,5.34882,569.706,2234.52,,,,,,,,
0.01963,0.00048728,5.35636,569.938,2237.52,,,,,,,,
0.01964,0.00048679,5.3639,570.17,2240.4,,,,,,,,
0.01965,0.0004863,5.37148,570.404,2243.4,,,,,,,,
0.01966,0.00048582,5.37904,570.636,2246.4,,,,,,,,
0.01967,0.00048533,5.38664,570.868,2249.4,,,,,,,,
0.01968,0.00048484,5.39426,571.098,2252.4,,,,,,,,
0.01969,0.00048435,5.40184,571.328,2255.4,,,,,,,,
0.0197,0.00048387,5.40944,571.554,2258.4,,,,,,,,
0.01971,0.00048338,5.417,571.776,2261.4,,,,,,,,
0.01972,0.00048289,5.42456,571.998,2264.4,,,,,,,,
0.01973,0.00048241,5.4321,572.216,2267.4,,,,,,,,
0.01974,0.00048192,5.43962,572.43,2270.4,,,,,,,,
0.01975,0.00048143,5.4471,572.638,2273.4,,,,,,,,
0.01976,0.00048095,5.45462,572.846,2276.4,,,,,,,,
0.01977,0.00048046,5.46206,573.046,2279.52,,,,,,,,
0.01978,0.00047997,5.4695,573.248,2282.52,,,,,,,,
0.01979,0.00047948,5.47694,573.446,2285.52,,,,,,,,
0.0198,0.000479,5.48436,573.638,2288.64,,,,,,,,
