t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,,
0.02852,9.67E-05,41.933,876.19,17659.2,,,,,,,,
0.02853,9.65E-05,42.039,876.6,17696,,,,,,,,
0.02854,9.63E-05,42.1445,877.01,17732.8,,,,,,,,
0.02855,9.61E-05,42.2505,877.42,17769.6,,,,,,,,
0.02856,9.59E-05,42.3565,877.83,17806.4,,,,,,,,
0.02857,9.58E-05,42.462,878.235,17843.2,,,,,,,,
0.02858,9.56E-05,42.5675,878.645,17880,,,,,,,,
0.02859,9.54E-05,42.673,879.05,17916.8,,,,,,,,
0.0286,9.52E-05,42.7785,879.46,17953.6,,,,,,,,
0.02861,9.50E-05,42.884,879.865,17990.4,,,,,,,,
0.02862,9.48E-05,42.9895,880.275,18027.2,,,,,,,,
0.02863,9.46E-05,43.095,880.68,18062.4,,,,,,,,
0.02864,9.45E-05,43.2,881.08,18099.2,,,,,,,,
0.02865,9.43E-05,43.305,881.485,18136,,,,,,,,
0.02866,9.41E-05,43.41,881.89,18171.2,,,,,,,,
0.02867,9.39E-05,43.5145,882.29,18208,,,,,,,,
0.02868,9.37E-05,43.6195,882.69,18244.8,,,,,,,,
0.02869,9.35E-05,43.7235,883.08,18280,,,,,,,,
0.0287,9.34E-05,43.828,883.475,18316.8,,,,,,,,
0.02871,9.32E-05,43.932,883.87,18352,,,,,,,,
0.02872,9.30E-05,44.036,884.26,18387.2,,,,,,,,
0.02873,9.28E-05,44.1395,884.645,18424,,,,,,,,
0.02874,9.27E-05,44.243,885.03,18459.2,,,,,,,,
0.02875,9.25E-05,44.346,885.415,18494.4,,,,,,,,
0.02876,9.23E-05,44.449,885.8,18529.6,,,,,,,,
0.02877,9.22E-05,44.5515,886.175,18564.8,,,,,,,,
0.02878,9.20E-05,44.654,886.55,18600,,,,,,,,
0.02879,9.18E-05,44.756,886.925,18635.2,,,,,,,,
0.0288,9.17E-05,44.8585,887.29,18670.4,,,,,,,,
0.02881,9.15E-05,44.9595,887.665,18705.6,,,,,,,,
0.02882,9.13E-05,45.0615,888.03,18739.2,,,,,,,,
0.02883,9.12E-05,45.1625,888.39,18774.4,,,,,,,,
0.02884,9.10E-05,45.2635,888.755,18809.6,,,,,,,,
0.02885,9.08E-05,45.364,889.115,18843.2,,,,,,,,
0.02886,9.07E-05,45.4645,889.475,18878.4,,,,,,,,
0.02887,9.05E-05,45.5645,889.83,18912,,,,,,,,
0.02888,9.04E-05,45.664,890.18,18945.6,,,,,,,,
0.02889,9.02E-05,45.763,890.535,18980.8,,,,,,,,
0.0289,9.00E-05,45.8625,890.885,19014.4,,,,,,,,
0.02891,8.99E-05,45.9615,891.235,19048,,,,,,,,
0.02892,8.97E-05,46.06,891.58,19081.6,,,,,,,,
0.02893,8.96E-05,46.158,891.925,19115.2,,,,,,,,
0.02894,8.94E-05,46.256,892.265,19147.2,,,,,,,,
0.02895,8.93E-05,46.3535,892.61,19180.8,,,,,,,,
0.02896,8.91E-05,46.451,892.945,19214.4,,,,,,,,
0.02897,8.90E-05,46.548,893.285,19246.4,,,,,,,,
0.02898,8.88E-05,46.6445,893.62,19280,,,,,,,,
0.02899,8.87E-05,46.7405,893.955,19312,,,,,,,,
0.029,8.85E-05,46.8365,894.28,19344,,,,,,,,
0.02901,8.84E-05,46.932,894.61,19376,,,,,,,,
0.02902,8.83E-05,47.027,894.935,19408,,,,,,,,
0.02903,8.81E-05,47.1215,895.26,19440,,,,,,,,
0.02904,8.80E-05,47.216,895.58,19472,,,,,,,,
0.02905,8.78E-05,47.31,895.9,19504,,,,,,,,
0.02906,8.77E-05,47.4035,896.22,19534.4,,,,,,,,
0.02907,8.76E-05,47.4965,896.535,19566.4,,,,,,,,
0.02908,8.74E-05,47.589,896.85,19596.8,,,,,,,,
0.02909,8.73E-05,47.681,897.16,19628.8,,,,,,,,
0.0291,8.71E-05,47.773,897.47,19659.2,,,,,,,,
0.02911,8.70E-05,47.864,897.775,19689.6,,,,,,,,
0.02912,8.69E-05,47.955,898.08,19720,,,,,,,,
0.02913,8.68E-05,48.0455,898.38,19750.4,,,,,,,,
0.02914,8.66E-05,48.1355,898.68,19780.8,,,,,,,,
0.02915,8.65E-05,48.225,898.98,19809.6,,,,,,,,
0.02916,8.64E-05,48.3145,899.275,19840,,,,,,,,
0.02917,8.62E-05,48.403,899.57,19868.8,,,,,,,,
0.02918,8.61E-05,48.491,899.865,19897.6,,,,,,,,
0.02919,8.60E-05,48.5785,900.155,19926.4,,,,,,,,
0.0292,8.59E-05,48.666,900.445,19955.2,,,,,,,,
0.02921,8.57E-05,48.753,900.735,19984,,,,,,,,
0.02922,8.56E-05,48.8395,901.025,20012.8,,,,,,,,
0.02923,8.55E-05,48.925,901.31,20041.6,,,,,,,,
0.02924,8.54E-05,49.0105,901.595,20068.8,,,,,,,,
0.02925,8.53E-05,49.0955,901.875,20096,,,,,,,,
0.02926,8.52E-05,49.18,902.16,20124.8,,,,,,,,
0.02927,8.50E-05,49.264,902.44,20152,,,,,,,,
0.02928,8.49E-05,49.3475,902.715,20179.2,,,,,,,,
0.02929,8.48E-05,49.4305,902.995,20204.8,,,,,,,,
0.0293,8.47E-05,49.5135,903.275,20232,,,,,,,,
0.02931,8.46E-05,49.595,903.545,20257.6,,,,,,,,
0.02932,8.45E-05,49.6765,903.82,20284.8,,,,,,,,
0.02933,8.44E-05,49.757,904.09,20310.4,,,,,,,,
0.02934,8.43E-05,49.838,904.36,20336,,,,,,,,
0.02935,8.42E-05,49.9175,904.63,20361.6,,,,,,,,
0.02936,8.40E-05,49.9965,904.895,20387.2,,,,,,,,
0.02937,8.39E-05,50.0755,905.16,20411.2,,,,,,,,
0.02938,8.38E-05,50.1535,905.42,20436.8,,,,,,,,
0.02939,8.37E-05,50.231,905.68,20460.8,,,,,,,,
0.0294,8.36E-05,50.3075,905.94,20484.8,,,,,,,,
0.02941,8.35E-05,50.3835,906.195,20508.8,,,,,,,,
0.02942,8.34E-05,50.459,906.445,20532.8,,,,,,,,
0.02943,8.33E-05,50.5345,906.695,20556.8,,,,,,,,
0.02944,8.32E-05,50.609,906.94,20579.2,,,,,,,,
0.02945,8.32E-05,50.6825,907.19,20601.6,,,,,,,,
0.02946,8.31E-05,50.755,907.435,20625.6,,,,,,,,
0.02947,8.30E-05,50.8275,907.675,20648,,,,,,,,
0.02948,8.29E-05,50.899,907.915,20668.8,,,,,,,,
0.02949,8.28E-05,50.9705,908.15,20691.2,,,,,,,,
0.0295,8.27E-05,51.0405,908.39,20712,,,,,,,,
0.02951,8.26E-05,51.1105,908.625,20734.4,,,,,,,,
0.02952,8.25E-05,51.18,908.855,20755.2,,,,,,,,
0.02953,8.24E-05,51.248,909.09,20776,,,,,,,,
0.02954,8.23E-05,51.316,909.32,20795.2,,,,,,,,
0.02955,8.23E-05,51.383,909.55,20816,,,,,,,,
0.02956,8.22E-05,51.45,909.78,20835.2,,,,,,,,
0.02957,8.21E-05,51.516,910.01,20856,,,,,,,,
0.02958,8.20E-05,51.5815,910.24,20875.2,,,,,,,,
0.02959,8.19E-05,51.646,910.47,20892.8,,,,,,,,
0.0296,8.19E-05,51.7105,910.7,20912,,,,,,,,
0.02961,8.18E-05,51.774,910.93,20931.2,,,,,,,,
0.02962,8.17E-05,51.8375,911.16,20948.8,,,,,,,,
0.02963,8.16E-05,51.9,911.395,20966.4,,,,,,,,
0.02964,8.16E-05,51.962,911.625,20984,,,,,,,,
0.02965,8.15E-05,52.023,911.855,21000,,,,,,,,
0.02966,8.14E-05,52.084,912.085,21017.6,,,,,,,,
0.02967,8.14E-05,52.1435,912.32,21033.6,,,,,,,,
0.02968,8.13E-05,52.203,912.555,21049.6,,,,,,,,
0.02969,8.12E-05,52.262,912.79,21065.6,,,,,,,,
0.0297,8.12E-05,52.32,913.02,21081.6,,,,,,,,
0.02971,8.11E-05,52.3775,913.26,21096,,,,,,,,
0.02972,8.10E-05,52.435,913.495,21110.4,,,,,,,,
0.02973,8.10E-05,52.491,913.735,21124.8,,,,,,,,
0.02974,8.09E-05,52.547,913.97,21139.2,,,,,,,,
0.02975,8.08E-05,52.6015,914.21,21153.6,,,,,,,,
0.02976,8.08E-05,52.656,914.445,21166.4,,,,,,,,
0.02977,8.07E-05,52.7095,914.68,21179.2,,,,,,,,
0.02978,8.07E-05,52.7625,914.925,21192,,,,,,,,
0.02979,8.06E-05,52.815,915.16,21204.8,,,,,,,,
0.0298,8.06E-05,52.8665,915.4,21217.6,,,,,,,,
0.02981,8.05E-05,52.9175,915.635,21228.8,,,,,,,,
0.02982,8.04E-05,52.967,915.88,21240,,,,,,,,
0.02983,8.04E-05,53.017,916.12,21251.2,,,,,,,,
0.02984,8.03E-05,53.0655,916.365,21262.4,,,,,,,,
0.02985,8.03E-05,53.114,916.6,21272,,,,,,,,
0.02986,8.02E-05,53.161,916.845,21281.6,,,,,,,,
0.02987,8.02E-05,53.208,917.095,21291.2,,,,,,,,
0.02988,8.02E-05,53.2545,917.34,21300.8,,,,,,,,
0.02989,8.01E-05,53.2995,917.59,21308.8,,,,,,,,
0.0299,8.01E-05,53.3445,917.845,21318.4,,,,,,,,
0.02991,8.00E-05,53.389,918.1,21326.4,,,,,,,,
0.02992,8.00E-05,53.4325,918.36,21334.4,,,,,,,,
0.02993,8.00E-05,53.476,918.62,21340.8,,,,,,,,
0.02994,7.99E-05,53.5185,918.885,21347.2,,,,,,,,
0.02995,7.99E-05,53.56,919.155,21355.2,,,,,,,,
0.02996,7.98E-05,53.602,919.425,21360,,,,,,,,
0.02997,7.98E-05,53.643,919.71,21366.4,,,,,,,,
0.02998,7.98E-05,53.6835,919.99,21371.2,,,,,,,,
0.02999,7.97E-05,53.7235,920.28,21376,,,,,,,,
0.03,7.97E-05,53.7635,920.575,21380.8,,,,,,,,
0.03001,7.97E-05,53.802,920.875,21385.6,,,,,,,,
0.03002,7.97E-05,53.841,921.185,21388.8,,,,,,,,
0.03003,7.96E-05,53.879,921.5,21393.6,,,,,,,,
0.03004,7.96E-05,53.9175,921.825,21395.2,,,,,,,,
0.03005,7.96E-05,53.9555,922.16,21398.4,,,,,,,,
0.03006,7.96E-05,53.9925,922.5,21400,,,,,,,,
0.03007,7.95E-05,54.03,922.855,21403.2,,,,,,,,
0.03008,7.95E-05,54.0665,923.215,21403.2,,,,,,,,
0.03009,7.95E-05,54.1035,923.59,21404.8,,,,,,,,
0.0301,7.95E-05,54.1405,923.975,21406.4,,,,,,,,
0.03011,7.95E-05,54.1765,924.38,21406.4,,,,,,,,
0.03012,7.94E-05,54.2135,924.795,21406.4,,,,,,,,
0.03013,7.94E-05,54.25,925.23,21404.8,,,,,,,,
0.03014,7.94E-05,54.2865,925.675,18300.8,,,,,,,,
0.03015,7.94E-05,54.3235,926.14,18300.8,,,,,,,,
0.03016,7.94E-05,54.3605,926.62,18299.2,,,,,,,,
0.03017,7.94E-05,54.3975,927.125,18297.6,,,,,,,,
0.03018,7.94E-05,54.435,927.645,18296,,,,,,,,
0.03019,7.94E-05,54.473,928.19,15153.92,,,,,,,,
0.0302,7.94E-05,54.511,928.755,15152.32,,,,,,,,
0.03021,7.94E-05,54.5495,929.34,15150.72,,,,,,,,
0.03022,7.94E-05,54.5885,929.95,15148.64,,,,,,,,
0.03023,7.93E-05,54.6275,930.585,15146.24,,,,,,,,
0.03024,7.93E-05,54.667,931.24,8993.12,,,,,,,,
0.03025,7.93E-05,54.707,931.915,8991.68,,,,,,,,
0.03026,7.94E-05,54.7465,932.615,8990.24,,,,,,,,
0.03027,7.94E-05,54.7865,933.33,6007.52,,,,,,,,
0.03028,7.94E-05,54.8265,934.07,6006.24,,,,,,,,
0.03029,7.94E-05,54.8665,934.825,6004.96,,,,,,,,
0.0303,7.94E-05,54.906,935.59,6003.36,,,,,,,,
0.03031,7.94E-05,54.9455,936.375,6001.76,,,,,,,,
0.03032,7.94E-05,54.9845,937.175,6000,,,,,,,,
0.03033,7.94E-05,55.0235,937.98,5997.92,,,,,,,,
0.03034,7.94E-05,55.062,938.8,5996,,,,,,,,
0.03035,7.94E-05,55.0995,939.63,5993.76,,,,,,,,
0.03036,7.95E-05,55.1365,940.475,5991.36,,,,,,,,
0.03037,7.95E-05,55.173,941.325,5988.96,,,,,,,,
0.03038,7.95E-05,55.2095,942.185,5986.4,,,,,,,,
0.03039,7.95E-05,55.2445,943.07,5983.68,,,,,,,,
0.0304,7.95E-05,55.28,943.97,5980.8,,,,,,,,
0.03041,7.96E-05,55.3155,944.89,5977.76,,,,,,,,
0.03042,7.96E-05,55.352,945.84,5974.56,,,,,,,,
0.03043,7.96E-05,55.389,946.835,5971.36,,,,,,,,
0.03044,7.97E-05,55.428,947.875,5967.84,,,,,,,,
0.03045,7.97E-05,55.469,948.98,5964.32,,,,,,,,
0.03046,7.97E-05,55.5125,950.155,5960.64,,,,,,,,
0.03047,7.98E-05,55.561,951.425,5956.8,,,,,,,,
0.03048,7.98E-05,55.614,952.81,5952.96,,,,,,,,
0.03049,7.98E-05,55.6735,954.325,5948.8,,,,,,,,
0.0305,7.99E-05,55.741,956,5944.64,,,,,,,,
0.03051,7.99E-05,55.818,957.855,5940.32,,,,,,,,
0.03052,8.00E-05,55.9055,959.925,5935.84,,,,,,,,
0.03053,8.00E-05,56.0055,962.24,5931.2,,,,,,,,
0.03054,8.00E-05,56.1205,964.82,5926.4,,,,,,,,
0.03055,8.01E-05,56.252,967.72,5921.44,,,,,,,,
0.03056,8.01E-05,56.402,970.955,5916.48,,,,,,,,
0.03057,8.02E-05,56.573,974.575,5911.2,,,,,,,,
0.03058,8.03E-05,56.766,978.615,5905.92,,,,,,,,
0.03059,8.03E-05,56.9845,983.11,5900.48,,,,,,,,
0.0306,8.04E-05,57.23,988.09,5894.88,,,,,,,,
0.03061,8.04E-05,57.5045,993.64,5889.12,,,,,,,,
0.03062,8.05E-05,57.8105,999.685,5883.36,,,,,,,,
0.03063,8.06E-05,58.149,1006.385,5877.28,,,,,,,,
0.03064,8.06E-05,58.5225,1013.72,5871.2,,,,,,,,
0.03065,8.07E-05,58.933,1021.7,5864.96,,,,,,,,
0.03066,8.08E-05,59.3805,1030.39,5858.56,,,,,,,,
0.03067,8.08E-05,59.8675,1039.75,5852,,,,,,,,
0.03068,8.09E-05,60.3945,1049.9,5845.44,,,,,,,,
0.03069,8.10E-05,60.962,1060.75,5838.56,,,,,,,,
0.0307,8.11E-05,61.57,1072.35,5831.68,,,,,,,,
0.03071,8.11E-05,62.2195,1084.7,5824.64,,,,,,,,
0.03072,8.12E-05,62.9095,1097.8,5817.44,,,,,,,,
0.03073,8.13E-05,63.6385,1111.65,5810.24,,,,,,,,
0.03074,8.14E-05,64.4065,1126.15,5802.88,,,,,,,,
0.03075,8.15E-05,65.2115,1141.5,5795.52,,,,,,,,
0.03076,8.16E-05,66.052,1157.35,5788,,,,,,,,
0.03077,8.17E-05,66.925,1173.95,5780.32,,,,,,,,
0.03078,8.18E-05,67.8285,1191.05,5772.48,,,,,,,,
0.03079,8.19E-05,68.76,1208.75,5764.64,,,,,,,,
0.0308,8.20E-05,69.7145,1226.9,5756.64,,,,,,,,
0.03081,8.21E-05,70.6905,1245.55,5748.48,,,,,,,,
0.03082,8.22E-05,71.6825,1264.5,5740.32,,,,,,,,
0.03083,8.23E-05,72.687,1283.75,5732,,,,,,,,
0.03084,8.24E-05,73.7,1303.2,5723.52,,,,,,,,
0.03085,8.25E-05,74.717,1322.85,5714.88,,,,,,,,
0.03086,8.26E-05,75.733,1342.5,5706.24,,,,,,,,
0.03087,8.27E-05,76.7435,1362.15,5697.44,,,,,,,,
0.03088,8.28E-05,77.7435,1381.7,5688.48,,,,,,,,
0.03089,8.29E-05,78.7295,1401.1,5679.52,,,,,,,,
0.0309,8.31E-05,79.6965,1420.25,5670.4,,,,,,,,
0.03091,8.32E-05,80.6395,1439.1,5661.28,,,,,,,,
0.03092,8.33E-05,81.5555,1457.5,5651.84,,,,,,,,
0.03093,8.34E-05,82.4395,1475.45,5642.56,,,,,,,,
0.03094,8.36E-05,83.288,1492.8,5632.96,,,,,,,,
0.03095,8.37E-05,84.098,1509.65,5623.52,,,,,,,,
0.03096,8.38E-05,84.8655,1525.8,5613.76,,,,,,,,
0.03097,8.40E-05,85.5895,1541.25,5604,,,,,,,,
0.03098,8.41E-05,86.266,1556,5594.08,,,,,,,,
0.03099,8.42E-05,86.895,1569.9,5584.16,,,,,,,,
0.031,8.44E-05,87.4725,1583.05,5574.08,,,,,,,,
0.03101,8.45E-05,87.9995,1595.35,5563.84,,,,,,,,
0.03102,8.47E-05,88.475,1606.8,5553.6,,,,,,,,
0.03103,8.48E-05,88.8985,1617.4,5543.2,,,,,,,,
0.03104,8.50E-05,89.2695,1627.15,5532.8,,,,,,,,
0.03105,8.51E-05,89.5905,1636.1,5522.24,,,,,,,,
0.03106,8.53E-05,89.8605,1644.2,5511.52,,,,,,,,
0.03107,8.55E-05,90.082,1651.45,5500.8,,,,,,,,
0.03108,8.56E-05,90.2565,1657.95,5490.08,,,,,,,,
0.03109,8.58E-05,90.386,1663.65,5479.04,,,,,,,,
0.0311,8.59E-05,90.4725,1668.7,5468,,,,,,,,
0.03111,8.61E-05,90.519,1673,5456.96,,,,,,,,
0.03112,8.63E-05,90.527,1676.7,5445.76,,,,,,,,
0.03113,8.64E-05,90.5,1679.8,5434.56,,,,,,,,
0.03114,8.66E-05,90.4405,1682.4,5423.2,,,,,,,,
0.03115,8.68E-05,90.3515,1684.4,5411.84,,,,,,,,
0.03116,8.70E-05,90.2365,1686,5400.32,,,,,,,,
0.03117,8.71E-05,90.0975,1687.25,5388.64,,,,,,,,
0.03118,8.73E-05,89.9375,1688.1,5377.12,,,,,,,,
0.03119,8.75E-05,89.759,1688.65,5365.28,,,,,,,,
0.0312,8.77E-05,89.565,1688.95,5353.6,,,,,,,,
0.03121,8.79E-05,89.3585,1689,5341.76,,,,,,,,
0.03122,8.81E-05,89.1405,1688.9,5329.76,,,,,,,,
0.03123,8.83E-05,88.914,1688.65,5317.76,,,,,,,,
0.03124,8.85E-05,88.6815,1688.3,5305.76,,,,,,,,
0.03125,8.87E-05,88.443,1687.85,5293.6,,,,,,,,
0.03126,8.89E-05,88.2015,1687.4,5281.44,,,,,,,,
0.03127,8.90E-05,87.958,1686.85,5269.12,,,,,,,,
0.03128,8.93E-05,87.713,1686.4,5256.96,,,,,,,,
0.03129,8.95E-05,87.468,1685.85,5244.48,,,,,,,,
0.0313,8.97E-05,87.223,1685.35,5232.16,,,,,,,,
0.03131,8.99E-05,86.9795,1684.9,5219.68,,,,,,,,
0.03132,9.01E-05,86.7365,1684.45,5207.2,,,,,,,,
0.03133,9.03E-05,86.496,1684.05,5194.56,,,,,,,,
0.03134,9.05E-05,86.256,1683.7,5181.92,,,,,,,,
0.03135,9.07E-05,86.0185,1683.35,5169.28,,,,,,,,
0.03136,9.09E-05,85.7815,1683.1,5156.64,,,,,,,,
0.03137,9.11E-05,85.546,1682.8,5143.84,,,,,,,,
0.03138,9.14E-05,85.3105,1682.5,5131.2,,,,,,,,
0.03139,9.16E-05,85.076,1682.3,5118.24,,,,,,,,
0.0314,9.18E-05,84.8415,1682,5105.44,,,,,,,,
0.03141,9.20E-05,84.6065,1681.8,5092.64,,,,,,,,
0.03142,9.22E-05,84.3705,1681.5,5079.68,,,,,,,,
0.03143,9.25E-05,84.133,1681.25,5066.72,,,,,,,,
0.03144,9.27E-05,83.8945,1680.9,5053.76,,,,,,,,
0.03145,9.29E-05,83.654,1680.55,5040.64,,,,,,,,
0.03146,9.32E-05,83.412,1680.2,5027.68,,,,,,,,
0.03147,9.34E-05,83.1675,1679.75,5014.56,,,,,,,,
0.03148,9.36E-05,82.921,1679.3,5001.44,,,,,,,,
0.03149,9.39E-05,82.672,1678.8,4988.32,,,,,,,,
0.0315,9.41E-05,82.421,1678.2,4975.2,,,,,,,,
0.03151,9.44E-05,82.167,1677.6,4962.08,,,,,,,,
0.03152,9.46E-05,81.9115,1676.95,4948.8,,,,,,,,
0.03153,9.48E-05,81.6535,1676.25,4935.68,,,,,,,,
0.03154,9.51E-05,81.3945,1675.5,4922.4,,,,,,,,
0.03155,9.53E-05,81.1335,1674.75,4909.12,,,,,,,,
0.03156,9.56E-05,80.872,1674,4895.84,,,,,,,,
0.03157,9.58E-05,80.609,1673.15,4882.56,,,,,,,,
0.03158,9.61E-05,80.3455,1672.3,4869.28,,,,,,,,
0.03159,9.63E-05,80.082,1671.5,4856,,,,,,,,
0.0316,9.66E-05,79.8185,1670.65,4842.72,,,,,,,,
0.03161,9.68E-05,79.5545,1669.85,4829.28,,,,,,,,
0.03162,9.71E-05,79.292,1669,4816,,,,,,,,
0.03163,9.74E-05,79.0305,1668.15,4802.72,,,,,,,,
0.03164,9.76E-05,78.769,1667.35,4789.28,,,,,,,,
0.03165,9.79E-05,78.5095,1666.55,4776,,,,,,,,
0.03166,9.81E-05,78.251,1665.8,4762.56,,,,,,,,
0.03167,9.84E-05,77.9935,1665,4749.12,,,,,,,,
0.03168,9.87E-05,77.7375,1664.25,4735.84,,,,,,,,
0.03169,9.89E-05,77.483,1663.55,4722.4,,,,,,,,
0.0317,9.92E-05,77.2295,1662.9,4708.96,,,,,,,,
0.03171,9.95E-05,76.977,1662.2,4695.68,,,,,,,,
0.03172,9.97E-05,76.7255,1661.55,4682.24,,,,,,,,
0.03173,0.00010002,76.4755,1660.85,4668.8,,,,,,,,
0.03174,0.00010029,76.225,1660.2,4655.52,,,,,,,,
0.03175,0.00010057,75.976,1659.6,4642.08,,,,,,,,
0.03176,0.00010085,75.727,1658.95,4628.64,,,,,,,,
0.03177,0.00010113,75.4775,1658.25,4615.36,,,,,,,,
0.03178,0.00010141,75.228,1657.6,4601.92,,,,,,,,
0.03179,0.00010169,74.9785,1656.85,4588.64,,,,,,,,
0.0318,0.00010197,74.728,1656.2,4575.2,,,,,,,,
0.03181,0.00010226,74.4765,1655.4,4561.92,,,,,,,,
0.03182,0.00010254,74.2245,1654.65,4548.48,,,,,,,,
0.03183,0.00010283,73.9715,1653.85,4535.2,,,,,,,,
0.03184,0.00010312,73.7175,1653,4521.76,,,,,,,,
0.03185,0.00010341,73.4625,1652.15,4508.48,,,,,,,,
0.03186,0.0001037,73.206,1651.25,4495.2,,,,,,,,
0.03187,0.00010399,72.9485,1650.3,4481.92,,,,,,,,
0.03188,0.00010429,72.691,1649.35,4468.64,,,,,,,,
0.03189,0.00010458,72.432,1648.35,4455.36,,,,,,,,
0.0319,0.00010488,72.172,1647.3,4442.08,,,,,,,,
0.03191,0.00010518,71.9125,1646.2,4428.8,,,,,,,,
0.03192,0.00010548,71.6525,1645.15,4415.52,,,,,,,,
0.03193,0.00010578,71.392,1644.05,4402.4,,,,,,,,
0.03194,0.00010608,71.132,1642.95,4389.12,,,,,,,,
0.03195,0.00010639,70.873,1641.9,4375.84,,,,,,,,
0.03196,0.00010669,70.614,1640.8,4362.72,,,,,,,,
0.03197,0.000107,70.3565,1639.7,4349.6,,,,,,,,
0.03198,0.00010731,70.1,1638.65,4336.48,,,,,,,,
0.03199,0.00010762,69.845,1637.6,4323.2,,,,,,,,
0.032,0.00010793,69.592,1636.6,4310.08,,,,,,,,
0.03201,0.00010824,69.3405,1635.6,4297.12,,,,,,,,
0.03202,0.00010856,69.091,1634.65,4284,,,,,,,,
0.03203,0.00010887,68.843,1633.7,4270.88,,,,,,,,
0.03204,0.00010919,68.5975,1632.8,4257.92,,,,,,,,
0.03205,0.00010951,68.354,1632,4244.8,,,,,,,,
0.03206,0.00010983,68.1125,1631.2,4231.84,,,,,,,,
0.03207,0.00011015,67.873,1630.4,4218.88,,,,,,,,
0.03208,0.00011047,67.6355,1629.65,4205.92,,,,,,,,
0.03209,0.0001108,67.3995,1628.9,4192.96,,,,,,,,
0.0321,0.00011112,67.166,1628.25,4180,,,,,,,,
0.03211,0.00011145,66.933,1627.55,4167.04,,,,,,,,
0.03212,0.00011178,66.7015,1626.95,4154.24,,,,,,,,
0.03213,0.00011211,66.471,1626.3,4141.28,,,,,,,,
0.03214,0.00011244,66.2415,1625.7,4128.48,,,,,,,,
0.03215,0.00011277,66.0125,1625.05,4115.68,,,,,,,,
0.03216,0.00011311,65.784,1624.45,4102.88,,,,,,,,
0.03217,0.00011344,65.5555,1623.8,4090.08,,,,,,,,
0.03218,0.00011378,65.3265,1623.15,4077.44,,,,,,,,
0.03219,0.00011412,65.0975,1622.45,4064.64,,,,,,,,
0.0322,0.00011446,64.8685,1621.75,4052,,,,,,,,
0.03221,0.0001148,64.638,1621.05,4039.36,,,,,,,,
0.03222,0.00011515,64.408,1620.3,4026.72,,,,,,,,
0.03223,0.00011549,64.176,1619.5,4014.08,,,,,,,,
0.03224,0.00011584,63.944,1618.7,4001.44,,,,,,,,
0.03225,0.00011619,63.711,1617.8,3988.8,,,,,,,,
0.03226,0.00011654,63.477,1616.9,3976.32,,,,,,,,
0.03227,0.00011689,63.242,1616,3963.84,,,,,,,,
0.03228,0.00011724,63.0065,1615.05,3951.36,,,,,,,,
0.03229,0.00011759,62.7705,1614.05,3938.88,,,,,,,,
0.0323,0.00011795,62.534,1613,3926.4,,,,,,,,
0.03231,0.00011831,62.2975,1612,3914.08,,,,,,,,
0.03232,0.00011867,62.0605,1610.9,3901.76,,,,,,,,
0.03233,0.00011903,61.824,1609.85,3889.28,,,,,,,,
0.03234,0.00011939,61.5875,1608.75,3876.96,,,,,,,,
0.03235,0.00011975,61.351,1607.65,3864.8,,,,,,,,
0.03236,0.00012011,61.1155,1606.5,3852.48,,,,,,,,
0.03237,0.00012048,60.881,1605.45,3840.32,,,,,,,,
0.03238,0.00012085,60.647,1604.35,3828,,,,,,,,
0.03239,0.00012122,60.4145,1603.3,3815.84,,,,,,,,
0.0324,0.00012159,60.1835,1602.2,3803.84,,,,,,,,
0.03241,0.00012196,59.9535,1601.2,3791.68,,,,,,,,
0.03242,0.00012233,59.725,1600.15,3779.52,,,,,,,,
0.03243,0.00012271,59.4985,1599.2,3767.52,,,,,,,,
0.03244,0.00012309,59.273,1598.2,3755.52,,,,,,,,
0.03245,0.00012346,59.05,1597.25,3743.52,,,,,,,,
0.03246,0.00012384,58.828,1596.4,3731.52,,,,,,,,
0.03247,0.00012423,58.6075,1595.45,3719.68,,,,,,,,
0.03248,0.00012461,58.3885,1594.6,3707.84,,,,,,,,
0.03249,0.00012499,58.171,1593.8,3696,,,,,,,,
0.0325,0.00012538,57.9545,1592.95,3684.16,,,,,,,,
0.03251,0.00012577,57.74,1592.15,3672.32,,,,,,,,
0.03252,0.00012615,57.526,1591.3,3660.64,,,,,,,,
0.03253,0.00012654,57.3135,1590.5,3648.8,,,,,,,,
0.03254,0.00012694,57.101,1589.75,3637.12,,,,,,,,
0.03255,0.00012733,56.8895,1588.95,3625.44,,,,,,,,
0.03256,0.00012772,56.6785,1588.15,3613.92,,,,,,,,
0.03257,0.00012812,56.468,1587.35,3602.24,,,,,,,,
0.03258,0.00012852,56.258,1586.5,3590.72,,,,,,,,
0.03259,0.00012892,56.048,1585.65,3579.2,,,,,,,,
0.0326,0.00012932,55.838,1584.85,3567.68,,,,,,,,
0.03261,0.00012972,55.6275,1583.95,3556.32,,,,,,,,
0.03262,0.00013012,55.4175,1583.05,3544.96,,,,,,,,
0.03263,0.00013053,55.2075,1582.2,3533.44,,,,,,,,
0.03264,0.00013093,54.9975,1581.25,3522.24,,,,,,,,
0.03265,0.00013134,54.787,1580.25,3510.88,,,,,,,,
0.03266,0.00013175,54.5765,1579.3,3499.52,,,,,,,,
0.03267,0.00013216,54.3665,1578.25,3488.32,,,,,,,,
0.03268,0.00013257,54.1565,1577.25,3477.12,,,,,,,,
