t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,,,
0.01595,0.00065549,3.719675,555.73,1169.925,,,,,,,,,
0.01596,0.00065499,3.723325,555.855,1171.36875,,,,,,,,,
0.01597,0.0006545,3.726975,555.98,1172.8125,,,,,,,,,
0.01598,0.000654,3.73065,556.1025,1174.25625,,,,,,,,,
0.01599,0.00065351,3.734325,556.2275,1175.7,,,,,,,,,
0.016,0.00065301,3.737975,556.35,1177.1625,,,,,,,,,
0.01601,0.00065252,3.741625,556.4725,1178.60625,,,,,,,,,
0.01602,0.00065202,3.7453,556.5925,1180.06875,,,,,,,,,
0.01603,0.00065152,3.748975,556.715,1181.53125,,,,,,,,,
0.01604,0.00065103,3.752625,556.8375,1182.975,,,,,,,,,
0.01605,0.00065053,3.756325,556.96,1184.4375,,,,,,,,,
0.01606,0.00065004,3.760025,557.085,1185.9,,,,,,,,,
0.01607,0.00064954,3.763725,557.2075,1187.38125,,,,,,,,,
0.01608,0.00064905,3.76745,557.3325,1188.84375,,,,,,,,,
0.01609,0.00064855,3.77115,557.4575,1190.30625,,,,,,,,,
0.0161,0.00064805,3.774925,557.585,1191.7875,,,,,,,,,
0.01611,0.00064756,3.77865,557.7125,1193.25,,,,,,,,,
0.01612,0.00064706,3.782425,557.8425,1194.73125,,,,,,,,,
0.01613,0.00064657,3.78625,557.9725,1196.2125,,,,,,,,,
0.01614,0.00064607,3.790075,558.1075,1197.675,,,,,,,,,
0.01615,0.00064557,3.793875,558.2425,1199.15625,,,,,,,,,
0.01616,0.00064508,3.797775,558.385,1200.65625,,,,,,,,,
0.01617,0.00064458,3.80165,558.525,1202.1375,,,,,,,,,
0.01618,0.00064409,3.805575,558.6725,1203.61875,,,,,,,,,
0.01619,0.00064359,3.8095,558.8175,1205.1,,,,,,,,,
0.0162,0.00064309,3.81345,558.9675,1206.6,,,,,,,,,
0.01621,0.0006426,3.817475,559.12,1208.1,,,,,,,,,
0.01622,0.0006421,3.821475,559.2775,1209.58125,,,,,,,,,
0.01623,0.0006416,3.825525,559.4425,1211.08125,,,,,,,,,
0.01624,0.00064111,3.829625,559.605,1212.58125,,,,,,,,,
0.01625,0.00064061,3.8337,559.77,1214.08125,,,,,,,,,
0.01626,0.00064011,3.83785,559.94,1215.58125,,,,,,,,,
0.01627,0.00063962,3.842025,560.1125,1217.1,,,,,,,,,
0.01628,0.00063912,3.84625,560.29,1218.6,,,,,,,,,
0.01629,0.00063862,3.850425,560.465,1220.1,,,,,,,,,
0.0163,0.00063813,3.854675,560.6475,1221.61875,,,,,,,,,
0.01631,0.00063763,3.85895,560.8325,1223.1375,,,,,,,,,
0.01632,0.00063713,3.863225,561.0175,1224.6375,,,,,,,,,
0.01633,0.00063664,3.867525,561.2025,1226.15625,,,,,,,,,
0.01634,0.00063614,3.871875,561.39,1227.675,,,,,,,,,
0.01635,0.00063564,3.8762,561.585,1229.19375,,,,,,,,,
0.01636,0.00063515,3.880525,561.7725,1230.73125,,,,,,,,,
0.01637,0.00063465,3.8849,561.9625,1232.25,,,,,,,,,
0.01638,0.00063415,3.889275,562.1575,1233.7875,,,,,,,,,
0.01639,0.00063366,3.89365,562.35,1235.30625,,,,,,,,,
0.0164,0.00063316,3.898075,562.5425,1236.84375,,,,,,,,,
0.01641,0.00063266,3.90245,562.7325,1238.38125,,,,,,,,,
0.01642,0.00063216,3.906825,562.92,1239.9,,,,,,,,,
0.01643,0.00063167,3.9112,563.11,1241.4375,,,,,,,,,
0.01644,0.00063117,3.915575,563.3,1242.99375,,,,,,,,,
0.01645,0.00063067,3.919975,563.4825,1244.53125,,,,,,,,,
0.01646,0.00063018,3.92435,563.6675,1246.06875,,,,,,,,,
0.01647,0.00062968,3.92875,563.85,1247.625,,,,,,,,,
0.01648,0.00062918,3.9331,564.0275,1249.1625,,,,,,,,,
0.01649,0.00062868,3.937425,564.2025,1250.71875,,,,,,,,,
0.0165,0.00062819,3.941725,564.3725,1252.275,,,,,,,,,
0.01651,0.00062769,3.94605,564.545,1253.8125,,,,,,,,,
0.01652,0.00062719,3.95035,564.71,1255.36875,,,,,,,,,
0.01653,0.00062669,3.954625,564.87,1256.94375,,,,,,,,,
0.01654,0.0006262,3.958875,565.03,1258.5,,,,,,,,,
0.01655,0.0006257,3.9631,565.1875,1260.05625,,,,,,,,,
0.01656,0.0006252,3.9673,565.3375,1261.63125,,,,,,,,,
0.01657,0.0006247,3.9715,565.4825,1263.1875,,,,,,,,,
0.01658,0.00062421,3.97565,565.625,1264.7625,,,,,,,,,
0.01659,0.00062371,3.979825,565.765,1266.3375,,,,,,,,,
0.0166,0.00062321,3.98395,565.9,1267.9125,,,,,,,,,
0.01661,0.00062271,3.98805,566.03,1269.4875,,,,,,,,,
0.01662,0.00062221,3.992125,566.155,1271.0625,,,,,,,,,
0.01663,0.00062172,3.996175,566.28,1272.6375,,,,,,,,,
0.01664,0.00062122,4.000225,566.4,1274.2125,,,,,,,,,
0.01665,0.00062072,4.00425,566.5175,1275.80625,,,,,,,,,
0.01666,0.00062022,4.00825,566.63,1277.4,,,,,,,,,
0.01667,0.00061973,4.012275,566.7425,1278.975,,,,,,,,,
0.01668,0.00061923,4.0163,566.8525,1280.56875,,,,,,,,,
0.01669,0.00061873,4.020275,566.9625,1282.1625,,,,,,,,,
0.0167,0.00061823,4.02425,567.065,1283.75625,,,,,,,,,
0.01671,0.00061773,4.02825,567.1725,1285.35,,,,,,,,,
0.01672,0.00061724,4.0323,567.28,1286.9625,,,,,,,,,
0.01673,0.00061674,4.03625,567.385,1288.55625,,,,,,,,,
0.01674,0.00061624,4.040275,567.4925,1290.16875,,,,,,,,,
0.01675,0.00061574,4.044325,567.6,1291.7625,,,,,,,,,
0.01676,0.00061524,4.048375,567.71,1293.375,,,,,,,,,
0.01677,0.00061475,4.05245,567.8225,1294.9875,,,,,,,,,
0.01678,0.00061425,4.056575,567.9375,1296.6,,,,,,,,,
0.01679,0.00061375,4.060675,568.055,1298.2125,,,,,,,,,
0.0168,0.00061325,4.06485,568.175,1299.84375,,,,,,,,,
0.01681,0.00061275,4.06905,568.3,1301.45625,,,,,,,,,
0.01682,0.00061225,4.073275,568.4325,1303.06875,,,,,,,,,
0.01683,0.00061176,4.077575,568.565,1304.7,,,,,,,,,
0.01684,0.00061126,4.0819,568.705,1306.33125,,,,,,,,,
0.01685,0.00061076,4.08625,568.8525,1307.9625,,,,,,,,,
0.01686,0.00061026,4.090625,568.9975,1309.59375,,,,,,,,,
0.01687,0.00060976,4.095125,569.1525,1311.225,,,,,,,,,
0.01688,0.00060927,4.0996,569.31,1312.85625,,,,,,,,,
0.01689,0.00060877,4.1041,569.47,1314.4875,,,,,,,,,
0.0169,0.00060827,4.10865,569.635,1316.1375,,,,,,,,,
0.01691,0.00060777,4.113275,569.8075,1317.7875,,,,,,,,,
0.01692,0.00060727,4.1179,569.9825,1319.41875,,,,,,,,,
0.01693,0.00060677,4.12255,570.1575,1321.06875,,,,,,,,,
0.01694,0.00060627,4.127225,570.335,1322.71875,,,,,,,,,
0.01695,0.00060578,4.13195,570.5175,1324.36875,,,,,,,,,
0.01696,0.00060528,4.136675,570.6975,1326.01875,,,,,,,,,
0.01697,0.00060478,4.1414,570.8775,1327.6875,,,,,,,,,
0.01698,0.00060428,4.146125,571.0625,1329.3375,,,,,,,,,
0.01699,0.00060378,4.150875,571.2425,1331.00625,,,,,,,,,
0.017,0.00060328,4.155625,571.42,1332.675,,,,,,,,,
0.01701,0.00060278,4.16035,571.6025,1334.325,,,,,,,,,
0.01702,0.00060229,4.1651,571.7775,1335.99375,,,,,,,,,
0.01703,0.00060179,4.1698,571.955,1337.68125,,,,,,,,,
0.01704,0.00060129,4.174525,572.1225,1339.35,,,,,,,,,
0.01705,0.00060079,4.179225,572.2975,1341.01875,,,,,,,,,
0.01706,0.00060029,4.18395,572.46,1342.70625,,,,,,,,,
0.01707,0.00059979,4.188575,572.6225,1344.375,,,,,,,,,
0.01708,0.00059929,4.193225,572.7825,1346.0625,,,,,,,,,
0.01709,0.00059879,4.1979,572.9425,1347.75,,,,,,,,,
0.0171,0.00059829,4.2025,573.0925,1349.4375,,,,,,,,,
0.01711,0.0005978,4.20715,573.2475,1351.125,,,,,,,,,
0.01712,0.0005973,4.211775,573.3975,1352.8125,,,,,,,,,
0.01713,0.0005968,4.216375,573.54,1354.5,,,,,,,,,
0.01714,0.0005963,4.22095,573.6875,1356.20625,,,,,,,,,
0.01715,0.0005958,4.225525,573.83,1357.89375,,,,,,,,,
0.01716,0.0005953,4.23015,573.975,1359.6,,,,,,,,,
0.01717,0.0005948,4.23475,574.115,1361.30625,,,,,,,,,
0.01718,0.0005943,4.23935,574.26,1363.0125,,,,,,,,,
0.01719,0.0005938,4.24395,574.4025,1364.71875,,,,,,,,,
0.0172,0.0005933,4.2486,574.55,1366.425,,,,,,,,,
0.01721,0.0005928,4.253275,574.6925,1368.15,,,,,,,,,
0.01722,0.00059231,4.25795,574.84,1369.85625,,,,,,,,,
0.01723,0.00059181,4.262625,574.9875,1371.58125,,,,,,,,,
0.01724,0.00059131,4.267325,575.14,1373.30625,,,,,,,,,
0.01725,0.00059081,4.2721,575.2925,1375.03125,,,,,,,,,
0.01726,0.00059031,4.276875,575.45,1376.75625,,,,,,,,,
0.01727,0.00058981,4.281675,575.61,1378.48125,,,,,,,,,
0.01728,0.00058931,4.2865,575.77,1380.20625,,,,,,,,,
0.01729,0.00058881,4.291375,575.935,1381.95,,,,,,,,,
0.0173,0.00058831,4.29625,576.1025,1383.675,,,,,,,,,
0.01731,0.00058781,4.30115,576.2725,1385.41875,,,,,,,,,
0.01732,0.00058731,4.306125,576.445,1387.1625,,,,,,,,,
0.01733,0.00058681,4.311075,576.6175,1388.90625,,,,,,,,,
0.01734,0.00058631,4.31605,576.7925,1390.65,,,,,,,,,
0.01735,0.00058581,4.32105,576.97,1392.39375,,,,,,,,,
0.01736,0.00058531,4.326075,577.1475,1394.15625,,,,,,,,,
0.01737,0.00058482,4.331075,577.3225,1395.9,,,,,,,,,
0.01738,0.00058432,4.33615,577.5025,1397.6625,,,,,,,,,
0.01739,0.00058382,4.3412,577.68,1399.425,,,,,,,,,
0.0174,0.00058332,4.346275,577.86,1401.1875,,,,,,,,,
0.01741,0.00058282,4.3513,578.035,1402.95,,,,,,,,,
0.01742,0.00058232,4.3564,578.2175,1404.7125,,,,,,,,,
0.01743,0.00058182,4.361475,578.3925,1406.475,,,,,,,,,
0.01744,0.00058132,4.36655,578.5675,1408.25625,,,,,,,,,
0.01745,0.00058082,4.371625,578.7425,1410.01875,,,,,,,,,
0.01746,0.00058032,4.3767,578.9175,1411.8,,,,,,,,,
0.01747,0.00057982,4.38175,579.09,1413.58125,,,,,,,,,
0.01748,0.00057932,4.386875,579.2625,1415.3625,,,,,,,,,
0.01749,0.00057882,4.391925,579.4325,1417.14375,,,,,,,,,
0.0175,0.00057832,4.397,579.6025,1418.94375,,,,,,,,,
0.01751,0.00057782,4.4021,579.77,1420.725,,,,,,,,,
0.01752,0.00057732,4.407175,579.94,1422.525,,,,,,,,,
0.01753,0.00057682,4.412275,580.1075,1424.30625,,,,,,,,,
0.01754,0.00057632,4.417375,580.275,1426.10625,,,,,,,,,
0.01755,0.00057582,4.422475,580.4425,1427.90625,,,,,,,,,
0.01756,0.00057532,4.427575,580.6125,1429.70625,,,,,,,,,
0.01757,0.00057482,4.4327,580.775,1431.525,,,,,,,,,
0.01758,0.00057432,4.43785,580.94,1433.325,,,,,,,,,
0.01759,0.00057382,4.44295,581.11,1435.14375,,,,,,,,,
0.0176,0.00057332,4.448125,581.275,1436.94375,,,,,,,,,
0.01761,0.00057282,4.453275,581.445,1438.7625,,,,,,,,,
0.01762,0.00057232,4.45845,581.61,1440.58125,,,,,,,,,
0.01763,0.00057183,4.46365,581.7775,1442.4,,,,,,,,,
0.01764,0.00057133,4.468825,581.9475,1444.2375,,,,,,,,,
0.01765,0.00057083,4.47405,582.115,1446.05625,,,,,,,,,
0.01766,0.00057033,4.4793,582.2825,1447.89375,,,,,,,,,
0.01767,0.00056983,4.4845,582.455,1449.7125,,,,,,,,,
0.01768,0.00056933,4.48975,582.6225,1451.55,,,,,,,,,
0.01769,0.00056883,4.495,582.795,1453.3875,,,,,,,,,
0.0177,0.00056833,4.500275,582.965,1455.225,,,,,,,,,
0.01771,0.00056783,4.50555,583.1375,1457.08125,,,,,,,,,
0.01772,0.00056733,4.510875,583.3125,1458.91875,,,,,,,,,
0.01773,0.00056683,4.516175,583.4825,1460.775,,,,,,,,,
0.01774,0.00056633,4.521525,583.6575,1462.63125,,,,,,,,,
0.01775,0.00056583,4.52685,583.83,1464.46875,,,,,,,,,
0.01776,0.00056533,4.532225,584.0075,1466.325,,,,,,,,,
0.01777,0.00056483,4.537625,584.185,1468.2,,,,,,,,,
0.01778,0.00056433,4.54305,584.365,1470.05625,,,,,,,,,
0.01779,0.00056383,4.54845,584.5475,1471.9125,,,,,,,,,
0.0178,0.00056333,4.55395,584.73,1473.7875,,,,,,,,,
0.01781,0.00056283,4.5594,584.915,1475.6625,,,,,,,,,
0.01782,0.00056233,4.56495,585.105,1477.5375,,,,,,,,,
0.01783,0.00056183,4.570475,585.2975,1479.4125,,,,,,,,,
0.01784,0.00056133,4.57605,585.49,1481.2875,,,,,,,,,
0.01785,0.00056083,4.5817,585.6875,1483.18125,,,,,,,,,
0.01786,0.00056033,4.58735,585.8875,1485.05625,,,,,,,,,
0.01787,0.00055983,4.59305,586.09,1486.95,,,,,,,,,
0.01788,0.00055933,4.59875,586.3,1488.84375,,,,,,,,,
0.01789,0.00055883,4.604575,586.51,1490.7375,,,,,,,,,
0.0179,0.00055833,4.6104,586.725,1492.63125,,,,,,,,,
0.01791,0.00055783,4.616225,586.9425,1494.525,,,,,,,,,
0.01792,0.00055733,4.622125,587.1675,1496.41875,,,,,,,,,
0.01793,0.00055683,4.62805,587.395,1498.33125,,,,,,,,,
0.01794,0.00055633,4.634025,587.62,1500.24375,,,,,,,,,
0.01795,0.00055583,4.64,587.8525,1502.15625,,,,,,,,,
0.01796,0.00055533,4.64605,588.085,1504.06875,,,,,,,,,
0.01797,0.00055483,4.652075,588.3225,1505.98125,,,,,,,,,
0.01798,0.00055433,4.658125,588.5625,1507.89375,,,,,,,,,
0.01799,0.00055383,4.66425,588.8,1509.825,,,,,,,,,
0.018,0.00055333,4.670375,589.0375,1511.75625,,,,,,,,,
0.01801,0.00055283,4.6765,589.2775,1513.66875,,,,,,,,,
0.01802,0.00055233,4.68265,589.5125,1515.6,,,,,,,,,
0.01803,0.00055183,4.68875,589.7525,1517.55,,,,,,,,,
0.01804,0.00055133,4.694875,589.985,1519.48125,,,,,,,,,
0.01805,0.00055083,4.701025,590.22,1521.4125,,,,,,,,,
0.01806,0.00055033,4.7071,590.4475,1523.3625,,,,,,,,,
0.01807,0.00054983,4.7132,590.675,1525.3125,,,,,,,,,
0.01808,0.00054933,4.71925,590.8975,1527.2625,,,,,,,,,
0.01809,0.00054883,4.725275,591.115,1529.2125,,,,,,,,,
0.0181,0.00054833,4.7313,591.33,1531.1625,,,,,,,,,
0.01811,0.00054783,4.7373,591.5375,1533.1125,,,,,,,,,
0.01812,0.00054733,4.743275,591.74,1535.08125,,,,,,,,,
0.01813,0.00054683,4.7492,591.9375,1537.05,,,,,,,,,
0.01814,0.00054633,4.7551,592.1325,1539.01875,,,,,,,,,
0.01815,0.00054583,4.76095,592.3225,1540.9875,,,,,,,,,
0.01816,0.00054533,4.766825,592.5075,1542.95625,,,,,,,,,
0.01817,0.00054483,4.77265,592.685,1544.925,,,,,,,,,
0.01818,0.00054433,4.77845,592.86,1546.9125,,,,,,,,,
0.01819,0.00054383,4.78425,593.035,1548.88125,,,,,,,,,
0.0182,0.00054333,4.789975,593.2025,1550.86875,,,,,,,,,
0.01821,0.00054283,4.795775,593.37,1552.85625,,,,,,,,,
0.01822,0.00054233,4.8015,593.5325,1554.84375,,,,,,,,,
0.01823,0.00054183,4.80725,593.6975,1556.85,,,,,,,,,
0.01824,0.00054133,4.813,593.8575,1558.8375,,,,,,,,,
0.01825,0.00054083,4.81875,594.02,1560.84375,,,,,,,,,
0.01826,0.00054033,4.824525,594.18,1562.85,,,,,,,,,
0.01827,0.00053983,4.8303,594.3425,1564.85625,,,,,,,,,
0.01828,0.00053933,4.8361,594.5075,1566.8625,,,,,,,,,
0.01829,0.00053883,4.841925,594.67,1568.86875,,,,,,,,,
0.0183,0.00053833,4.84775,594.835,1570.89375,,,,,,,,,
0.01831,0.00053783,4.853625,595,1572.91875,,,,,,,,,
0.01832,0.00053733,4.85955,595.17,1574.925,,,,,,,,,
0.01833,0.00053683,4.86545,595.3425,1576.95,,,,,,,,,
0.01834,0.00053633,4.8714,595.515,1578.99375,,,,,,,,,
0.01835,0.00053583,4.8774,595.6925,1581.01875,,,,,,,,,
0.01836,0.00053533,4.883425,595.8725,1583.04375,,,,,,,,,
0.01837,0.00053483,4.889425,596.0525,1585.0875,,,,,,,,,
0.01838,0.00053433,4.895525,596.235,1587.13125,,,,,,,,,
0.01839,0.00053383,4.9016,596.4175,1589.175,,,,,,,,,
0.0184,0.00053333,4.907725,596.6,1591.21875,,,,,,,,,
0.01841,0.00053283,4.913825,596.785,1593.28125,,,,,,,,,
0.01842,0.00053233,4.92,596.97,1595.325,,,,,,,,,
0.01843,0.00053183,4.926125,597.155,1597.3875,,,,,,,,,
0.01844,0.00053133,4.932275,597.3375,1599.45,,,,,,,,,
0.01845,0.00053083,4.938425,597.52,1601.5125,,,,,,,,,
0.01846,0.00053033,4.944575,597.705,1603.575,,,,,,,,,
0.01847,0.00052983,4.950725,597.8825,1605.65625,,,,,,,,,
0.01848,0.00052933,4.9569,598.0625,1607.71875,,,,,,,,,
0.01849,0.00052883,4.963025,598.2375,1609.8,,,,,,,,,
0.0185,0.00052833,4.969175,598.4125,1611.88125,,,,,,,,,
0.01851,0.00052783,4.975325,598.5825,1613.9625,,,,,,,,,
0.01852,0.00052733,4.981425,598.7525,1616.04375,,,,,,,,,
0.01853,0.00052683,4.987575,598.9175,1618.14375,,,,,,,,,
0.01854,0.00052633,4.99365,599.085,1620.24375,,,,,,,,,
0.01855,0.00052583,4.999725,599.2425,1622.34375,,,,,,,,,
0.01856,0.00052533,5.005825,599.4025,1624.44375,,,,,,,,,
0.01857,0.00052483,5.0119,599.5625,1626.54375,,,,,,,,,
0.01858,0.00052433,5.018,599.7175,1628.64375,,,,,,,,,
0.01859,0.00052383,5.02405,599.8725,1630.7625,,,,,,,,,
0.0186,0.00052333,5.03015,600.025,1632.8625,,,,,,,,,
0.01861,0.00052283,5.0362,600.1775,1634.98125,,,,,,,,,
0.01862,0.00052233,5.04235,600.33,1637.11875,,,,,,,,,
0.01863,0.00052183,5.048425,600.4825,1639.2375,,,,,,,,,
0.01864,0.00052133,5.054575,600.635,1641.35625,,,,,,,,,
0.01865,0.00052083,5.060725,600.7875,1643.49375,,,,,,,,,
0.01866,0.00052033,5.066875,600.9425,1645.63125,,,,,,,,,
0.01867,0.00051983,5.073075,601.1,1647.76875,,,,,,,,,
0.01868,0.00051933,5.079275,601.26,1649.90625,,,,,,,,,
0.01869,0.00051883,5.0855,601.42,1652.0625,,,,,,,,,
0.0187,0.00051833,5.091775,601.58,1654.2,,,,,,,,,
0.01871,0.00051783,5.0981,601.745,1656.35625,,,,,,,,,
0.01872,0.00051733,5.1044,601.915,1658.5125,,,,,,,,,
0.01873,0.00051683,5.1108,602.08,1660.66875,,,,,,,,,
0.01874,0.00051633,5.1172,602.25,1662.825,,,,,,,,,
0.01875,0.00051583,5.1236,602.425,1665,,,,,,,,,
0.01876,0.00051533,5.130075,602.6025,1667.175,,,,,,,,,
0.01877,0.00051483,5.136575,602.78,1669.35,,,,,,,,,
0.01878,0.00051433,5.143075,602.9575,1671.525,,,,,,,,,
0.01879,0.00051383,5.14965,603.1425,1673.7,,,,,,,,,
0.0188,0.00051333,5.156225,603.325,1675.89375,,,,,,,,,
0.01881,0.00051283,5.16285,603.5125,1678.06875,,,,,,,,,
0.01882,0.00051233,5.169475,603.6975,1680.2625,,,,,,,,,
0.01883,0.00051183,5.176125,603.8875,1682.45625,,,,,,,,,
0.01884,0.00051133,5.18285,604.0775,1684.65,,,,,,,,,
0.01885,0.00051083,5.18955,604.275,1686.8625,,,,,,,,,
0.01886,0.00051033,5.196275,604.4625,1689.075,,,,,,,,,
0.01887,0.00050984,5.20305,604.6575,1691.26875,,,,,,,,,
0.01888,0.00050934,5.209825,604.85,1693.48125,,,,,,,,,
0.01889,0.00050884,5.216625,605.05,1695.7125,,,,,,,,,
0.0189,0.00050834,5.223475,605.25,1697.925,,,,,,,,,
0.01891,0.00050784,5.230325,605.445,1700.15625,,,,,,,,,
0.01892,0.00050734,5.2372,605.6475,1702.36875,,,,,,,,,
0.01893,0.00050684,5.2441,605.85,1704.6,,,,,,,,,
0.01894,0.00050634,5.251025,606.0525,1706.85,,,,,,,,,
0.01895,0.00050584,5.258,606.2575,1709.08125,,,,,,,,,
0.01896,0.00050534,5.26495,606.4625,1711.33125,,,,,,,,,
0.01897,0.00050484,5.27195,606.67,1713.5625,,,,,,,,,
0.01898,0.00050434,5.278975,606.88,1715.8125,,,,,,,,,
0.01899,0.00050384,5.286075,607.09,1718.08125,,,,,,,,,
0.019,0.00050334,5.29315,607.3025,1720.33125,,,,,,,,,
0.01901,0.00050285,5.300275,607.515,1722.58125,,,,,,,,,
0.01902,0.00050235,5.3074,607.73,1724.85,,,,,,,,,
0.01903,0.00050185,5.31455,607.945,1727.11875,,,,,,,,,
0.01904,0.00050135,5.32175,608.16,1729.3875,,,,,,,,,
0.01905,0.00050085,5.32895,608.375,1731.675,,,,,,,,,
0.01906,0.00050035,5.336175,608.595,1733.94375,,,,,,,,,
0.01907,0.00049985,5.343375,608.81,1736.23125,,,,,,,,,
0.01908,0.00049935,5.3506,609.0275,1738.51875,,,,,,,,,
0.01909,0.00049885,5.3579,609.2425,1740.80625,,,,,,,,,
0.0191,0.00049836,5.365125,609.4575,1743.1125,,,,,,,,,
0.01911,0.00049786,5.372375,609.67,1745.4,,,,,,,,,
0.01912,0.00049736,5.379625,609.8825,1747.70625,,,,,,,,,
0.01913,0.00049686,5.38685,610.0925,1750.0125,,,,,,,,,
0.01914,0.00049636,5.3941,610.3,1752.31875,,,,,,,,,
0.01915,0.00049586,5.40135,610.505,1754.64375,,,,,,,,,
0.01916,0.00049536,5.40855,610.7025,1756.95,,,,,,,,,
0.01917,0.00049486,5.415775,610.9,1759.275,,,,,,,,,
0.01918,0.00049437,5.422925,611.095,1761.6,,,,,,,,,
0.01919,0.00049387,5.430075,611.2825,1763.925,,,,,,,,,
0.0192,0.00049337,5.437225,611.47,1766.26875,,,,,,,,,
0.01921,0.00049287,5.44435,611.655,1768.6125,,,,,,,,,
0.01922,0.00049237,5.45145,611.8325,1770.9375,,,,,,,,,
0.01923,0.00049187,5.458525,612.01,1773.3,,,,,,,,,
0.01924,0.00049138,5.465625,612.1825,1775.64375,,,,,,,,,
0.01925,0.00049088,5.472675,612.355,1777.9875,,,,,,,,,
0.01926,0.00049038,5.47975,612.5225,1780.35,,,,,,,,,
0.01927,0.00048988,5.4868,612.685,1782.7125,,,,,,,,,
0.01928,0.00048938,5.493875,612.8525,1785.075,,,,,,,,,
0.01929,0.00048888,5.500925,613.0175,1787.45625,,,,,,,,,
0.0193,0.00048839,5.508,613.18,1789.81875,,,,,,,,,
0.01931,0.00048789,5.5151,613.345,1792.2,,,,,,,,,
0.01932,0.00048739,5.5222,613.5075,1794.58125,,,,,,,,,
0.01933,0.00048689,5.52935,613.675,1796.9625,,,,,,,,,
0.01934,0.00048639,5.5365,613.845,1799.3625,,,,,,,,,
0.01935,0.0004859,5.5437,614.0125,1801.74375,,,,,,,,,
0.01936,0.0004854,5.55095,614.1825,1804.14375,,,,,,,,,
0.01937,0.0004849,5.558275,614.36,1806.54375,,,,,,,,,
0.01938,0.0004844,5.56555,614.5375,1808.9625,,,,,,,,,
0.01939,0.0004839,5.572975,614.725,1811.3625,,,,,,,,,
0.0194,0.00048341,5.5804,614.915,1813.78125,,,,,,,,,
0.01941,0.00048291,5.587875,615.1025,1816.2,,,,,,,,,
0.01942,0.00048241,5.595425,615.3,1818.61875,,,,,,,,,
0.01943,0.00048191,5.603025,615.5025,1821.05625,,,,,,,,,
0.01944,0.00048141,5.6107,615.705,1823.475,,,,,,,,,
0.01945,0.00048092,5.618375,615.915,1825.9125,,,,,,,,,
0.01946,0.00048042,5.626125,616.1275,1828.35,,,,,,,,,
0.01947,0.00047992,5.63395,616.34,1830.80625,,,,,,,,,
0.01948,0.00047942,5.641775,616.56,1833.24375,,,,,,,,,
0.01949,0.00047893,5.64965,616.78,1835.7,,,,,,,,,
0.0195,0.00047843,5.65755,617,1838.15625,,,,,,,,,
0.01951,0.00047793,5.66545,617.225,1840.6125,,,,,,,,,
0.01952,0.00047744,5.67345,617.4475,1843.0875,,,,,,,,,
0.01953,0.00047694,5.681425,617.6725,1845.54375,,,,,,,,,
0.01954,0.00047644,5.6894,617.895,1848.01875,,,,,,,,,
0.01955,0.00047594,5.6974,618.12,1850.49375,,,,,,,,,
0.01956,0.00047545,5.705375,618.34,1852.9875,,,,,,,,,
0.01957,0.00047495,5.713375,618.5575,1855.4625,,,,,,,,,
0.01958,0.00047445,5.721375,618.7775,1857.95625,,,,,,,,,
0.01959,0.00047395,5.729375,618.9925,1860.45,,,,,,,,,
0.0196,0.00047346,5.737325,619.2025,1862.9625,,,,,,,,,
0.01961,0.00047296,5.7453,619.41,1865.45625,,,,,,,,,
0.01962,0.00047246,5.75325,619.6175,1867.96875,,,,,,,,,
0.01963,0.00047197,5.761175,619.815,1870.48125,,,,,,,,,
0.01964,0.00047147,5.7691,620.015,1872.99375,,,,,,,,,
0.01965,0.00047097,5.777,620.215,1875.5625,,,,,,,,,
0.01966,0.00047048,5.784875,620.4075,1878,,,,,,,,,
0.01967,0.00046998,5.792775,620.595,1880.625,,,,,,,,,
0.01968,0.00046948,5.80065,620.7825,1883.0625,,,,,,,,,
0.01969,0.00046899,5.808525,620.97,1885.6875,,,,,,,,,
0.0197,0.00046849,5.8164,621.1525,1888.125,,,,,,,,,
0.01971,0.00046799,5.8243,621.3375,1890.75,,,,,,,,,
0.01972,0.0004675,5.8322,621.52,1893.375,,,,,,,,,
0.01973,0.000467,5.8401,621.7025,1895.8125,,,,,,,,,
0.01974,0.00046651,5.848025,621.8875,1898.4375,,,,,,,,,
0.01975,0.00046601,5.856,622.075,1901.0625,,,,,,,,,
0.01976,0.00046551,5.863975,622.2575,1903.5,,,,,,,,,
0.01977,0.00046502,5.872,622.4475,1906.125,,,,,,,,,
0.01978,0.00046452,5.88005,622.6375,1908.75,,,,,,,,,
0.01979,0.00046402,5.8882,622.83,1911.375,,,,,,,,,
0.0198,0.00046353,5.896375,623.03,1913.8125,,,,,,,,,
0.01981,0.00046303,5.90455,623.23,1916.4375,,,,,,,,,
0.01982,0.00046254,5.912825,623.435,1919.0625,,,,,,,,,
0.01983,0.00046204,5.92115,623.6425,1921.6875,,,,,,,,,
0.01984,0.00046155,5.9295,623.8525,1924.3125,,,,,,,,,
0.01985,0.00046105,5.93795,624.07,1926.9375,,,,,,,,,
0.01986,0.00046055,5.9464,624.29,1929.5625,,,,,,,,,
0.01987,0.00046006,5.954925,624.5125,1932.1875,,,,,,,,,
0.01988,0.00045956,5.963525,624.7375,1934.8125,,,,,,,,,
0.01989,0.00045907,5.97215,624.965,1937.4375,,,,,,,,,
0.0199,0.00045857,5.9808,625.2,1940.0625,,,,,,,,,
0.01991,0.00045808,5.9895,625.435,1942.6875,,,,,,,,,
