t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,,
0.02674,0.00015714,23.6662,806.028,7783.8,,,,,,,,
0.02675,0.00015679,23.74,806.744,7802,,,,,,,,
0.02676,0.00015645,23.8144,807.462,7820.2,,,,,,,,
0.02677,0.0001561,23.8888,808.192,7838.5,,,,,,,,
0.02678,0.00015575,23.964,808.928,7856.8,,,,,,,,
0.02679,0.0001554,24.0396,809.67,7875.2,,,,,,,,
0.0268,0.00015506,24.1158,810.42,7893.7,,,,,,,,
0.02681,0.00015471,24.192,811.176,7912.2,,,,,,,,
0.02682,0.00015437,24.269,811.938,7930.7,,,,,,,,
0.02683,0.00015402,24.3464,812.702,7949.3,,,,,,,,
0.02684,0.00015368,24.4242,813.478,7968,,,,,,,,
0.02685,0.00015334,24.5024,814.256,7986.7,,,,,,,,
0.02686,0.00015299,24.581,815.04,8005.4,,,,,,,,
0.02687,0.00015265,24.66,815.83,8024.3,,,,,,,,
0.02688,0.00015231,24.7398,816.624,8043.1,,,,,,,,
0.02689,0.00015197,24.8194,817.424,8062.1,,,,,,,,
0.0269,0.00015163,24.8998,818.228,8081,,,,,,,,
0.02691,0.00015129,24.9806,819.032,8100.1,,,,,,,,
0.02692,0.00015095,25.0614,819.84,8119.2,,,,,,,,
0.02693,0.00015061,25.143,820.654,8138.3,,,,,,,,
0.02694,0.00015027,25.2246,821.472,8157.5,,,,,,,,
0.02695,0.00014993,25.3066,822.288,8176.7,,,,,,,,
0.02696,0.0001496,25.389,823.108,8196,,,,,,,,
0.02697,0.00014926,25.4718,823.928,8215.4,,,,,,,,
0.02698,0.00014892,25.555,824.754,8234.8,,,,,,,,
0.02699,0.00014859,25.6382,825.576,8254.3,,,,,,,,
0.027,0.00014825,25.722,826.4,8273.8,,,,,,,,
0.02701,0.00014792,25.8056,827.224,8293.3,,,,,,,,
0.02702,0.00014759,25.8898,828.05,8313,,,,,,,,
0.02703,0.00014725,25.9742,828.87,8332.7,,,,,,,,
0.02704,0.00014692,26.059,829.694,8352.4,,,,,,,,
0.02705,0.00014659,26.144,830.516,8372.2,,,,,,,,
0.02706,0.00014626,26.2292,831.332,8392,,,,,,,,
0.02707,0.00014593,26.3148,832.15,8411.9,,,,,,,,
0.02708,0.0001456,26.4002,832.968,8431.9,,,,,,,,
0.02709,0.00014527,26.486,833.782,8451.9,,,,,,,,
0.0271,0.00014494,26.572,834.59,8471.9,,,,,,,,
0.02711,0.00014461,26.6582,835.4,8492,,,,,,,,
0.02712,0.00014428,26.7444,836.202,8512.2,,,,,,,,
0.02713,0.00014396,26.831,837.002,8532.4,,,,,,,,
0.02714,0.00014363,26.9178,837.8,8552.7,,,,,,,,
0.02715,0.0001433,27.0046,838.592,8573,,,,,,,,
0.02716,0.00014298,27.0912,839.382,8593.4,,,,,,,,
0.02717,0.00014266,27.1784,840.168,8613.8,,,,,,,,
0.02718,0.00014233,27.2658,840.95,8634.3,,,,,,,,
0.02719,0.00014201,27.3532,841.726,8654.9,,,,,,,,
0.0272,0.00014169,27.4406,842.496,8675.5,,,,,,,,
0.02721,0.00014136,27.5282,843.264,8696.1,,,,,,,,
0.02722,0.00014104,27.6162,844.028,8716.8,,,,,,,,
0.02723,0.00014072,27.7038,844.786,8737.6,,,,,,,,
0.02724,0.0001404,27.7918,845.54,8758.4,,,,,,,,
0.02725,0.00014008,27.8798,846.288,8779.3,,,,,,,,
0.02726,0.00013976,27.9682,847.032,8800.2,,,,,,,,
0.02727,0.00013945,28.0566,847.772,8821.2,,,,,,,,
0.02728,0.00013913,28.1448,848.504,8842.2,,,,,,,,
0.02729,0.00013881,28.2336,849.234,8863.3,,,,,,,,
0.0273,0.0001385,28.3224,849.962,8884.5,,,,,,,,
0.02731,0.00013818,28.4112,850.684,8905.7,,,,,,,,
0.02732,0.00013786,28.5002,851.398,8926.9,,,,,,,,
0.02733,0.00013755,28.5894,852.11,8948.2,,,,,,,,
0.02734,0.00013724,28.6784,852.818,8969.6,,,,,,,,
0.02735,0.00013692,28.7678,853.522,8991,,,,,,,,
0.02736,0.00013661,28.8572,854.222,9012.4,,,,,,,,
0.02737,0.0001363,28.9468,854.916,9033.9,,,,,,,,
0.02738,0.00013599,29.0364,855.61,9055.5,,,,,,,,
0.02739,0.00013568,29.1264,856.298,9077.1,,,,,,,,
0.0274,0.00013537,29.2162,856.982,9098.8,,,,,,,,
0.02741,0.00013506,29.3064,857.662,9120.5,,,,,,,,
0.02742,0.00013475,29.397,858.34,9142.3,,,,,,,,
0.02743,0.00013444,29.4874,859.014,9164.1,,,,,,,,
0.02744,0.00013414,29.578,859.686,9186,,,,,,,,
0.02745,0.00013383,29.6688,860.352,9208,,,,,,,,
0.02746,0.00013353,29.7596,861.022,9230,,,,,,,,
0.02747,0.00013322,29.851,861.682,9252,,,,,,,,
0.02748,0.00013292,29.9424,862.344,9274.1,,,,,,,,
0.02749,0.00013261,30.0338,863.004,9296.2,,,,,,,,
0.0275,0.00013231,30.1254,863.662,9318.4,,,,,,,,
0.02751,0.00013201,30.2172,864.316,9340.7,,,,,,,,
0.02752,0.00013171,30.3092,864.968,9363,,,,,,,,
0.02753,0.00013141,30.4018,865.616,9385.3,,,,,,,,
0.02754,0.00013111,30.494,866.268,9407.7,,,,,,,,
0.02755,0.00013081,30.5868,866.916,9430.2,,,,,,,,
0.02756,0.00013051,30.6798,867.564,9452.7,,,,,,,,
0.02757,0.00013021,30.7732,868.208,9475.2,,,,,,,,
0.02758,0.00012991,30.8666,868.854,9497.8,,,,,,,,
0.02759,0.00012962,30.9602,869.496,9520.5,,,,,,,,
0.0276,0.00012932,31.054,870.138,9543.2,,,,,,,,
0.02761,0.00012902,31.1478,870.782,9565.9,,,,,,,,
0.02762,0.00012873,31.2424,871.426,9588.7,,,,,,,,
0.02763,0.00012844,31.3372,872.068,9611.6,,,,,,,,
0.02764,0.00012814,31.4316,872.71,9634.5,,,,,,,,
0.02765,0.00012785,31.527,873.352,9657.4,,,,,,,,
0.02766,0.00012756,31.6224,873.994,9680.4,,,,,,,,
0.02767,0.00012727,31.718,874.636,9703.4,,,,,,,,
0.02768,0.00012698,31.8138,875.28,9726.5,,,,,,,,
0.02769,0.00012669,31.9102,875.922,9749.7,,,,,,,,
0.0277,0.0001264,32.0066,876.568,9772.8,,,,,,,,
0.02771,0.00012611,32.1034,877.212,9796.1,,,,,,,,
0.02772,0.00012582,32.2004,877.856,9819.3,,,,,,,,
0.02773,0.00012554,32.2978,878.502,9842.6,,,,,,,,
0.02774,0.00012525,32.3956,879.152,9866,,,,,,,,
0.02775,0.00012497,32.493,879.8,9889.4,,,,,,,,
0.02776,0.00012468,32.5916,880.448,9912.8,,,,,,,,
0.02777,0.0001244,32.69,881.1,9936.3,,,,,,,,
0.02778,0.00012412,32.789,881.754,9959.9,,,,,,,,
0.02779,0.00012383,32.8882,882.408,9983.4,,,,,,,,
0.0278,0.00012355,32.9876,883.064,10007,,,,,,,,
0.02781,0.00012327,33.0874,883.72,10031,,,,,,,,
0.02782,0.00012299,33.1878,884.382,10054,,,,,,,,
0.02783,0.00012271,33.2882,885.042,10078,,,,,,,,
0.02784,0.00012243,33.3888,885.708,10102,,,,,,,,
0.02785,0.00012216,33.4902,886.378,10126,,,,,,,,
0.02786,0.00012188,33.5918,887.044,10150,,,,,,,,
0.02787,0.0001216,33.6936,887.718,10173,,,,,,,,
0.02788,0.00012133,33.7956,888.39,10197,,,,,,,,
0.02789,0.00012105,33.8984,889.07,10221,,,,,,,,
0.0279,0.00012078,34.0012,889.748,10245,,,,,,,,
0.02791,0.00012051,34.1044,890.43,10269,,,,,,,,
0.02792,0.00012023,34.2078,891.118,10293,,,,,,,,
0.02793,0.00011996,34.3122,891.808,10318,,,,,,,,
0.02794,0.00011969,34.4168,892.498,10342,,,,,,,,
0.02795,0.00011942,34.5212,893.198,10366,,,,,,,,
0.02796,0.00011915,34.6264,893.896,10390,,,,,,,,
0.02797,0.00011888,34.7322,894.6,10414,,,,,,,,
0.02798,0.00011862,34.8378,895.308,10439,,,,,,,,
0.02799,0.00011835,34.9444,896.02,10463,,,,,,,,
0.028,0.00011808,35.0512,896.734,10487,,,,,,,,
0.02801,0.00011782,35.1584,897.456,10511,,,,,,,,
0.02802,0.00011756,35.2662,898.182,10536,,,,,,,,
0.02803,0.00011729,35.3742,898.912,10560,,,,,,,,
0.02804,0.00011703,35.4826,899.65,10585,,,,,,,,
0.02805,0.00011677,35.5916,900.39,10609,,,,,,,,
0.02806,0.00011651,35.701,901.138,10634,,,,,,,,
0.02807,0.00011625,35.811,901.894,10658,,,,,,,,
0.02808,0.00011599,35.9214,902.65,10683,,,,,,,,
0.02809,0.00011573,36.0328,903.418,10707,,,,,,,,
0.0281,0.00011547,36.144,904.194,10732,,,,,,,,
0.02811,0.00011521,36.256,904.976,10756,,,,,,,,
0.02812,0.00011496,36.3686,905.766,10781,,,,,,,,
0.02813,0.0001147,36.4816,906.566,10805,,,,,,,,
0.02814,0.00011445,36.5956,907.374,10830,,,,,,,,
0.02815,0.0001142,36.71,908.192,10855,,,,,,,,
0.02816,0.00011394,36.825,909.02,10879,,,,,,,,
0.02817,0.00011369,36.9408,909.862,10904,,,,,,,,
0.02818,0.00011344,37.0572,910.716,10928,,,,,,,,
0.02819,0.00011319,37.1748,911.578,10953,,,,,,,,
0.0282,0.00011294,37.2928,912.46,10978,,,,,,,,
0.02821,0.00011269,37.4118,913.354,11002,,,,,,,,
0.02822,0.00011245,37.5316,914.264,11027,,,,,,,,
0.02823,0.0001122,37.6524,915.19,11052,,,,,,,,
0.02824,0.00011196,37.7742,916.134,11076,,,,,,,,
0.02825,0.00011171,37.8968,917.096,11101,,,,,,,,
0.02826,0.00011147,38.0206,918.08,11126,,,,,,,,
0.02827,0.00011123,38.1454,919.084,11150,,,,,,,,
0.02828,0.00011098,38.2714,920.108,11175,,,,,,,,
0.02829,0.00011074,38.3988,921.158,11200,,,,,,,,
0.0283,0.0001105,38.5274,922.234,11224,,,,,,,,
0.02831,0.00011026,38.6572,923.332,11249,,,,,,,,
0.02832,0.00011003,38.7884,924.456,11274,,,,,,,,
0.02833,0.00010979,38.921,925.612,11298,,,,,,,,
0.02834,0.00010955,39.0552,926.796,11323,,,,,,,,
0.02835,0.00010932,39.191,928.012,11348,,,,,,,,
0.02836,0.00010908,39.3282,929.258,11372,,,,,,,,
0.02837,0.00010885,39.4674,930.538,11397,,,,,,,,
0.02838,0.00010862,39.6078,931.85,11421,,,,,,,,
0.02839,0.00010839,39.7502,933.2,11446,,,,,,,,
0.0284,0.00010816,39.8944,934.582,11470,,,,,,,,
0.02841,0.00010793,40.0406,936.002,11495,,,,,,,,
0.02842,0.0001077,40.1884,937.46,11519,,,,,,,,
0.02843,0.00010747,40.3384,938.954,11543,,,,,,,,
0.02844,0.00010725,40.49,940.49,11568,,,,,,,,
0.02845,0.00010702,40.6438,942.064,11592,,,,,,,,
0.02846,0.0001068,40.7992,943.672,11616,,,,,,,,
0.02847,0.00010657,40.957,945.324,11640,,,,,,,,
0.02848,0.00010635,41.1166,947.014,11665,,,,,,,,
0.02849,0.00010613,41.278,948.744,11689,,,,,,,,
0.0285,0.00010591,41.4416,950.51,11713,,,,,,,,
0.02851,0.00010569,41.6068,952.314,11737,,,,,,,,
0.02852,0.00010548,41.7742,954.154,11761,,,,,,,,
0.02853,0.00010526,41.9432,956.032,11785,,,,,,,,
0.02854,0.00010504,42.1144,957.948,11809,,,,,,,,
0.02855,0.00010483,42.2872,959.894,11833,,,,,,,,
0.02856,0.00010462,42.4618,961.876,11856,,,,,,,,
0.02857,0.0001044,42.6378,963.886,11880,,,,,,,,
0.02858,0.00010419,42.8154,965.928,11904,,,,,,,,
0.02859,0.00010398,42.9946,967.998,11927,,,,,,,,
0.0286,0.00010378,43.1752,970.092,11951,,,,,,,,
0.02861,0.00010357,43.357,972.208,11974,,,,,,,,
0.02862,0.00010336,43.54,974.348,11997,,,,,,,,
0.02863,0.00010316,43.724,976.506,12020,,,,,,,,
0.02864,0.00010296,43.909,978.678,12044,,,,,,,,
0.02865,0.00010275,44.0948,980.866,12067,,,,,,,,
0.02866,0.00010255,44.2812,983.064,12090,,,,,,,,
0.02867,0.00010235,44.4684,985.272,12112,,,,,,,,
0.02868,0.00010216,44.6558,987.496,12135,,,,,,,,
0.02869,0.00010196,44.8434,989.71,12158,,,,,,,,
0.0287,0.00010177,45.0314,991.926,12180,,,,,,,,
0.02871,0.00010157,45.3436,996.868,12203,,,,,,,,
0.02872,0.00010138,45.6816,1002.36,12225,,,,,,,,
0.02873,0.00010119,46.0614,1008.722,12247,,,,,,,,
0.02874,0.000101,46.4914,1016.13,12269,,,,,,,,
0.02875,0.00010081,46.9938,1025.124,12291,,,,,,,,
0.02876,0.00010063,47.5862,1035.986,12313,,,,,,,,
0.02877,0.00010044,48.284,1049.08,12335,,,,,,,,
0.02878,0.00010026,49.1312,1065.38,12356,,,,,,,,
0.02879,0.00010008,50.1464,1085.16,12378,,,,,,,,
0.0288,9.99E-05,51.3538,1109,12399,,,,,,,,
0.02881,9.97E-05,52.8438,1138.74,12420,,,,,,,,
0.02882,9.95E-05,54.6786,1175.72,12440,,,,,,,,
0.02883,9.94E-05,56.829,1219.18,12461,,,,,,,,
0.02884,9.92E-05,59.4312,1271.98,12481,,,,,,,,
0.02885,9.90E-05,62.3314,1330.7,12501,,,,,,,,
0.02886,9.89E-05,65.1588,1387.6,12521,,,,,,,,
0.02887,9.87E-05,68.2348,1449.48,12541,,,,,,,,
0.02888,9.85E-05,70.9702,1503.88,12560,,,,,,,,
0.02889,9.84E-05,73.3226,1550,12579,,,,,,,,
0.0289,9.82E-05,74.8802,1579.34,12598,,,,,,,,
0.02891,9.80E-05,76.353,1607.16,12617,,,,,,,,
0.02892,9.79E-05,77.8622,1635.92,12636,,,,,,,,
0.02893,9.77E-05,79.093,1658.62,12654,,,,,,,,
0.02894,9.76E-05,79.8194,1670.68,12672,,,,,,,,
0.02895,9.74E-05,80.3536,1678.86,12690,,,,,,,,
0.02896,9.73E-05,80.8812,1687.06,12708,,,,,,,,
0.02897,9.71E-05,81.4006,1695.14,12725,,,,,,,,
0.02898,9.70E-05,81.9106,1703,12742,,,,,,,,
0.02899,9.68E-05,82.4102,1710.66,12759,,,,,,,,
0.029,9.67E-05,82.8986,1718.12,12776,,,,,,,,
0.02901,9.65E-05,83.374,1725.34,12793,,,,,,,,
0.02902,9.64E-05,83.8366,1732.24,12809,,,,,,,,
0.02903,9.63E-05,84.2846,1738.92,12825,,,,,,,,
0.02904,9.61E-05,84.718,1745.3,12841,,,,,,,,
0.02905,9.60E-05,85.1356,1751.38,12857,,,,,,,,
0.02906,9.59E-05,85.5374,1757.14,12873,,,,,,,,
0.02907,9.58E-05,85.9226,1762.6,12888,,,,,,,,
0.02908,9.56E-05,86.291,1767.78,12903,,,,,,,,
0.02909,9.55E-05,86.6424,1772.6,12918,,,,,,,,
0.0291,9.54E-05,86.9766,1777.16,12932,,,,,,,,
0.02911,9.53E-05,87.2934,1781.42,12946,,,,,,,,
0.02912,9.52E-05,87.5926,1785.34,12960,,,,,,,,
0.02913,9.50E-05,87.875,1788.96,12974,,,,,,,,
0.02914,9.49E-05,88.1402,1792.24,12988,,,,,,,,
0.02915,9.48E-05,88.3892,1795.28,13001,,,,,,,,
0.02916,9.47E-05,88.6212,1797.98,13014,,,,,,,,
0.02917,9.46E-05,88.8376,1800.36,13026,,,,,,,,
0.02918,9.45E-05,89.0382,1802.52,13039,,,,,,,,
0.02919,9.44E-05,89.224,1804.4,13051,,,,,,,,
0.0292,9.43E-05,89.395,1806,13063,,,,,,,,
0.02921,9.42E-05,89.5522,1807.38,13074,,,,,,,,
0.02922,9.41E-05,89.6958,1808.54,13086,,,,,,,,
0.02923,9.40E-05,89.8268,1809.44,13097,,,,,,,,
0.02924,9.40E-05,89.9454,1810.16,13108,,,,,,,,
0.02925,9.39E-05,90.0526,1810.7,13118,,,,,,,,
0.02926,9.38E-05,90.149,1811.06,13128,,,,,,,,
0.02927,9.37E-05,90.2352,1811.22,13138,,,,,,,,
0.02928,9.36E-05,90.3116,1811.26,13148,,,,,,,,
0.02929,9.36E-05,90.3792,1811.16,13157,,,,,,,,
0.0293,9.35E-05,90.438,1810.94,13166,,,,,,,,
0.02931,9.34E-05,90.4894,1810.56,13175,,,,,,,,
0.02932,9.33E-05,90.533,1810.14,13183,,,,,,,,
0.02933,9.33E-05,90.5702,1809.58,13191,,,,,,,,
0.02934,9.32E-05,90.6012,1808.98,13199,,,,,,,,
0.02935,9.32E-05,90.626,1808.28,13206,,,,,,,,
0.02936,9.31E-05,90.6458,1807.54,13213,,,,,,,,
0.02937,9.30E-05,90.6602,1806.72,13220,,,,,,,,
0.02938,9.30E-05,90.6708,1805.86,13227,,,,,,,,
0.02939,9.29E-05,90.6766,1804.96,13233,,,,,,,,
0.0294,9.29E-05,90.6784,1804.02,13239,,,,,,,,
0.02941,9.28E-05,90.6766,1803.06,13245,,,,,,,,
0.02942,9.28E-05,90.6714,1802.08,13250,,,,,,,,
0.02943,9.27E-05,90.6632,1801.04,13255,,,,,,,,
0.02944,9.27E-05,90.652,1800.06,13260,,,,,,,,
0.02945,9.27E-05,90.6384,1799,13265,,,,,,,,
0.02946,9.26E-05,90.6216,1797.96,13269,,,,,,,,
0.02947,9.26E-05,90.6026,1796.92,13273,,,,,,,,
0.02948,9.26E-05,90.5812,1795.86,13276,,,,,,,,
0.02949,9.25E-05,90.5578,1794.8,13279,,,,,,,,
0.0295,9.25E-05,90.5318,1793.74,13282,,,,,,,,
0.02951,9.25E-05,90.5038,1792.68,13285,,,,,,,,
0.02952,9.25E-05,90.4742,1791.64,13287,,,,,,,,
0.02953,9.24E-05,90.4424,1790.56,13289,,,,,,,,
0.02954,9.24E-05,90.4086,1789.5,13291,,,,,,,,
0.02955,9.24E-05,90.373,1788.46,13292,,,,,,,,
0.02956,9.24E-05,90.3354,1787.4,13294,,,,,,,,
0.02957,9.24E-05,90.2962,1786.34,13294,,,,,,,,
0.02958,9.24E-05,90.2552,1785.3,13295,,,,,,,,
0.02959,9.23E-05,90.2122,1784.28,13295,,,,,,,,
0.0296,9.23E-05,90.1674,1783.22,13295,,,,,,,,
0.02961,9.23E-05,90.1208,1782.18,13295,,,,,,,,
0.02962,9.23E-05,90.073,1781.14,8975.4,,,,,,,,
0.02963,9.23E-05,90.023,1780.12,6812.6,,,,,,,,
0.02964,9.23E-05,89.9714,1779.08,4672.4,,,,,,,,
0.02965,9.23E-05,89.9182,1778.08,4672.4,,,,,,,,
0.02966,9.23E-05,89.863,1777.04,4672.2,,,,,,,,
0.02967,9.23E-05,89.8064,1776.02,4672,,,,,,,,
0.02968,9.23E-05,89.7478,1774.98,4671.7,,,,,,,,
0.02969,9.23E-05,89.6874,1773.96,2518.9,,,,,,,,
0.0297,9.24E-05,89.6254,1772.94,2518.7,,,,,,,,
0.02971,9.24E-05,89.562,1771.94,2518.4,,,,,,,,
0.02972,9.24E-05,89.4966,1770.9,2518,,,,,,,,
0.02973,9.24E-05,89.4298,1769.88,2517.6,,,,,,,,
0.02974,9.24E-05,89.3606,1768.88,2517.2,,,,,,,,
0.02975,9.24E-05,89.2902,1767.82,2516.7,,,,,,,,
0.02976,9.25E-05,89.218,1766.8,2516.1,,,,,,,,
0.02977,9.25E-05,89.1442,1765.8,2515.5,,,,,,,,
0.02978,9.25E-05,89.0686,1764.74,2514.8,,,,,,,,
0.02979,9.25E-05,88.9912,1763.72,2514.1,,,,,,,,
0.0298,9.26E-05,88.9118,1762.68,2513.3,,,,,,,,
0.02981,9.26E-05,88.8314,1761.66,2512.5,,,,,,,,
0.02982,9.26E-05,88.7488,1760.58,2511.6,,,,,,,,
0.02983,9.27E-05,88.6648,1759.58,2510.6,,,,,,,,
0.02984,9.27E-05,88.579,1758.52,2509.6,,,,,,,,
0.02985,9.27E-05,88.4918,1757.46,2508.6,,,,,,,,
0.02986,9.28E-05,88.4026,1756.44,2507.5,,,,,,,,
0.02987,9.28E-05,88.3118,1755.38,2506.3,,,,,,,,
0.02988,9.28E-05,88.2196,1754.34,2505.1,,,,,,,,
0.02989,9.29E-05,88.1254,1753.26,2503.9,,,,,,,,
0.0299,9.29E-05,88.0298,1752.22,2502.5,,,,,,,,
0.02991,9.30E-05,87.9328,1751.18,2501.2,,,,,,,,
0.02992,9.30E-05,87.8342,1750.1,2499.8,,,,,,,,
0.02993,9.31E-05,87.7344,1749.08,2498.3,,,,,,,,
0.02994,9.31E-05,87.6328,1747.98,2496.8,,,,,,,,
0.02995,9.32E-05,87.5296,1746.94,2495.2,,,,,,,,
0.02996,9.32E-05,87.425,1745.9,2493.6,,,,,,,,
0.02997,9.33E-05,87.3192,1744.82,2491.9,,,,,,,,
0.02998,9.34E-05,87.2124,1743.76,2490.1,,,,,,,,
0.02999,9.34E-05,87.1038,1742.72,2488.4,,,,,,,,
0.03,9.35E-05,86.994,1741.66,2486.5,,,,,,,,
0.03001,9.35E-05,86.8828,1740.64,2484.7,,,,,,,,
0.03002,9.36E-05,86.7706,1739.58,2482.7,,,,,,,,
0.03003,9.37E-05,86.6568,1738.54,2480.8,,,,,,,,
0.03004,9.37E-05,86.542,1737.52,2478.8,,,,,,,,
0.03005,9.38E-05,86.4258,1736.46,2476.8,,,,,,,,
0.03006,9.39E-05,86.3088,1735.44,2474.7,,,,,,,,
0.03007,9.39E-05,86.19,1734.44,2472.6,,,,,,,,
0.03008,9.40E-05,86.0706,1733.42,2470.5,,,,,,,,
0.03009,9.41E-05,85.9496,1732.38,2468.3,,,,,,,,
0.0301,9.42E-05,85.8276,1731.36,2466.1,,,,,,,,
0.03011,9.43E-05,85.7042,1730.34,2463.9,,,,,,,,
0.03012,9.43E-05,85.5798,1729.32,2461.6,,,,,,,,
0.03013,9.44E-05,85.4538,1728.32,2459.3,,,,,,,,
0.03014,9.45E-05,85.3268,1727.3,2456.9,,,,,,,,
0.03015,9.46E-05,85.1986,1726.3,2454.5,,,,,,,,
0.03016,9.47E-05,85.069,1725.3,2452,,,,,,,,
0.03017,9.48E-05,84.9382,1724.28,2449.5,,,,,,,,
0.03018,9.49E-05,84.806,1723.26,2447,,,,,,,,
0.03019,9.50E-05,84.6728,1722.26,2444.4,,,,,,,,
0.0302,9.51E-05,84.538,1721.24,2441.7,,,,,,,,
0.03021,9.52E-05,84.402,1720.22,2439.1,,,,,,,,
0.03022,9.53E-05,84.264,1719.18,2436.3,,,,,,,,
0.03023,9.54E-05,84.1248,1718.16,2433.6,,,,,,,,
0.03024,9.55E-05,83.9846,1717.14,2430.8,,,,,,,,
0.03025,9.56E-05,83.8428,1716.12,2427.9,,,,,,,,
0.03026,9.57E-05,83.6994,1715.06,2425,,,,,,,,
0.03027,9.58E-05,83.5546,1714,2422.1,,,,,,,,
0.03028,9.59E-05,83.4084,1712.96,2419.1,,,,,,,,
0.03029,9.60E-05,83.2604,1711.88,2416.1,,,,,,,,
0.0303,9.61E-05,83.1116,1710.82,2413.1,,,,,,,,
0.03031,9.62E-05,82.961,1709.74,2410,,,,,,,,
0.03032,9.63E-05,82.8086,1708.64,2406.9,,,,,,,,
0.03033,9.64E-05,82.6552,1707.56,2403.7,,,,,,,,
0.03034,9.66E-05,82.5002,1706.5,2400.5,,,,,,,,
0.03035,9.67E-05,82.3436,1705.38,2397.2,,,,,,,,
0.03036,9.68E-05,82.1856,1704.26,2394,,,,,,,,
0.03037,9.69E-05,82.0266,1703.14,2390.6,,,,,,,,
0.03038,9.71E-05,81.8658,1702.02,2387.3,,,,,,,,
0.03039,9.72E-05,81.7038,1700.92,2383.9,,,,,,,,
0.0304,9.73E-05,81.5404,1699.76,2380.4,,,,,,,,
0.03041,9.74E-05,81.3756,1698.6,2377,,,,,,,,
0.03042,9.76E-05,81.2096,1697.48,2373.5,,,,,,,,
0.03043,9.77E-05,81.0424,1696.3,2369.9,,,,,,,,
0.03044,9.79E-05,80.8736,1695.16,2366.3,,,,,,,,
0.03045,9.80E-05,80.704,1694,2362.7,,,,,,,,
0.03046,9.81E-05,80.533,1692.86,2359.1,,,,,,,,
0.03047,9.83E-05,80.3608,1691.66,2355.4,,,,,,,,
0.03048,9.84E-05,80.1874,1690.48,2351.7,,,,,,,,
0.03049,9.86E-05,80.0126,1689.32,2347.9,,,,,,,,
0.0305,9.87E-05,79.8368,1688.16,2344.1,,,,,,,,
0.03051,9.89E-05,79.66,1686.96,2340.3,,,,,,,,
0.03052,9.90E-05,79.4822,1685.76,2336.5,,,,,,,,
0.03053,9.92E-05,79.303,1684.6,2332.6,,,,,,,,
0.03054,9.93E-05,79.1226,1683.4,2328.7,,,,,,,,
0.03055,9.95E-05,78.9414,1682.18,2324.7,,,,,,,,
0.03056,9.96E-05,78.7588,1680.96,2320.7,,,,,,,,
0.03057,9.98E-05,78.5754,1679.76,2316.7,,,,,,,,
0.03058,1.00E-04,78.3908,1678.56,2312.7,,,,,,,,
0.03059,0.00010013,78.2052,1677.34,2308.6,,,,,,,,
0.0306,0.0001003,78.0182,1676.12,2304.5,,,,,,,,
0.03061,0.00010046,77.8304,1674.9,2300.4,,,,,,,,
0.03062,0.00010063,77.6412,1673.68,2296.2,,,,,,,,
0.03063,0.00010081,77.4512,1672.44,2292,,,,,,,,
0.03064,0.00010098,77.26,1671.2,2287.8,,,,,,,,
0.03065,0.00010116,77.0676,1669.96,2283.5,,,,,,,,
0.03066,0.00010134,76.8746,1668.7,2279.2,,,,,,,,
0.03067,0.00010152,76.6802,1667.42,2274.9,,,,,,,,
0.03068,0.0001017,76.4848,1666.18,2270.6,,,,,,,,
0.03069,0.00010188,76.288,1664.9,2266.2,,,,,,,,
0.0307,0.00010207,76.0906,1663.62,2261.8,,,,,,,,
0.03071,0.00010225,75.892,1662.3,2257.4,,,,,,,,
0.03072,0.00010244,75.6922,1661,2253,,,,,,,,
0.03073,0.00010264,75.4916,1659.72,2248.5,,,,,,,,
0.03074,0.00010283,75.29,1658.4,2244,,,,,,,,
0.03075,0.00010302,75.0874,1657.08,2239.5,,,,,,,,
0.03076,0.00010322,74.8838,1655.76,2235,,,,,,,,
0.03077,0.00010342,74.6792,1654.38,2230.4,,,,,,,,
0.03078,0.00010362,74.474,1653.06,2225.9,,,,,,,,
0.03079,0.00010382,74.2678,1651.7,2221.3,,,,,,,,
0.0308,0.00010403,74.0604,1650.34,2216.6,,,,,,,,
0.03081,0.00010423,73.8522,1648.96,2212,,,,,,,,
0.03082,0.00010444,73.6436,1647.58,2207.3,,,,,,,,
0.03083,0.00010465,73.4338,1646.18,2202.6,,,,,,,,
0.03084,0.00010486,73.2236,1644.82,2197.9,,,,,,,,
0.03085,0.00010508,73.0126,1643.42,2193.2,,,,,,,,
0.03086,0.00010529,72.8008,1642.02,2188.5,,,,,,,,
0.03087,0.00010551,72.5884,1640.6,2183.7,,,,,,,,
0.03088,0.00010573,72.375,1639.16,2178.9,,,,,,,,
0.03089,0.00010595,72.1614,1637.76,2174.1,,,,,,,,
0.0309,0.00010617,71.9476,1636.34,2169.3,,,,,,,,
0.03091,0.0001064,71.7326,1634.92,2164.5,,,,,,,,
0.03092,0.00010662,71.5176,1633.46,2159.7,,,,,,,,
0.03093,0.00010685,71.3018,1632.04,2154.8,,,,,,,,
0.03094,0.00010708,71.0856,1630.58,2149.9,,,,,,,,
0.03095,0.00010731,70.869,1629.16,2145,,,,,,,,
0.03096,0.00010755,70.652,1627.68,2140.1,,,,,,,,
0.03097,0.00010778,70.4346,1626.26,2135.2,,,,,,,,
0.03098,0.00010802,70.2174,1624.8,2130.3,,,,,,,,
0.03099,0.00010826,69.9994,1623.34,2125.3,,,,,,,,
