t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,,,
0.00941,0.00095825,2.1965,459.334,499.96,,,,,,,,,
0.00942,0.00095783,2.19776,459.404,500.63,,,,,,,,,
0.00943,0.00095742,2.19902,459.468,501.3,,,,,,,,,
0.00944,0.00095701,2.20028,459.534,501.97,,,,,,,,,
0.00945,0.0009566,2.20152,459.598,502.64,,,,,,,,,
0.00946,0.00095618,2.20278,459.658,503.32,,,,,,,,,
0.00947,0.00095577,2.204,459.716,503.99,,,,,,,,,
0.00948,0.00095535,2.20524,459.772,504.67,,,,,,,,,
0.00949,0.00095494,2.20644,459.826,505.34,,,,,,,,,
0.0095,0.00095453,2.20764,459.876,506.02,,,,,,,,,
0.00951,0.00095411,2.20884,459.928,506.7,,,,,,,,,
0.00952,0.0009537,2.21006,459.976,507.37,,,,,,,,,
0.00953,0.00095328,2.2112,460.02,508.05,,,,,,,,,
0.00954,0.00095287,2.21238,460.06,508.73,,,,,,,,,
0.00955,0.00095245,2.21352,460.102,509.41,,,,,,,,,
0.00956,0.00095204,2.21468,460.142,510.09,,,,,,,,,
0.00957,0.00095162,2.21582,460.178,510.77,,,,,,,,,
0.00958,0.0009512,2.21692,460.21,511.46,,,,,,,,,
0.00959,0.00095079,2.21806,460.242,512.14,,,,,,,,,
0.0096,0.00095037,2.21918,460.272,512.82,,,,,,,,,
0.00961,0.00094996,2.22028,460.3,513.51,,,,,,,,,
0.00962,0.00094954,2.22136,460.326,514.19,,,,,,,,,
0.00963,0.00094912,2.22244,460.352,514.88,,,,,,,,,
0.00964,0.0009487,2.22354,460.372,515.57,,,,,,,,,
0.00965,0.00094829,2.22462,460.392,516.25,,,,,,,,,
0.00966,0.00094787,2.22568,460.414,516.94,,,,,,,,,
0.00967,0.00094745,2.22676,460.432,517.63,,,,,,,,,
0.00968,0.00094703,2.22782,460.448,518.32,,,,,,,,,
0.00969,0.00094662,2.22886,460.468,519.01,,,,,,,,,
0.0097,0.0009462,2.22994,460.484,519.71,,,,,,,,,
0.00971,0.00094578,2.23098,460.496,520.4,,,,,,,,,
0.00972,0.00094536,2.23204,460.514,521.09,,,,,,,,,
0.00973,0.00094494,2.23312,460.532,521.79,,,,,,,,,
0.00974,0.00094452,2.23418,460.548,522.48,,,,,,,,,
0.00975,0.0009441,2.23524,460.564,523.18,,,,,,,,,
0.00976,0.00094368,2.2363,460.58,523.87,,,,,,,,,
0.00977,0.00094326,2.23738,460.598,524.57,,,,,,,,,
0.00978,0.00094284,2.23848,460.614,525.27,,,,,,,,,
0.00979,0.00094243,2.23958,460.636,525.97,,,,,,,,,
0.0098,0.000942,2.2407,460.66,526.67,,,,,,,,,
0.00981,0.00094158,2.24176,460.68,527.37,,,,,,,,,
0.00982,0.00094116,2.24288,460.706,528.07,,,,,,,,,
0.00983,0.00094074,2.24402,460.73,528.77,,,,,,,,,
0.00984,0.00094032,2.24518,460.758,529.47,,,,,,,,,
0.00985,0.0009399,2.24632,460.788,530.17,,,,,,,,,
0.00986,0.00093948,2.24746,460.82,530.88,,,,,,,,,
0.00987,0.00093906,2.24864,460.854,531.58,,,,,,,,,
0.00988,0.00093864,2.24982,460.89,532.29,,,,,,,,,
0.00989,0.00093821,2.25102,460.928,533,,,,,,,,,
0.0099,0.00093779,2.25222,460.97,533.7,,,,,,,,,
0.00991,0.00093737,2.25342,461.01,534.41,,,,,,,,,
0.00992,0.00093695,2.25468,461.056,535.12,,,,,,,,,
0.00993,0.00093653,2.2559,461.104,535.83,,,,,,,,,
0.00994,0.0009361,2.25718,461.152,536.54,,,,,,,,,
0.00995,0.00093568,2.25844,461.202,537.25,,,,,,,,,
0.00996,0.00093526,2.25972,461.254,537.96,,,,,,,,,
0.00997,0.00093483,2.26098,461.31,538.68,,,,,,,,,
0.00998,0.00093441,2.2623,461.366,539.39,,,,,,,,,
0.00999,0.00093399,2.2636,461.424,540.11,,,,,,,,,
0.01,0.00093356,2.26492,461.482,540.82,,,,,,,,,
0.01001,0.00093314,2.26624,461.544,541.54,,,,,,,,,
0.01002,0.00093271,2.26758,461.604,542.25,,,,,,,,,
0.01003,0.00093229,2.26892,461.668,542.97,,,,,,,,,
0.01004,0.00093186,2.27028,461.736,543.69,,,,,,,,,
0.01005,0.00093144,2.27164,461.802,544.41,,,,,,,,,
0.01006,0.00093101,2.273,461.864,545.13,,,,,,,,,
0.01007,0.00093059,2.27438,461.934,545.85,,,,,,,,,
0.01008,0.00093016,2.27572,462.004,546.57,,,,,,,,,
0.01009,0.00092974,2.2771,462.076,547.29,,,,,,,,,
0.0101,0.00092931,2.2785,462.142,548.02,,,,,,,,,
0.01011,0.00092889,2.2799,462.216,548.74,,,,,,,,,
0.01012,0.00092846,2.28132,462.284,549.46,,,,,,,,,
0.01013,0.00092803,2.28272,462.356,550.19,,,,,,,,,
0.01014,0.00092761,2.28408,462.43,550.92,,,,,,,,,
0.01015,0.00092718,2.2855,462.502,551.64,,,,,,,,,
0.01016,0.00092675,2.2869,462.572,552.37,,,,,,,,,
0.01017,0.00092633,2.28832,462.648,553.1,,,,,,,,,
0.01018,0.0009259,2.28974,462.722,553.83,,,,,,,,,
0.01019,0.00092547,2.29118,462.798,554.56,,,,,,,,,
0.0102,0.00092504,2.29258,462.87,555.29,,,,,,,,,
0.01021,0.00092461,2.29402,462.944,556.02,,,,,,,,,
0.01022,0.00092419,2.29546,463.02,556.76,,,,,,,,,
0.01023,0.00092376,2.2969,463.094,557.49,,,,,,,,,
0.01024,0.00092333,2.29834,463.172,558.22,,,,,,,,,
0.01025,0.0009229,2.2998,463.246,558.96,,,,,,,,,
0.01026,0.00092247,2.30122,463.324,559.69,,,,,,,,,
0.01027,0.00092204,2.30268,463.4,560.43,,,,,,,,,
0.01028,0.00092161,2.30412,463.48,561.17,,,,,,,,,
0.01029,0.00092119,2.3056,463.556,561.91,,,,,,,,,
0.0103,0.00092076,2.30704,463.634,562.65,,,,,,,,,
0.01031,0.00092033,2.30852,463.714,563.39,,,,,,,,,
0.01032,0.0009199,2.31002,463.794,564.13,,,,,,,,,
0.01033,0.00091947,2.31146,463.874,564.87,,,,,,,,,
0.01034,0.00091904,2.31294,463.958,565.61,,,,,,,,,
0.01035,0.00091861,2.31446,464.038,566.35,,,,,,,,,
0.01036,0.00091817,2.31596,464.12,567.1,,,,,,,,,
0.01037,0.00091774,2.31744,464.206,567.84,,,,,,,,,
0.01038,0.00091731,2.31896,464.288,568.59,,,,,,,,,
0.01039,0.00091688,2.32046,464.376,569.33,,,,,,,,,
0.0104,0.00091645,2.32198,464.46,570.08,,,,,,,,,
0.01041,0.00091602,2.3235,464.548,570.83,,,,,,,,,
0.01042,0.00091559,2.32506,464.634,571.58,,,,,,,,,
0.01043,0.00091516,2.32658,464.722,572.33,,,,,,,,,
0.01044,0.00091472,2.3281,464.812,573.08,,,,,,,,,
0.01045,0.00091429,2.32966,464.9,573.83,,,,,,,,,
0.01046,0.00091386,2.3312,464.988,574.58,,,,,,,,,
0.01047,0.00091343,2.33278,465.08,575.34,,,,,,,,,
0.01048,0.00091299,2.33434,465.174,576.09,,,,,,,,,
0.01049,0.00091256,2.33592,465.266,576.84,,,,,,,,,
0.0105,0.00091213,2.33748,465.358,577.6,,,,,,,,,
0.01051,0.00091169,2.33906,465.452,578.36,,,,,,,,,
0.01052,0.00091126,2.34064,465.544,579.11,,,,,,,,,
0.01053,0.00091083,2.34222,465.638,579.87,,,,,,,,,
0.01054,0.00091039,2.3438,465.734,580.63,,,,,,,,,
0.01055,0.00090996,2.3454,465.828,581.39,,,,,,,,,
0.01056,0.00090953,2.347,465.926,582.15,,,,,,,,,
0.01057,0.00090909,2.3486,466.02,582.91,,,,,,,,,
0.01058,0.00090866,2.3502,466.116,583.67,,,,,,,,,
0.01059,0.00090822,2.35178,466.212,584.44,,,,,,,,,
0.0106,0.00090779,2.35342,466.308,585.2,,,,,,,,,
0.01061,0.00090735,2.35502,466.406,585.96,,,,,,,,,
0.01062,0.00090692,2.35666,466.502,586.73,,,,,,,,,
0.01063,0.00090648,2.3583,466.602,587.49,,,,,,,,,
0.01064,0.00090605,2.3599,466.698,588.26,,,,,,,,,
0.01065,0.00090561,2.3615,466.794,589.03,,,,,,,,,
0.01066,0.00090517,2.36314,466.892,589.8,,,,,,,,,
0.01067,0.00090474,2.36478,466.99,590.57,,,,,,,,,
0.01068,0.0009043,2.3664,467.088,591.34,,,,,,,,,
0.01069,0.00090387,2.36806,467.186,592.11,,,,,,,,,
0.0107,0.00090343,2.36968,467.282,592.88,,,,,,,,,
0.01071,0.00090299,2.37132,467.38,593.65,,,,,,,,,
0.01072,0.00090256,2.37296,467.476,594.43,,,,,,,,,
0.01073,0.00090212,2.3746,467.578,595.2,,,,,,,,,
0.01074,0.00090168,2.37626,467.674,595.98,,,,,,,,,
0.01075,0.00090124,2.37788,467.77,596.75,,,,,,,,,
0.01076,0.00090081,2.37954,467.87,597.53,,,,,,,,,
0.01077,0.00090037,2.3812,467.97,598.31,,,,,,,,,
0.01078,0.00089993,2.38286,468.066,599.09,,,,,,,,,
0.01079,0.00089949,2.38452,468.166,599.87,,,,,,,,,
0.0108,0.00089905,2.3862,468.264,600.65,,,,,,,,,
0.01081,0.00089862,2.38786,468.364,601.43,,,,,,,,,
0.01082,0.00089818,2.38952,468.464,602.21,,,,,,,,,
0.01083,0.00089774,2.3912,468.564,603,,,,,,,,,
0.01084,0.0008973,2.39288,468.666,603.78,,,,,,,,,
0.01085,0.00089686,2.39458,468.766,604.56,,,,,,,,,
0.01086,0.00089642,2.39626,468.868,605.35,,,,,,,,,
0.01087,0.00089598,2.39798,468.972,606.14,,,,,,,,,
0.01088,0.00089554,2.39968,469.076,606.92,,,,,,,,,
0.01089,0.0008951,2.4014,469.182,607.71,,,,,,,,,
0.0109,0.00089466,2.40312,469.286,608.5,,,,,,,,,
0.01091,0.00089422,2.40486,469.392,609.29,,,,,,,,,
0.01092,0.00089378,2.40658,469.502,610.08,,,,,,,,,
0.01093,0.00089334,2.40832,469.61,610.87,,,,,,,,,
0.01094,0.0008929,2.41006,469.722,611.66,,,,,,,,,
0.01095,0.00089246,2.41182,469.834,612.46,,,,,,,,,
0.01096,0.00089202,2.4136,469.944,613.25,,,,,,,,,
0.01097,0.00089158,2.41538,470.06,614.05,,,,,,,,,
0.01098,0.00089114,2.41716,470.176,614.84,,,,,,,,,
0.01099,0.0008907,2.41894,470.292,615.64,,,,,,,,,
0.011,0.00089026,2.42076,470.412,616.44,,,,,,,,,
0.01101,0.00088981,2.42256,470.53,617.24,,,,,,,,,
0.01102,0.00088937,2.42438,470.65,618.04,,,,,,,,,
0.01103,0.00088893,2.42622,470.772,618.84,,,,,,,,,
0.01104,0.00088849,2.42806,470.894,619.64,,,,,,,,,
0.01105,0.00088805,2.4299,471.018,620.44,,,,,,,,,
0.01106,0.0008876,2.43176,471.142,621.24,,,,,,,,,
0.01107,0.00088716,2.43364,471.268,622.04,,,,,,,,,
0.01108,0.00088672,2.43546,471.396,622.85,,,,,,,,,
0.01109,0.00088627,2.43736,471.522,623.65,,,,,,,,,
0.0111,0.00088583,2.43922,471.65,624.46,,,,,,,,,
0.01111,0.00088539,2.4411,471.778,625.27,,,,,,,,,
0.01112,0.00088494,2.44302,471.906,626.08,,,,,,,,,
0.01113,0.0008845,2.44488,472.032,626.89,,,,,,,,,
0.01114,0.00088406,2.44676,472.162,627.69,,,,,,,,,
0.01115,0.00088361,2.44864,472.288,628.51,,,,,,,,,
0.01116,0.00088317,2.45054,472.416,629.32,,,,,,,,,
0.01117,0.00088273,2.45244,472.542,630.13,,,,,,,,,
0.01118,0.00088228,2.45432,472.67,630.94,,,,,,,,,
0.01119,0.00088184,2.45622,472.796,631.76,,,,,,,,,
0.0112,0.00088139,2.4581,472.92,632.57,,,,,,,,,
0.01121,0.00088095,2.45998,473.042,633.39,,,,,,,,,
0.01122,0.0008805,2.46184,473.166,634.2,,,,,,,,,
0.01123,0.00088006,2.46374,473.286,635.02,,,,,,,,,
0.01124,0.00087961,2.46562,473.408,635.84,,,,,,,,,
0.01125,0.00087917,2.46746,473.524,636.66,,,,,,,,,
0.01126,0.00087872,2.46932,473.644,637.48,,,,,,,,,
0.01127,0.00087827,2.47118,473.76,638.3,,,,,,,,,
0.01128,0.00087783,2.47304,473.872,639.12,,,,,,,,,
0.01129,0.00087738,2.47488,473.984,639.95,,,,,,,,,
0.0113,0.00087694,2.47672,474.098,640.77,,,,,,,,,
0.01131,0.00087649,2.47854,474.206,641.6,,,,,,,,,
0.01132,0.00087604,2.48036,474.312,642.42,,,,,,,,,
0.01133,0.0008756,2.4822,474.42,643.25,,,,,,,,,
0.01134,0.00087515,2.48398,474.526,644.08,,,,,,,,,
0.01135,0.0008747,2.48578,474.624,644.9,,,,,,,,,
0.01136,0.00087426,2.48762,474.728,645.73,,,,,,,,,
0.01137,0.00087381,2.4894,474.828,646.56,,,,,,,,,
0.01138,0.00087336,2.49116,474.924,647.39,,,,,,,,,
0.01139,0.00087291,2.49296,475.02,648.23,,,,,,,,,
0.0114,0.00087247,2.49472,475.114,649.06,,,,,,,,,
0.01141,0.00087202,2.49648,475.208,649.89,,,,,,,,,
0.01142,0.00087157,2.49828,475.3,650.73,,,,,,,,,
0.01143,0.00087112,2.50002,475.392,651.56,,,,,,,,,
0.01144,0.00087067,2.50178,475.484,652.4,,,,,,,,,
0.01145,0.00087022,2.50352,475.572,653.24,,,,,,,,,
0.01146,0.00086978,2.50528,475.662,654.08,,,,,,,,,
0.01147,0.00086933,2.50704,475.748,654.92,,,,,,,,,
0.01148,0.00086888,2.5088,475.834,655.76,,,,,,,,,
0.01149,0.00086843,2.51052,475.922,656.6,,,,,,,,,
0.0115,0.00086798,2.51228,476.006,657.44,,,,,,,,,
0.01151,0.00086753,2.51404,476.092,658.28,,,,,,,,,
0.01152,0.00086708,2.5158,476.178,659.13,,,,,,,,,
0.01153,0.00086663,2.51754,476.262,659.97,,,,,,,,,
0.01154,0.00086618,2.5193,476.348,660.82,,,,,,,,,
0.01155,0.00086573,2.52106,476.432,661.66,,,,,,,,,
0.01156,0.00086528,2.52282,476.52,662.51,,,,,,,,,
0.01157,0.00086483,2.52458,476.606,663.36,,,,,,,,,
0.01158,0.00086438,2.52636,476.69,664.21,,,,,,,,,
0.01159,0.00086393,2.52812,476.778,665.06,,,,,,,,,
0.0116,0.00086348,2.5299,476.864,665.91,,,,,,,,,
0.01161,0.00086303,2.5317,476.952,666.77,,,,,,,,,
0.01162,0.00086258,2.5335,477.044,667.62,,,,,,,,,
0.01163,0.00086212,2.53528,477.132,668.47,,,,,,,,,
0.01164,0.00086167,2.53708,477.222,669.33,,,,,,,,,
0.01165,0.00086122,2.5389,477.312,670.18,,,,,,,,,
0.01166,0.00086077,2.54072,477.402,671.04,,,,,,,,,
0.01167,0.00086032,2.54256,477.496,671.9,,,,,,,,,
0.01168,0.00085987,2.54438,477.588,672.76,,,,,,,,,
0.01169,0.00085941,2.5462,477.684,673.62,,,,,,,,,
0.0117,0.00085896,2.54804,477.778,674.48,,,,,,,,,
0.01171,0.00085851,2.54992,477.876,675.34,,,,,,,,,
0.01172,0.00085806,2.55176,477.97,676.21,,,,,,,,,
0.01173,0.0008576,2.55362,478.07,677.07,,,,,,,,,
0.01174,0.00085715,2.5555,478.168,677.93,,,,,,,,,
0.01175,0.0008567,2.55738,478.27,678.8,,,,,,,,,
0.01176,0.00085625,2.55926,478.37,679.67,,,,,,,,,
0.01177,0.00085579,2.56116,478.47,680.53,,,,,,,,,
0.01178,0.00085534,2.56306,478.57,681.4,,,,,,,,,
0.01179,0.00085488,2.56496,478.676,682.27,,,,,,,,,
0.0118,0.00085443,2.56688,478.778,683.14,,,,,,,,,
0.01181,0.00085398,2.5688,478.88,684.01,,,,,,,,,
0.01182,0.00085352,2.57068,478.982,684.89,,,,,,,,,
0.01183,0.00085307,2.5726,479.086,685.76,,,,,,,,,
0.01184,0.00085261,2.57454,479.192,686.63,,,,,,,,,
0.01185,0.00085216,2.57646,479.296,687.51,,,,,,,,,
0.01186,0.00085171,2.5784,479.4,688.39,,,,,,,,,
0.01187,0.00085125,2.58034,479.506,689.26,,,,,,,,,
0.01188,0.0008508,2.58226,479.606,690.14,,,,,,,,,
0.01189,0.00085034,2.58422,479.71,691.02,,,,,,,,,
0.0119,0.00084989,2.58616,479.814,691.9,,,,,,,,,
0.01191,0.00084943,2.58808,479.916,692.78,,,,,,,,,
0.01192,0.00084898,2.59002,480.016,693.66,,,,,,,,,
0.01193,0.00084852,2.59196,480.12,694.55,,,,,,,,,
0.01194,0.00084806,2.5939,480.222,695.43,,,,,,,,,
0.01195,0.00084761,2.59582,480.32,696.32,,,,,,,,,
0.01196,0.00084715,2.59772,480.418,697.2,,,,,,,,,
0.01197,0.0008467,2.59966,480.518,698.09,,,,,,,,,
0.01198,0.00084624,2.60158,480.616,698.98,,,,,,,,,
0.01199,0.00084578,2.60352,480.71,699.86,,,,,,,,,
0.012,0.00084533,2.60544,480.804,700.75,,,,,,,,,
0.01201,0.00084487,2.60732,480.896,701.65,,,,,,,,,
0.01202,0.00084441,2.60922,480.99,702.54,,,,,,,,,
0.01203,0.00084396,2.61112,481.076,703.43,,,,,,,,,
0.01204,0.0008435,2.61302,481.166,704.32,,,,,,,,,
0.01205,0.00084304,2.6149,481.252,705.22,,,,,,,,,
0.01206,0.00084259,2.6168,481.338,706.11,,,,,,,,,
0.01207,0.00084213,2.61866,481.424,707.01,,,,,,,,,
0.01208,0.00084167,2.62052,481.506,707.91,,,,,,,,,
0.01209,0.00084121,2.6224,481.588,708.81,,,,,,,,,
0.0121,0.00084076,2.62424,481.668,709.71,,,,,,,,,
0.01211,0.0008403,2.6261,481.742,710.61,,,,,,,,,
0.01212,0.00083984,2.62796,481.822,711.51,,,,,,,,,
0.01213,0.00083938,2.62976,481.894,712.41,,,,,,,,,
0.01214,0.00083892,2.63162,481.966,713.32,,,,,,,,,
0.01215,0.00083846,2.63344,482.04,714.22,,,,,,,,,
0.01216,0.00083801,2.63526,482.106,715.13,,,,,,,,,
0.01217,0.00083755,2.6371,482.178,716.04,,,,,,,,,
0.01218,0.00083709,2.6389,482.246,716.94,,,,,,,,,
0.01219,0.00083663,2.64068,482.31,717.85,,,,,,,,,
0.0122,0.00083617,2.64248,482.374,718.76,,,,,,,,,
0.01221,0.00083571,2.64428,482.436,719.67,,,,,,,,,
0.01222,0.00083525,2.64606,482.496,720.59,,,,,,,,,
0.01223,0.00083479,2.64784,482.558,721.5,,,,,,,,,
0.01224,0.00083433,2.64956,482.612,722.41,,,,,,,,,
0.01225,0.00083387,2.65136,482.67,723.33,,,,,,,,,
0.01226,0.00083341,2.65312,482.726,724.24,,,,,,,,,
0.01227,0.00083295,2.65488,482.776,725.16,,,,,,,,,
0.01228,0.00083249,2.65662,482.828,726.08,,,,,,,,,
0.01229,0.00083203,2.65836,482.878,727,,,,,,,,,
0.0123,0.00083157,2.6601,482.928,727.92,,,,,,,,,
0.01231,0.00083111,2.66182,482.978,728.84,,,,,,,,,
0.01232,0.00083065,2.66354,483.02,729.76,,,,,,,,,
0.01233,0.00083019,2.66524,483.066,730.69,,,,,,,,,
0.01234,0.00082973,2.66696,483.108,731.61,,,,,,,,,
0.01235,0.00082926,2.6687,483.152,732.54,,,,,,,,,
0.01236,0.0008288,2.67038,483.192,733.46,,,,,,,,,
0.01237,0.00082834,2.6721,483.23,734.39,,,,,,,,,
0.01238,0.00082788,2.6738,483.268,735.32,,,,,,,,,
0.01239,0.00082742,2.67546,483.306,736.25,,,,,,,,,
0.0124,0.00082696,2.67718,483.342,737.18,,,,,,,,,
0.01241,0.00082649,2.67886,483.378,738.11,,,,,,,,,
0.01242,0.00082603,2.68052,483.412,739.05,,,,,,,,,
0.01243,0.00082557,2.6822,483.444,739.98,,,,,,,,,
0.01244,0.00082511,2.68386,483.478,740.92,,,,,,,,,
0.01245,0.00082464,2.68556,483.508,741.85,,,,,,,,,
0.01246,0.00082418,2.68722,483.538,742.79,,,,,,,,,
0.01247,0.00082372,2.68888,483.57,743.73,,,,,,,,,
0.01248,0.00082326,2.69054,483.598,744.67,,,,,,,,,
0.01249,0.00082279,2.69224,483.626,745.61,,,,,,,,,
0.0125,0.00082233,2.6939,483.654,746.55,,,,,,,,,
0.01251,0.00082187,2.69558,483.684,747.49,,,,,,,,,
0.01252,0.0008214,2.69724,483.712,748.44,,,,,,,,,
0.01253,0.00082094,2.6989,483.74,749.38,,,,,,,,,
0.01254,0.00082048,2.70058,483.766,750.33,,,,,,,,,
0.01255,0.00082001,2.70226,483.794,751.28,,,,,,,,,
0.01256,0.00081955,2.70394,483.822,752.22,,,,,,,,,
0.01257,0.00081908,2.70562,483.85,753.17,,,,,,,,,
0.01258,0.00081862,2.70732,483.882,754.12,,,,,,,,,
0.01259,0.00081815,2.70902,483.912,755.07,,,,,,,,,
0.0126,0.00081769,2.71072,483.94,756.03,,,,,,,,,
0.01261,0.00081723,2.71244,483.972,756.98,,,,,,,,,
0.01262,0.00081676,2.71414,484.008,757.94,,,,,,,,,
0.01263,0.0008163,2.71588,484.036,758.89,,,,,,,,,
0.01264,0.00081583,2.71762,484.072,759.85,,,,,,,,,
0.01265,0.00081537,2.71934,484.108,760.81,,,,,,,,,
0.01266,0.0008149,2.7211,484.144,761.77,,,,,,,,,
0.01267,0.00081443,2.72286,484.182,762.73,,,,,,,,,
0.01268,0.00081397,2.72464,484.22,763.69,,,,,,,,,
0.01269,0.0008135,2.72642,484.26,764.65,,,,,,,,,
0.0127,0.00081304,2.7282,484.304,765.61,,,,,,,,,
0.01271,0.00081257,2.73,484.348,766.58,,,,,,,,,
0.01272,0.00081211,2.73182,484.39,767.55,,,,,,,,,
0.01273,0.00081164,2.73364,484.438,768.51,,,,,,,,,
0.01274,0.00081117,2.73546,484.484,769.48,,,,,,,,,
0.01275,0.00081071,2.7373,484.534,770.45,,,,,,,,,
0.01276,0.00081024,2.7392,484.584,771.42,,,,,,,,,
0.01277,0.00080977,2.74102,484.636,772.39,,,,,,,,,
0.01278,0.00080931,2.74292,484.69,773.36,,,,,,,,,
0.01279,0.00080884,2.74482,484.748,774.34,,,,,,,,,
0.0128,0.00080837,2.7467,484.802,775.31,,,,,,,,,
0.01281,0.00080791,2.74864,484.862,776.29,,,,,,,,,
0.01282,0.00080744,2.75054,484.92,777.27,,,,,,,,,
0.01283,0.00080697,2.75248,484.982,778.24,,,,,,,,,
0.01284,0.0008065,2.75444,485.046,779.22,,,,,,,,,
0.01285,0.00080604,2.7564,485.11,780.2,,,,,,,,,
0.01286,0.00080557,2.75836,485.174,781.19,,,,,,,,,
0.01287,0.0008051,2.76034,485.242,782.17,,,,,,,,,
0.01288,0.00080463,2.76234,485.312,783.15,,,,,,,,,
0.01289,0.00080416,2.76432,485.38,784.14,,,,,,,,,
0.0129,0.0008037,2.76634,485.45,785.12,,,,,,,,,
0.01291,0.00080323,2.76838,485.524,786.11,,,,,,,,,
0.01292,0.00080276,2.77036,485.598,787.1,,,,,,,,,
0.01293,0.00080229,2.77242,485.672,788.09,,,,,,,,,
0.01294,0.00080182,2.77446,485.746,789.08,,,,,,,,,
0.01295,0.00080135,2.7765,485.82,790.07,,,,,,,,,
0.01296,0.00080088,2.77856,485.9,791.06,,,,,,,,,
0.01297,0.00080041,2.78062,485.976,792.06,,,,,,,,,
0.01298,0.00079994,2.78272,486.056,793.05,,,,,,,,,
0.01299,0.00079947,2.7848,486.136,794.05,,,,,,,,,
0.013,0.00079901,2.78688,486.214,795.05,,,,,,,,,
0.01301,0.00079854,2.789,486.296,796.05,,,,,,,,,
0.01302,0.00079807,2.7911,486.376,797.05,,,,,,,,,
0.01303,0.0007976,2.79322,486.458,798.05,,,,,,,,,
0.01304,0.00079713,2.7953,486.542,799.05,,,,,,,,,
0.01305,0.00079666,2.79744,486.626,800.05,,,,,,,,,
0.01306,0.00079619,2.7996,486.71,801.06,,,,,,,,,
0.01307,0.00079572,2.8017,486.796,802.06,,,,,,,,,
0.01308,0.00079524,2.80384,486.878,803.07,,,,,,,,,
0.01309,0.00079477,2.806,486.966,804.08,,,,,,,,,
0.0131,0.0007943,2.80816,487.05,805.09,,,,,,,,,
0.01311,0.00079383,2.8103,487.134,806.1,,,,,,,,,
0.01312,0.00079336,2.81246,487.222,807.11,,,,,,,,,
0.01313,0.00079289,2.81464,487.312,808.12,,,,,,,,,
0.01314,0.00079242,2.81682,487.396,809.13,,,,,,,,,
0.01315,0.00079195,2.81898,487.486,810.15,,,,,,,,,
0.01316,0.00079148,2.82116,487.574,811.16,,,,,,,,,
0.01317,0.000791,2.82336,487.662,812.18,,,,,,,,,
0.01318,0.00079053,2.82556,487.75,813.2,,,,,,,,,
0.01319,0.00079006,2.82774,487.838,814.22,,,,,,,,,
0.0132,0.00078959,2.82996,487.928,815.24,,,,,,,,,
0.01321,0.00078912,2.83214,488.018,816.26,,,,,,,,,
0.01322,0.00078864,2.8344,488.108,817.28,,,,,,,,,
0.01323,0.00078817,2.83658,488.198,818.31,,,,,,,,,
0.01324,0.0007877,2.83882,488.288,819.33,,,,,,,,,
0.01325,0.00078723,2.84106,488.382,820.36,,,,,,,,,
0.01326,0.00078675,2.8433,488.474,821.39,,,,,,,,,
0.01327,0.00078628,2.84556,488.566,822.42,,,,,,,,,
0.01328,0.00078581,2.8478,488.662,823.45,,,,,,,,,
0.01329,0.00078534,2.85008,488.754,824.48,,,,,,,,,
0.0133,0.00078486,2.8523,488.85,825.51,,,,,,,,,
0.01331,0.00078439,2.8546,488.944,826.54,,,,,,,,,
0.01332,0.00078392,2.85686,489.044,827.58,,,,,,,,,
0.01333,0.00078344,2.85916,489.14,828.62,,,,,,,,,
0.01334,0.00078297,2.86146,489.24,829.65,,,,,,,,,
0.01335,0.0007825,2.86376,489.338,830.69,,,,,,,,,
0.01336,0.00078202,2.86612,489.442,831.73,,,,,,,,,
0.01337,0.00078155,2.86842,489.544,832.77,,,,,,,,,
0.01338,0.00078107,2.87078,489.646,833.81,,,,,,,,,
0.01339,0.0007806,2.87314,489.75,834.86,,,,,,,,,
0.0134,0.00078013,2.87546,489.856,835.9,,,,,,,,,
0.01341,0.00077965,2.87784,489.962,836.95,,,,,,,,,
0.01342,0.00077918,2.88022,490.07,837.99,,,,,,,,,
0.01343,0.0007787,2.88262,490.18,839.04,,,,,,,,,
0.01344,0.00077823,2.88502,490.288,840.09,,,,,,,,,
0.01345,0.00077775,2.88744,490.4,841.14,,,,,,,,,
0.01346,0.00077728,2.88986,490.518,842.19,,,,,,,,,
0.01347,0.0007768,2.89232,490.632,843.25,,,,,,,,,
0.01348,0.00077633,2.89476,490.746,844.3,,,,,,,,,
0.01349,0.00077585,2.89722,490.864,845.36,,,,,,,,,
0.0135,0.00077538,2.8997,490.984,846.41,,,,,,,,,
0.01351,0.0007749,2.9022,491.104,847.47,,,,,,,,,
0.01352,0.00077443,2.90468,491.228,848.53,,,,,,,,,
0.01353,0.00077395,2.90716,491.352,849.59,,,,,,,,,
0.01354,0.00077348,2.90968,491.474,850.65,,,,,,,,,
0.01355,0.000773,2.91224,491.6,851.71,,,,,,,,,
0.01356,0.00077252,2.91476,491.724,852.78,,,,,,,,,
0.01357,0.00077205,2.91728,491.852,853.84,,,,,,,,,
0.01358,0.00077157,2.91984,491.978,854.91,,,,,,,,,
0.01359,0.0007711,2.92242,492.108,855.98,,,,,,,,,
0.0136,0.00077062,2.92502,492.236,857.05,,,,,,,,,
0.01361,0.00077014,2.92758,492.368,858.12,,,,,,,,,
0.01362,0.00076967,2.93016,492.5,859.19,,,,,,,,,
0.01363,0.00076919,2.93276,492.63,860.26,,,,,,,,,
