t [s],Vol [m3],P [bar],T [K],Q loss [W]
0.03011,9.01E-05,49.4244,969.594,11316
0.03012,9.01E-05,49.5338,970.994,11323
0.03013,9.00E-05,49.6516,972.564,11330
0.03014,9.00E-05,49.7792,974.332,11337
0.03015,8.99E-05,49.9182,976.32,11343
0.03016,8.98E-05,50.0704,978.584,11350
0.03017,8.98E-05,50.237,981.126,11356
0.03018,8.97E-05,50.42,983.978,11362
0.03019,8.96E-05,50.621,987.196,11367
0.0302,8.96E-05,50.8408,990.778,11373
0.03021,8.95E-05,51.0822,994.774,11378
0.03022,8.95E-05,51.3458,999.212,11383
0.03023,8.94E-05,51.6332,1004.1,11388
0.03024,8.94E-05,51.9454,1009.452,11393
0.03025,8.93E-05,52.2834,1015.324,11398
0.03026,8.93E-05,52.648,1021.692,11402
0.03027,8.92E-05,53.0394,1028.592,11406
0.03028,8.92E-05,53.459,1036.008,11410
0.03029,8.92E-05,53.9058,1043.952,11413
0.0303,8.91E-05,54.3802,1052.424,11417
0.03031,8.91E-05,54.8814,1061.41,11420
0.03032,8.90E-05,55.4096,1070.906,11423
0.03033,8.90E-05,55.9636,1080.922,11425
0.03034,8.90E-05,56.5422,1091.372,11428
0.03035,8.89E-05,57.1442,1102.3,11430
0.03036,8.89E-05,57.768,1113.62,11432
0.03037,8.89E-05,58.4122,1125.382,11434
0.03038,8.88E-05,59.0754,1137.438,11436
0.03039,8.88E-05,59.755,1149.88,11437
0.0304,8.88E-05,60.4496,1162.59,11438
0.03041,8.88E-05,61.157,1175.556,11439
0.03042,8.87E-05,61.875,1188.738,10152
0.03043,8.87E-05,62.6016,1202.1,10153
0.03044,8.87E-05,63.335,1215.608,10154
0.03045,8.87E-05,64.073,1229.224,10154
0.03046,8.87E-05,64.8134,1242.948,10154
0.03047,8.86E-05,65.5548,1256.666,8871.6
0.03048,8.86E-05,66.295,1270.44,8871.9
0.03049,8.86E-05,67.0324,1284.158,8871.9
0.0305,8.86E-05,67.7656,1297.904,8871.6
0.03051,8.86E-05,68.493,1311.584,8871.2
0.03052,8.86E-05,69.2134,1325.228,8870.4
0.03053,8.86E-05,69.9256,1338.742,8869.4
0.03054,8.86E-05,70.6282,1352.096,7594.2
0.03055,8.86E-05,71.3204,1365.34,7593
0.03056,8.86E-05,72.0016,1378.42,7591.5
0.03057,8.87E-05,72.6708,1391.36,7589.7
0.03058,8.87E-05,73.3272,1404.14,6333.4
0.03059,8.87E-05,73.9708,1416.72,6331.3
0.0306,8.87E-05,74.6004,1429.18,5089
0.03061,8.88E-05,75.2158,1441.48,5086.6
0.03062,8.88E-05,75.8166,1453.56,5083.9
0.03063,8.88E-05,76.4026,1465.46,5080.9
0.03064,8.89E-05,76.9734,1477.2,5077.5
0.03065,8.90E-05,77.5286,1488.7,5073.8
0.03066,8.90E-05,78.068,1500.02,5069.8
0.03067,8.91E-05,78.5912,1511.16,5065.4
0.03068,8.92E-05,79.0982,1522.12,5060.6
0.03069,8.92E-05,79.5884,1532.88,5055.4
0.0307,8.93E-05,80.0618,1543.42,5049.9
0.03071,8.94E-05,80.5182,1553.8,5044
0.03072,8.95E-05,80.9578,1563.92,5037.7
0.03073,8.96E-05,81.379,1573.86,5031.1
0.03074,8.97E-05,81.7828,1583.58,5024.1
0.03075,8.99E-05,82.1688,1593.08,5016.8
0.03076,9.00E-05,82.5364,1602.4,5009.2
0.03077,9.01E-05,82.8856,1611.44,5001.2
0.03078,9.03E-05,83.2164,1620.24,4993
0.03079,9.04E-05,83.5284,1628.76,4984.6
0.0308,9.05E-05,83.8218,1637.1,4975.9
0.03081,9.07E-05,84.0958,1645.12,4967
0.03082,9.08E-05,84.3514,1652.8,4958
0.03083,9.10E-05,84.5878,1660.2,4948.8
0.03084,9.11E-05,84.8054,1667.26,4939.6
0.03085,9.13E-05,85.0036,1673.96,4930.2
0.03086,9.14E-05,85.1834,1680.32,4920.9
0.03087,9.16E-05,85.3442,1686.34,4911.6
0.03088,9.18E-05,85.4868,1691.96,4902.3
0.03089,9.19E-05,85.6108,1697.18,4893.1
0.0309,9.21E-05,85.7172,1702.06,4884
0.03091,9.22E-05,85.8056,1706.54,4875
0.03092,9.24E-05,85.877,1710.64,4866.1
0.03093,9.25E-05,85.9312,1714.36,4857.4
0.03094,9.26E-05,85.9692,1717.7,4848.9
0.03095,9.28E-05,85.9912,1720.68,4840.6
0.03096,9.29E-05,85.9982,1723.3,4832.5
0.03097,9.31E-05,85.9904,1725.54,4824.6
0.03098,9.32E-05,85.9688,1727.46,4817
0.03099,9.33E-05,85.9336,1729.06,4809.5
0.031,9.34E-05,85.8858,1730.4,4802.3
0.03101,9.36E-05,85.8266,1731.42,4795.3
0.03102,9.37E-05,85.756,1732.16,4788.4
0.03103,9.38E-05,85.6752,1732.6,4781.8
0.03104,9.39E-05,85.5846,1732.86,4775.4
0.03105,9.40E-05,85.4858,1732.86,4769.1
0.03106,9.41E-05,85.3786,1732.64,4763
0.03107,9.42E-05,85.2642,1732.24,4757.1
0.03108,9.43E-05,85.143,1731.68,4751.2
0.03109,9.44E-05,85.0166,1731,4745.5
0.0311,9.45E-05,84.8848,1730.16,4739.8
0.03111,9.46E-05,84.7484,1729.22,4734.2
0.03112,9.47E-05,84.6082,1728.22,4728.7
0.03113,9.48E-05,84.4644,1727.14,4723.1
0.03114,9.49E-05,84.3178,1725.96,4717.6
0.03115,9.50E-05,84.1686,1724.8,4712.1
0.03116,9.51E-05,84.0174,1723.56,4706.6
0.03117,9.52E-05,83.864,1722.3,4701
0.03118,9.54E-05,83.7088,1721.02,4695.4
0.03119,9.55E-05,83.5524,1719.78,4689.8
0.0312,9.56E-05,83.3944,1718.5,4684.1
0.03121,9.57E-05,83.2352,1717.2,4678.3
0.03122,9.58E-05,83.075,1715.92,4672.4
0.03123,9.59E-05,82.9136,1714.68,4666.5
0.03124,9.60E-05,82.7508,1713.38,4660.4
0.03125,9.62E-05,82.5868,1712.12,4654.3
0.03126,9.63E-05,82.4212,1710.88,4648.1
0.03127,9.64E-05,82.2544,1709.6,4641.8
0.03128,9.65E-05,82.0858,1708.32,4635.4
0.03129,9.67E-05,81.9158,1707.04,4628.9
0.0313,9.68E-05,81.7442,1705.74,4622.3
0.03131,9.69E-05,81.5704,1704.46,4615.7
0.03132,9.70E-05,81.3954,1703.14,4609
0.03133,9.72E-05,81.2182,1701.8,4602.2
0.03134,9.73E-05,81.039,1700.46,4595.3
0.03135,9.75E-05,80.8582,1699.06,4588.4
0.03136,9.76E-05,80.6754,1697.66,4581.4
0.03137,9.77E-05,80.491,1696.24,4574.3
0.03138,9.79E-05,80.3048,1694.8,4567.2
0.03139,9.80E-05,80.1168,1693.3,4560.1
0.0314,9.82E-05,79.9276,1691.8,4552.9
0.03141,9.83E-05,79.7368,1690.28,4545.6
0.03142,9.85E-05,79.545,1688.74,4538.4
0.03143,9.86E-05,79.352,1687.18,4531
0.03144,9.88E-05,79.1582,1685.62,4523.7
0.03145,9.89E-05,78.9634,1684.06,4516.3
0.03146,9.91E-05,78.7684,1682.5,4508.9
0.03147,9.92E-05,78.5728,1680.9,4501.4
0.03148,9.94E-05,78.3772,1679.3,4493.9
0.03149,9.95E-05,78.1814,1677.78,4486.4
0.0315,9.97E-05,77.9854,1676.2,4478.8
0.03151,9.99E-05,77.79,1674.64,4471.2
0.03152,0.00010002,77.5946,1673.14,4463.6
0.03153,0.00010019,77.3992,1671.62,4455.9
0.03154,0.00010035,77.2042,1670.12,4448.1
0.03155,0.00010052,77.0096,1668.64,4440.3
0.03156,0.00010068,76.8152,1667.18,4432.5
0.03157,0.00010085,76.621,1665.76,4424.6
0.03158,0.00010102,76.4272,1664.32,4416.7
0.03159,0.00010119,76.2334,1662.94,4408.7
0.0316,0.00010137,76.0398,1661.54,4400.7
0.03161,0.00010154,75.8464,1660.18,4392.6
0.03162,0.00010172,75.6524,1658.82,4384.5
0.03163,0.0001019,75.4584,1657.44,4376.3
0.03164,0.00010208,75.264,1656.08,4368.1
0.03165,0.00010226,75.0692,1654.72,4359.8
0.03166,0.00010244,74.8738,1653.36,4351.5
0.03167,0.00010263,74.6778,1652,4343.2
0.03168,0.00010281,74.4808,1650.64,4334.7
0.03169,0.000103,74.283,1649.24,4326.3
0.0317,0.00010319,74.0844,1647.86,4317.8
0.03171,0.00010338,73.8846,1646.46,4309.3
0.03172,0.00010357,73.6844,1645.04,4300.8
0.03173,0.00010376,73.4826,1643.6,4292.2
0.03174,0.00010396,73.2802,1642.12,4283.6
0.03175,0.00010416,73.0764,1640.62,4274.9
0.03176,0.00010435,72.8722,1639.14,4266.3
0.03177,0.00010455,72.6668,1637.6,4257.6
0.03178,0.00010475,72.4606,1636.08,4248.9
0.03179,0.00010495,72.2538,1634.52,4240.1
0.0318,0.00010515,72.0464,1632.98,4231.4
0.03181,0.00010536,71.8386,1631.36,4222.6
0.03182,0.00010556,71.6302,1629.8,4213.9
0.03183,0.00010577,71.422,1628.18,4205.1
0.03184,0.00010597,71.213,1626.6,4196.2
0.03185,0.00010618,71.0044,1625,4187.4
0.03186,0.00010639,70.7956,1623.38,4178.6
0.03187,0.0001066,70.587,1621.78,4169.7
0.03188,0.00010681,70.3784,1620.24,4160.8
0.03189,0.00010703,70.1706,1618.62,4151.9
0.0319,0.00010724,69.9626,1617.06,4143
0.03191,0.00010746,69.755,1615.52,4134
0.03192,0.00010768,69.548,1613.98,4125.1
0.03193,0.0001079,69.3416,1612.44,4116.1
0.03194,0.00010812,69.1352,1610.94,4107
0.03195,0.00010834,68.9296,1609.42,4098
0.03196,0.00010857,68.7238,1607.94,4088.9
0.03197,0.00010879,68.5186,1606.46,4079.8
0.03198,0.00010902,68.3138,1605.02,4070.7
0.03199,0.00010925,68.1086,1603.54,4061.5
0.032,0.00010948,67.904,1602.1,4052.3
0.03201,0.00010971,67.6994,1600.66,4043.1
0.03202,0.00010995,67.495,1599.22,4033.9
0.03203,0.00011018,67.2902,1597.78,4024.6
0.03204,0.00011042,67.0852,1596.36,4015.3
0.03205,0.00011066,66.8798,1594.9,4006
0.03206,0.0001109,66.6746,1593.48,3996.7
0.03207,0.00011114,66.4688,1592,3987.4
0.03208,0.00011139,66.2626,1590.56,3978
0.03209,0.00011163,66.056,1589.08,3968.6
0.0321,0.00011188,65.849,1587.6,3959.2
0.03211,0.00011213,65.6414,1586.12,3949.8
0.03212,0.00011238,65.4336,1584.62,3940.4
0.03213,0.00011263,65.2252,1583.1,3931
0.03214,0.00011289,65.0168,1581.54,3921.6
0.03215,0.00011314,64.8076,1580.04,3912.1
0.03216,0.0001134,64.5984,1578.44,3902.7
0.03217,0.00011365,64.3888,1576.88,3893.2
0.03218,0.00011391,64.1794,1575.32,3883.8
0.03219,0.00011417,63.9696,1573.7,3874.4
0.0322,0.00011443,63.7598,1572.16,3864.9
0.03221,0.00011469,63.5502,1570.52,3855.5
0.03222,0.00011496,63.3404,1568.92,3846
0.03223,0.00011522,63.1312,1567.34,3836.6
0.03224,0.00011549,62.9222,1565.72,3827.1
0.03225,0.00011575,62.7132,1564.14,3817.7
0.03226,0.00011602,62.505,1562.56,3808.3
0.03227,0.00011629,62.297,1560.96,3798.8
0.03228,0.00011657,62.089,1559.36,3789.4
0.03229,0.00011684,61.882,1557.78,3779.9
0.0323,0.00011711,61.675,1556.22,3770.5
0.03231,0.00011739,61.4688,1554.66,3761
0.03232,0.00011767,61.2626,1553.08,3751.6
0.03233,0.00011795,61.057,1551.54,3742.1
0.03234,0.00011823,60.8518,1549.98,3732.7
0.03235,0.00011851,60.647,1548.44,3723.2
0.03236,0.00011879,60.4424,1546.88,3713.8
0.03237,0.00011908,60.238,1545.38,3704.3
0.03238,0.00011937,60.0336,1543.84,3694.8
0.03239,0.00011966,59.8296,1542.3,3685.4
0.0324,0.00011995,59.6258,1540.76,3675.9
0.03241,0.00012024,59.4218,1539.24,3666.4
0.03242,0.00012053,59.218,1537.7,3656.9
0.03243,0.00012083,59.0142,1536.12,3647.4
0.03244,0.00012112,58.81,1534.58,3638
0.03245,0.00012142,58.6062,1533.04,3628.5
0.03246,0.00012172,58.402,1531.44,3619
0.03247,0.00012202,58.1978,1529.86,3609.5
0.03248,0.00012233,57.9934,1528.24,3600
0.03249,0.00012263,57.7892,1526.66,3590.6
0.0325,0.00012294,57.585,1525.04,3581.1
0.03251,0.00012325,57.3806,1523.4,3571.6
0.03252,0.00012355,57.1764,1521.76,3562.2
0.03253,0.00012386,56.972,1520.14,3552.7
0.03254,0.00012418,56.7682,1518.48,3543.3
0.03255,0.00012449,56.5642,1516.82,3533.9
0.03256,0.0001248,56.3606,1515.18,3524.5
0.03257,0.00012512,56.1574,1513.5,3515.1
0.03258,0.00012544,55.9544,1511.82,3505.7
0.03259,0.00012575,55.7524,1510.2,3496.3
0.0326,0.00012607,55.5506,1508.52,3486.9
0.03261,0.00012639,55.3492,1506.88,3477.6
0.03262,0.00012672,55.1488,1505.2,3468.2
0.03263,0.00012704,54.949,1503.58,3458.9
0.03264,0.00012737,54.75,1501.94,3449.6
0.03265,0.00012769,54.5518,1500.34,3440.3
0.03266,0.00012802,54.3542,1498.74,3431
0.03267,0.00012835,54.1574,1497.12,3421.7
0.03268,0.00012868,53.962,1495.56,3412.5
0.03269,0.00012901,53.7668,1493.98,3403.2
0.0327,0.00012934,53.5728,1492.42,3394
0.03271,0.00012968,53.3794,1490.88,3384.8
0.03272,0.00013001,53.1868,1489.36,3375.6
0.03273,0.00013035,52.9952,1487.8,3366.4
0.03274,0.00013069,52.8042,1486.3,3357.2
0.03275,0.00013103,52.6138,1484.78,3348
0.03276,0.00013137,52.4242,1483.26,3338.9
0.03277,0.00013171,52.2352,1481.8,3329.7
0.03278,0.00013206,52.047,1480.3,3320.6
0.03279,0.0001324,51.8588,1478.82,3311.5
0.0328,0.00013275,51.6712,1477.32,3302.4
0.03281,0.0001331,51.4844,1475.84,3293.3
0.03282,0.00013345,51.2978,1474.34,3284.2
0.03283,0.0001338,51.1112,1472.84,3275.2
0.03284,0.00013415,50.9256,1471.36,3266.1
0.03285,0.00013451,50.74,1469.86,3257.1
0.03286,0.00013486,50.5548,1468.36,3248.1
0.03287,0.00013522,50.3702,1466.82,3239.1
0.03288,0.00013557,50.1856,1465.32,3230.2
0.03289,0.00013593,50.0014,1463.8,3221.2
0.0329,0.00013629,49.8176,1462.26,3212.3
0.03291,0.00013665,49.6344,1460.72,3203.4
0.03292,0.00013701,49.4514,1459.16,3194.5
0.03293,0.00013738,49.269,1457.62,3185.7
0.03294,0.00013774,49.0874,1456.1,3176.8
0.03295,0.0001381,48.906,1454.54,3168
0.03296,0.00013847,48.7252,1453,3159.2
0.03297,0.00013884,48.5452,1451.48,3150.5
0.03298,0.00013921,48.366,1449.92,3141.7
0.03299,0.00013958,48.1874,1448.4,3133
0.033,0.00013995,48.0094,1446.88,3124.3
0.03301,0.00014032,47.8326,1445.36,3115.6
0.03302,0.00014069,47.6564,1443.88,3106.9
0.03303,0.00014107,47.4812,1442.38,3098.3
0.03304,0.00014144,47.3068,1440.9,3089.7
0.03305,0.00014182,47.1338,1439.44,3081.1
0.03306,0.0001422,46.9612,1438,3072.5
0.03307,0.00014257,46.7896,1436.56,3063.9
0.03308,0.00014295,46.619,1435.12,3055.4
0.03309,0.00014334,46.4498,1433.7,3046.9
0.0331,0.00014372,46.281,1432.32,3038.4
0.03311,0.0001441,46.1132,1430.96,3029.9
0.03312,0.00014449,45.9468,1429.58,3021.4
0.03313,0.00014487,45.7808,1428.22,3013
0.03314,0.00014526,45.6158,1426.88,3004.6
0.03315,0.00014565,45.4516,1425.56,2996.2
0.03316,0.00014604,45.2882,1424.22,2987.8
0.03317,0.00014643,45.1258,1422.88,2979.5
0.03318,0.00014682,44.9642,1421.6,2971.1
0.03319,0.00014721,44.803,1420.28,2962.8
0.0332,0.0001476,44.6428,1419,2954.5
0.03321,0.000148,44.4832,1417.68,2946.3
0.03322,0.00014839,44.3244,1416.4,2938
0.03323,0.00014879,44.166,1415.14,2929.8
0.03324,0.00014919,44.0084,1413.86,2921.6
0.03325,0.00014959,43.8512,1412.56,2913.5
0.03326,0.00014999,43.695,1411.3,2905.3
0.03327,0.00015039,43.5392,1410,2897.2
0.03328,0.00015079,43.384,1408.72,2889.1
0.03329,0.00015119,43.2292,1407.44,2881.1
0.0333,0.00015159,43.0752,1406.2,2873
0.03331,0.000152,42.9222,1404.92,2865
0.03332,0.0001524,42.7694,1403.64,2857.1
0.03333,0.00015281,42.6172,1402.36,2849.1
0.03334,0.00015321,42.4658,1401.08,2841.2
0.03335,0.00015362,42.315,1399.82,2833.3
0.03336,0.00015403,42.165,1398.56,2825.4
0.03337,0.00015443,42.0154,1397.28,2817.6
0.03338,0.00015484,41.8664,1396.04,2809.8
0.03339,0.00015525,41.7182,1394.76,2802
0.0334,0.00015566,41.5708,1393.5,2794.2
0.03341,0.00015608,41.424,1392.28,2786.5
0.03342,0.00015649,41.278,1391.02,2778.7
0.03343,0.0001569,41.1326,1389.78,2771.1
0.03344,0.00015732,40.9874,1388.54,2763.4
0.03345,0.00015773,40.8434,1387.32,2755.7
0.03346,0.00015815,40.7002,1386.08,2748.1
0.03347,0.00015856,40.5574,1384.86,2740.5
0.03348,0.00015898,40.4156,1383.62,2733
0.03349,0.0001594,40.2738,1382.42,2725.4
0.0335,0.00015982,40.1332,1381.22,2717.9
0.03351,0.00016024,39.9932,1380.02,2710.4
0.03352,0.00016066,39.8538,1378.84,2703
0.03353,0.00016108,39.715,1377.64,2695.5
0.03354,0.0001615,39.5768,1376.48,2688.1
0.03355,0.00016193,39.4394,1375.26,2680.7
0.03356,0.00016235,39.3022,1374.06,2673.3
0.03357,0.00016278,39.1662,1372.9,2666
0.03358,0.0001632,39.0304,1371.74,2658.6
0.03359,0.00016363,38.8954,1370.54,2651.3
0.0336,0.00016406,38.761,1369.4,2644.1
0.03361,0.00016449,38.6274,1368.22,2636.8
0.03362,0.00016491,38.4942,1367.04,2629.6
0.03363,0.00016534,38.3612,1365.9,2622.4
0.03364,0.00016577,38.2294,1364.72,2615.2
0.03365,0.00016621,38.098,1363.58,2608.1
0.03366,0.00016664,37.9674,1362.42,2600.9
0.03367,0.00016707,37.8372,1361.3,2593.8
0.03368,0.0001675,37.7076,1360.16,2586.8
0.03369,0.00016794,37.5788,1359.02,2579.7
0.0337,0.00016837,37.4506,1357.88,2572.7
0.03371,0.00016881,37.3228,1356.76,2565.7
0.03372,0.00016924,37.1956,1355.62,2558.7
0.03373,0.00016968,37.0694,1354.5,2551.8
0.03374,0.00017012,36.9438,1353.38,2544.8
0.03375,0.00017055,36.8184,1352.28,2538
0.03376,0.00017099,36.694,1351.18,2531.1
0.03377,0.00017143,36.5698,1350.04,2524.2
0.03378,0.00017187,36.4468,1348.96,2517.4
0.03379,0.00017231,36.3238,1347.88,2510.6
0.0338,0.00017275,36.2016,1346.76,2503.9
0.03381,0.00017319,36.08,1345.7,2497.1
0.03382,0.00017364,35.9594,1344.6,2490.4
0.03383,0.00017408,35.8386,1343.54,2483.7
0.03384,0.00017452,35.7188,1342.44,2477
0.03385,0.00017497,35.5996,1341.36,2470.4
0.03386,0.00017541,35.4806,1340.32,2463.8
0.03387,0.00017586,35.3622,1339.22,2457.2
0.03388,0.00017631,35.2446,1338.16,2450.6
0.03389,0.00017675,35.1272,1337.1,2444
0.0339,0.0001772,35.0106,1336.04,2437.5
0.03391,0.00017765,34.8942,1334.96,2431
0.03392,0.0001781,34.7782,1333.86,2424.5
0.03393,0.00017855,34.6628,1332.84,2418.1
0.03394,0.000179,34.5478,1331.76,2411.6
0.03395,0.00017945,34.433,1330.72,2405.2
0.03396,0.0001799,34.319,1329.62,2398.8
0.03397,0.00018036,34.2052,1328.54,2392.5
0.03398,0.00018081,34.092,1327.48,2386.1
0.03399,0.00018126,33.9788,1326.4,2379.8
0.034,0.00018172,33.8662,1325.32,2373.5
0.03401,0.00018217,33.7538,1324.24,2367.2
0.03402,0.00018263,33.6422,1323.14,2361
0.03403,0.00018309,33.5308,1322.06,2354.7
0.03404,0.00018354,33.4198,1321.02,2348.5
0.03405,0.000184,33.3092,1319.9,2342.3
0.03406,0.00018446,33.199,1318.8,2336.2
0.03407,0.00018492,33.089,1317.7,2330
0.03408,0.00018538,32.9796,1316.62,2323.9
0.03409,0.00018584,32.8706,1315.58,2317.8
0.0341,0.00018631,32.7622,1314.48,2311.8
0.03411,0.00018677,32.654,1313.38,2305.7
0.03412,0.00018723,32.5466,1312.3,2299.7
0.03413,0.0001877,32.4394,1311.24,2293.7
0.03414,0.00018816,32.3326,1310.16,2287.7
0.03415,0.00018863,32.2268,1309.08,2281.7
0.03416,0.00018909,32.1212,1308.02,2275.8
0.03417,0.00018956,32.0162,1306.96,2269.8
0.03418,0.00019003,31.9122,1305.9,2263.9
0.03419,0.00019049,31.8082,1304.88,2258.1
0.0342,0.00019096,31.705,1303.84,2252.2
0.03421,0.00019143,31.602,1302.82,2246.4
0.03422,0.0001919,31.5004,1301.78,2240.6
0.03423,0.00019237,31.3988,1300.78,2234.8
0.03424,0.00019285,31.2976,1299.8,2229
0.03425,0.00019332,31.1972,1298.82,2223.2
0.03426,0.00019379,31.0974,1297.82,2217.5
0.03427,0.00019427,30.9982,1296.86,2211.8
0.03428,0.00019474,30.8996,1295.88,2206.1
0.03429,0.00019522,30.8014,1294.92,2200.4
0.0343,0.00019569,30.704,1293.98,2194.8
0.03431,0.00019617,30.6068,1293.02,2189.1
0.03432,0.00019665,30.5102,1292.06,2183.5
0.03433,0.00019712,30.4136,1291.1,2177.9
0.03434,0.0001976,30.3182,1290.2,2172.4
0.03435,0.00019808,30.2226,1289.28,2166.8
0.03436,0.00019856,30.128,1288.34,2161.3
0.03437,0.00019904,30.0334,1287.4,2155.8
0.03438,0.00019952,29.9392,1286.48,2150.3
0.03439,0.0002,29.8452,1285.54,2144.8
0.0344,0.00020049,29.7516,1284.62,2139.4
0.03441,0.00020097,29.6586,1283.68,2133.9
0.03442,0.00020145,29.5658,1282.74,2128.5
0.03443,0.00020194,29.473,1281.8,2123.1
0.03444,0.00020242,29.3808,1280.88,2117.8
0.03445,0.00020291,29.2888,1279.92,2112.4
0.03446,0.00020339,29.1974,1278.98,2107.1
0.03447,0.00020388,29.106,1278.02,2101.8
0.03448,0.00020437,29.0146,1277.04,2096.5
0.03449,0.00020485,28.924,1276.08,2091.2
0.0345,0.00020534,28.833,1275.1,2086
0.03451,0.00020583,28.7428,1274.14,2080.8
0.03452,0.00020632,28.6528,1273.16,2075.6
0.03453,0.00020681,28.5634,1272.18,2070.4
0.03454,0.0002073,28.4738,1271.24,2065.2
0.03455,0.00020779,28.385,1270.26,2060.1
0.03456,0.00020828,28.2964,1269.3,2054.9
0.03457,0.00020877,28.2078,1268.34,2049.8
0.03458,0.00020926,28.12,1267.34,2044.7
0.03459,0.00020976,28.0324,1266.38,2039.6
0.0346,0.00021025,27.9452,1265.42,2034.6
0.03461,0.00021075,27.8584,1264.46,2029.5
0.03462,0.00021124,27.7724,1263.5,2024.5
0.03463,0.00021174,27.6862,1262.56,2019.5
0.03464,0.00021223,27.6008,1261.6,2014.5
0.03465,0.00021273,27.5158,1260.68,2009.6
0.03466,0.00021323,27.4314,1259.72,2004.6
0.03467,0.00021372,27.3474,1258.82,1999.7
0.03468,0.00021422,27.2638,1257.88,1994.8
0.03469,0.00021472,27.181,1257,1989.9
0.0347,0.00021522,27.0984,1256.06,1985
0.03471,0.00021572,27.0162,1255.18,1980.1
0.03472,0.00021622,26.9346,1254.3,1975.3
0.03473,0.00021672,26.8534,1253.44,1970.4
0.03474,0.00021722,26.7726,1252.52,1965.6
0.03475,0.00021773,26.6922,1251.66,1960.8
0.03476,0.00021823,26.6124,1250.82,1956.1
0.03477,0.00021873,26.533,1249.94,1951.3
0.03478,0.00021924,26.4542,1249.1,1946.6
0.03479,0.00021974,26.3756,1248.26,1941.8
0.0348,0.00022024,26.2976,1247.42,1937.1
0.03481,0.00022075,26.2198,1246.6,1932.4
0.03482,0.00022125,26.1424,1245.78,1927.8
0.03483,0.00022176,26.0656,1244.94,1923.1
0.03484,0.00022226,25.989,1244.12,1918.5
0.03485,0.00022277,25.913,1243.3,1913.9
0.03486,0.00022328,25.837,1242.48,1909.3
0.03487,0.00022379,25.7618,1241.68,1904.7
0.03488,0.00022429,25.6864,1240.86,1900.1
0.03489,0.0002248,25.6114,1240.08,1895.6
0.0349,0.00022531,25.5372,1239.26,1891
0.03491,0.00022582,25.463,1238.46,1886.5
0.03492,0.00022633,25.3892,1237.64,1882
0.03493,0.00022684,25.3156,1236.88,1877.5
0.03494,0.00022735,25.2424,1236.06,1873.1
0.03495,0.00022786,25.1698,1235.26,1868.6
0.03496,0.00022837,25.097,1234.48,1864.2
0.03497,0.00022888,25.0248,1233.66,1859.8
0.03498,0.00022939,24.9526,1232.88,1855.4
0.03499,0.0002299,24.8808,1232.06,1851
0.035,0.00023041,24.8096,1231.26,1846.6
0.03501,0.00023092,24.7384,1230.48,1842.3
0.03502,0.00023144,24.6676,1229.7,1837.9
0.03503,0.00023195,24.597,1228.9,1833.6
0.03504,0.00023246,24.5266,1228.12,1829.3
0.03505,0.00023298,24.4568,1227.3,1825
0.03506,0.00023349,24.3868,1226.5,1820.8
0.03507,0.000234,24.3174,1225.7,1816.5
0.03508,0.00023452,24.248,1224.9,1812.3
0.03509,0.00023503,24.1792,1224.12,1808
0.0351,0.00023555,24.1106,1223.3,1803.8
0.03511,0.00023607,24.0422,1222.5,1799.6
0.03512,0.00023658,23.9742,1221.7,1795.4
0.03513,0.0002371,23.906,1220.9,1791.3
0.03514,0.00023762,23.8384,1220.12,1787.1
0.03515,0.00023813,23.7712,1219.3,1783
0.03516,0.00023865,23.7038,1218.5,1778.9
0.03517,0.00023917,23.637,1217.7,1774.8
0.03518,0.00023969,23.5702,1216.9,1770.7
0.03519,0.00024021,23.504,1216.1,1766.6
0.0352,0.00024073,23.438,1215.32,1762.5
0.03521,0.00024124,23.372,1214.52,1758.5
0.03522,0.00024176,23.3066,1213.72,1754.4
0.03523,0.00024228,23.2414,1212.92,1750.4
0.03524,0.0002428,23.1764,1212.12,1746.4
0.03525,0.00024333,23.1114,1211.34,1742.4
0.03526,0.00024385,23.0472,1210.54,1738.5
0.03527,0.00024437,22.9828,1209.76,1734.5
0.03528,0.00024489,22.9192,1208.96,1730.5
0.03529,0.00024541,22.8556,1208.2,1726.6
0.0353,0.00024593,22.7926,1207.44,1722.7
0.03531,0.00024646,22.7296,1206.66,1718.8
0.03532,0.00024698,22.6668,1205.88,1714.9
0.03533,0.0002475,22.6044,1205.12,1711
0.03534,0.00024803,22.5428,1204.38,1707.1
0.03535,0.00024855,22.481,1203.64,1703.3
0.03536,0.00024907,22.4194,1202.86,1699.4
0.03537,0.0002496,22.3584,1202.12,1695.6
0.03538,0.00025012,22.298,1201.4,1691.8
0.03539,0.00025065,22.2376,1200.62,1688
0.0354,0.00025117,22.1776,1199.92,1684.2
0.03541,0.0002517,22.1176,1199.18,1680.5
0.03542,0.00025222,22.0582,1198.46,1676.7
0.03543,0.00025275,21.999,1197.74,1673
0.03544,0.00025328,21.94,1197.02,1669.2
0.03545,0.0002538,21.8814,1196.3,1665.5
0.03546,0.00025433,21.823,1195.62,1661.8
0.03547,0.00025486,21.765,1194.9,1658.1
0.03548,0.00025538,21.707,1194.18,1654.4
0.03549,0.00025591,21.6496,1193.46,1650.8
0.0355,0.00025644,21.5922,1192.78,1647.1
0.03551,0.00025697,21.5348,1192.06,1643.5
0.03552,0.00025749,21.4776,1191.36,1639.9
0.03553,0.00025802,21.421,1190.64,1636.2
0.03554,0.00025855,21.3644,1189.96,1632.6
