t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,,
0.02802,0.00011901,33.13975,865.295,8557.4,,,,,,,,
0.02803,0.00011875,33.231,865.82,8576.8,,,,,,,,
0.02804,0.0001185,33.323,866.345,8596.1,,,,,,,,
0.02805,0.00011824,33.415,866.8625,8615.5,,,,,,,,
0.02806,0.00011799,33.507,867.39,8634.9,,,,,,,,
0.02807,0.00011774,33.59925,867.915,8654.4,,,,,,,,
0.02808,0.00011748,33.69175,868.4375,8673.8,,,,,,,,
0.02809,0.00011723,33.7845,868.96,8693.3,,,,,,,,
0.0281,0.00011698,33.87725,869.4825,8712.8,,,,,,,,
0.02811,0.00011673,33.96975,870.0025,8732.3,,,,,,,,
0.02812,0.00011648,34.063,870.53,8751.9,,,,,,,,
0.02813,0.00011623,34.15625,871.05,8771.4,,,,,,,,
0.02814,0.00011599,34.2495,871.5725,8791,,,,,,,,
0.02815,0.00011574,34.343,872.0925,8810.6,,,,,,,,
0.02816,0.0001155,34.43675,872.61,8830.2,,,,,,,,
0.02817,0.00011525,34.5305,873.135,8849.9,,,,,,,,
0.02818,0.00011501,34.6245,873.6525,8869.5,,,,,,,,
0.02819,0.00011476,34.7185,874.175,8889.2,,,,,,,,
0.0282,0.00011452,34.8125,874.695,8908.9,,,,,,,,
0.02821,0.00011428,34.90675,875.2125,8928.6,,,,,,,,
0.02822,0.00011404,35.0015,875.7325,8948.3,,,,,,,,
0.02823,0.0001138,35.096,876.25,8968,,,,,,,,
0.02824,0.00011356,35.19075,876.7675,8987.8,,,,,,,,
0.02825,0.00011332,35.2855,877.285,9007.6,,,,,,,,
0.02826,0.00011308,35.38075,877.8025,9027.3,,,,,,,,
0.02827,0.00011285,35.476,878.3175,9047.1,,,,,,,,
0.02828,0.00011261,35.57125,878.8325,9066.9,,,,,,,,
0.02829,0.00011238,35.66625,879.35,9086.8,,,,,,,,
0.0283,0.00011214,35.76175,879.865,9106.6,,,,,,,,
0.02831,0.00011191,35.8575,880.38,9126.4,,,,,,,,
0.02832,0.00011168,35.953,880.8925,9146.3,,,,,,,,
0.02833,0.00011145,36.049,881.41,9166.1,,,,,,,,
0.02834,0.00011122,36.145,881.9175,9186,,,,,,,,
0.02835,0.00011099,36.241,882.4325,9205.9,,,,,,,,
0.02836,0.00011076,36.33675,882.945,9225.8,,,,,,,,
0.02837,0.00011053,36.43325,883.4575,9245.7,,,,,,,,
0.02838,0.0001103,36.53,883.9675,9265.6,,,,,,,,
0.02839,0.00011007,36.626,884.4775,9285.5,,,,,,,,
0.0284,0.00010985,36.7225,884.9875,9305.4,,,,,,,,
0.02841,0.00010962,36.81875,885.4975,9325.3,,,,,,,,
0.02842,0.0001094,36.916,886.005,9345.2,,,,,,,,
0.02843,0.00010918,37.0125,886.515,9365.1,,,,,,,,
0.02844,0.00010896,37.10925,887.0225,9385,,,,,,,,
0.02845,0.00010873,37.2065,887.5275,9405,,,,,,,,
0.02846,0.00010851,37.3035,888.04,9424.9,,,,,,,,
0.02847,0.00010829,37.4005,888.5475,9444.8,,,,,,,,
0.02848,0.00010808,37.498,889.0525,9464.7,,,,,,,,
0.02849,0.00010786,37.59525,889.56,9484.6,,,,,,,,
0.0285,0.00010764,37.6925,890.065,9504.6,,,,,,,,
0.02851,0.00010743,37.79,890.5725,9524.5,,,,,,,,
0.02852,0.00010721,37.88775,891.075,9544.4,,,,,,,,
0.02853,0.000107,37.98525,891.58,9564.3,,,,,,,,
0.02854,0.00010678,38.08275,892.0875,9584.2,,,,,,,,
0.02855,0.00010657,38.18075,892.595,9604.1,,,,,,,,
0.02856,0.00010636,38.2785,893.0975,9624,,,,,,,,
0.02857,0.00010615,38.3765,893.605,9643.8,,,,,,,,
0.02858,0.00010594,38.4745,894.11,9663.7,,,,,,,,
0.02859,0.00010573,38.5725,894.6125,9683.5,,,,,,,,
0.0286,0.00010552,38.67075,895.1175,9703.4,,,,,,,,
0.02861,0.00010531,38.76875,895.6225,9723.2,,,,,,,,
0.02862,0.00010511,38.86725,896.13,9743,,,,,,,,
0.02863,0.0001049,38.9655,896.63,9762.8,,,,,,,,
0.02864,0.0001047,39.0635,897.1375,9782.6,,,,,,,,
0.02865,0.00010449,39.162,897.6425,9802.4,,,,,,,,
0.02866,0.00010429,39.2605,898.15,9822.2,,,,,,,,
0.02867,0.00010409,39.35875,898.655,9841.9,,,,,,,,
0.02868,0.00010389,39.4575,899.1575,9861.6,,,,,,,,
0.02869,0.00010369,39.55625,899.6675,9881.3,,,,,,,,
0.0287,0.00010349,39.65475,900.175,9901,,,,,,,,
0.02871,0.00010329,39.75325,900.68,9920.6,,,,,,,,
0.02872,0.0001031,39.85225,901.185,9940.3,,,,,,,,
0.02873,0.0001029,39.95075,901.6925,9959.9,,,,,,,,
0.02874,0.00010271,40.0495,902.2,9979.4,,,,,,,,
0.02875,0.00010251,40.1485,902.7075,9999,,,,,,,,
0.02876,0.00010232,40.24725,903.215,10019,,,,,,,,
0.02877,0.00010213,40.34625,903.725,10038,,,,,,,,
0.02878,0.00010193,40.445,904.2325,10057,,,,,,,,
0.02879,0.00010174,40.54425,904.7425,10077,,,,,,,,
0.0288,0.00010155,40.64325,905.2525,10096,,,,,,,,
0.02881,0.00010137,40.742,905.7625,10116,,,,,,,,
0.02882,0.00010118,40.841,906.275,10135,,,,,,,,
0.02883,0.00010099,40.9405,906.7875,10154,,,,,,,,
0.02884,0.00010081,41.03925,907.2975,10174,,,,,,,,
0.02885,0.00010062,41.13825,907.81,10193,,,,,,,,
0.02886,0.00010044,41.23725,908.325,10212,,,,,,,,
0.02887,0.00010026,41.3365,908.84,10231,,,,,,,,
0.02888,0.00010007,41.43525,909.355,10250,,,,,,,,
0.02889,9.99E-05,41.5345,909.8725,10269,,,,,,,,
0.0289,9.97E-05,41.63375,910.39,10288,,,,,,,,
0.02891,9.95E-05,41.733,910.9125,10307,,,,,,,,
0.02892,9.94E-05,41.83175,911.43,10326,,,,,,,,
0.02893,9.92E-05,41.931,911.955,10345,,,,,,,,
0.02894,9.90E-05,42.0305,912.4725,10364,,,,,,,,
0.02895,9.88E-05,42.12975,912.9975,10382,,,,,,,,
0.02896,9.87E-05,42.229,913.525,10401,,,,,,,,
0.02897,9.85E-05,42.32775,914.0525,10420,,,,,,,,
0.02898,9.83E-05,42.42475,914.5325,10438,,,,,,,,
0.02899,9.81E-05,42.53075,915.23,10457,,,,,,,,
0.029,9.80E-05,42.6275,915.715,10475,,,,,,,,
0.02901,9.78E-05,42.731,916.3075,10493,,,,,,,,
0.02902,9.76E-05,42.8245,916.73,10512,,,,,,,,
0.02903,9.75E-05,42.931,917.435,10530,,,,,,,,
0.02904,9.73E-05,43.0215,917.78,10548,,,,,,,,
0.02905,9.71E-05,43.12475,918.42,10567,,,,,,,,
0.02906,9.70E-05,43.22475,918.985,10584,,,,,,,,
0.02907,9.68E-05,43.3245,919.5375,10602,,,,,,,,
0.02908,9.67E-05,43.42125,920.04,10620,,,,,,,,
0.02909,9.65E-05,43.5245,920.6875,10638,,,,,,,,
0.0291,9.63E-05,43.6245,921.2625,10656,,,,,,,,
0.02911,9.62E-05,43.731,921.9675,10673,,,,,,,,
0.02912,9.60E-05,43.82775,922.4775,10691,,,,,,,,
0.02913,9.59E-05,43.9275,923.05,10708,,,,,,,,
0.02914,9.57E-05,44.03075,923.7,10726,,,,,,,,
0.02915,9.55E-05,44.12775,924.22,10743,,,,,,,,
0.02916,9.54E-05,44.231,924.8875,10761,,,,,,,,
0.02917,9.52E-05,44.334,925.5475,10778,,,,,,,,
0.02918,9.51E-05,44.434,926.1425,10795,,,,,,,,
0.02919,9.49E-05,44.5435,926.935,10812,,,,,,,,
0.0292,9.48E-05,44.6465,927.6,10828,,,,,,,,
0.02921,9.47E-05,44.7435,928.1425,10845,,,,,,,,
0.02922,9.45E-05,44.84675,928.815,10862,,,,,,,,
0.02923,9.44E-05,44.9495,929.4975,10878,,,,,,,,
0.02924,9.42E-05,45.04675,930.05,10895,,,,,,,,
0.02925,9.41E-05,45.15275,930.8025,10911,,,,,,,,
0.02926,9.39E-05,45.2495,931.3525,10927,,,,,,,,
0.02927,9.38E-05,45.35275,932.0575,10944,,,,,,,,
0.02928,9.36E-05,45.456,932.7575,10959,,,,,,,,
0.02929,9.35E-05,45.559,933.4625,10975,,,,,,,,
0.0293,9.34E-05,45.66825,934.2975,10991,,,,,,,,
0.02931,9.32E-05,45.7655,934.8775,11007,,,,,,,,
0.02932,9.31E-05,45.86525,935.515,11022,,,,,,,,
0.02933,9.30E-05,45.96825,936.2475,11038,,,,,,,,
0.02934,9.28E-05,46.078,937.105,11053,,,,,,,,
0.02935,9.27E-05,46.178,937.77,11068,,,,,,,,
0.02936,9.26E-05,46.281,938.505,11083,,,,,,,,
0.02937,9.24E-05,46.39025,939.3725,11098,,,,,,,,
0.02938,9.23E-05,46.4965,940.18,11113,,,,,,,,
0.02939,9.22E-05,46.606,941.0575,11127,,,,,,,,
0.0294,9.21E-05,46.71825,942.0125,11142,,,,,,,,
0.02941,9.19E-05,46.82775,942.9,11156,,,,,,,,
0.02942,9.18E-05,46.93375,943.7275,11170,,,,,,,,
0.02943,9.17E-05,47.0465,944.705,11184,,,,,,,,
0.02944,9.16E-05,47.15925,945.6675,11198,,,,,,,,
0.02945,9.15E-05,47.2715,946.6525,11211,,,,,,,,
0.02946,9.13E-05,47.38075,947.565,11225,,,,,,,,
0.02947,9.12E-05,47.49325,948.55,11238,,,,,,,,
0.02948,9.11E-05,47.609,949.6125,11251,,,,,,,,
0.02949,9.10E-05,47.73075,950.805,11264,,,,,,,,
0.0295,9.09E-05,47.8465,951.8675,11277,,,,,,,,
0.02951,9.08E-05,47.96525,953.0125,11290,,,,,,,,
0.02952,9.07E-05,48.0745,953.98,11302,,,,,,,,
0.02953,9.06E-05,48.1995,955.2625,11314,,,,,,,,
0.02954,9.05E-05,48.3245,956.55,11326,,,,,,,,
0.02955,9.04E-05,48.4495,957.8325,11338,,,,,,,,
0.02956,9.02E-05,48.5685,959.0075,11350,,,,,,,,
0.02957,9.01E-05,48.69975,960.44,11361,,,,,,,,
0.02958,9.00E-05,48.831,961.8925,11373,,,,,,,,
0.02959,8.99E-05,48.9685,963.4575,11384,,,,,,,,
0.0296,8.99E-05,49.10575,965.0325,11394,,,,,,,,
0.02961,8.98E-05,49.2495,966.75,11405,,,,,,,,
0.02962,8.97E-05,49.39325,968.485,11415,,,,,,,,
0.02963,8.96E-05,49.537,970.2025,11425,,,,,,,,
0.02964,8.95E-05,49.687,972.065,11435,,,,,,,,
0.02965,8.94E-05,49.84025,973.995,11445,,,,,,,,
0.02966,8.93E-05,50.006,976.1875,11455,,,,,,,,
0.02967,8.92E-05,50.17475,978.4375,11464,,,,,,,,
0.02968,8.91E-05,50.35275,980.885,11473,,,,,,,,
0.02969,8.91E-05,50.53075,983.335,11481,,,,,,,,
0.0297,8.90E-05,50.72775,986.1775,11490,,,,,,,,
0.02971,8.89E-05,50.93075,989.135,11498,,,,,,,,
0.02972,8.88E-05,51.1495,992.4225,11506,,,,,,,,
0.02973,8.88E-05,51.3775,995.8725,11513,,,,,,,,
0.02974,8.87E-05,51.61825,999.5775,11520,,,,,,,,
0.02975,8.86E-05,51.88725,1003.83,11528,,,,,,,,
0.02976,8.86E-05,52.18725,1008.74,11534,,,,,,,,
0.02977,8.85E-05,52.5215,1014.31,11540,,,,,,,,
0.02978,8.84E-05,52.89975,1020.6875,11546,,,,,,,,
0.02979,8.84E-05,53.334,1028.14,11552,,,,,,,,
0.0298,8.83E-05,53.85275,1037.28,11557,,,,,,,,
0.02981,8.83E-05,54.4525,1047.925,11562,,,,,,,,
0.02982,8.82E-05,55.156,1060.5575,11566,,,,,,,,
0.02983,8.82E-05,55.9655,1075.175,11570,,,,,,,,
0.02984,8.81E-05,56.912,1092.4,10280,,,,,,,,
0.02985,8.81E-05,58.062,1113.525,10283,,,,,,,,
0.02986,8.81E-05,59.51525,1140.35,10286,,,,,,,,
0.02987,8.80E-05,61.7465,1181.925,10288,,,,,,,,
0.02988,8.80E-05,63.706,1218.1,10289,,,,,,,,
0.02989,8.80E-05,64.8185,1238.225,10290,,,,,,,,
0.0299,8.80E-05,65.99625,1259.925,10290,,,,,,,,
0.02991,8.80E-05,67.51725,1288.475,7715,,,,,,,,
0.02992,8.80E-05,69.928,1334.1,6438.7,,,,,,,,
0.02993,8.81E-05,71.887,1371.025,5161.3,,,,,,,,
0.02994,8.81E-05,72.69,1386.275,5158.3,,,,,,,,
0.02995,8.82E-05,73.584,1403.975,5154,,,,,,,,
0.02996,8.83E-05,74.58875,1424.525,5148.3,,,,,,,,
0.02997,8.85E-05,75.7315,1448.275,5141.1,,,,,,,,
0.02998,8.87E-05,77.05525,1476.3,5131.8,,,,,,,,
0.02999,8.90E-05,78.67475,1511.475,5120.4,,,,,,,,
0.03,8.94E-05,80.9105,1562.125,5105.6,,,,,,,,
0.03001,9.00E-05,83.42125,1619.225,5076.7,,,,,,,,
0.03002,9.04E-05,85.80025,1671.6,5042,,,,,,,,
0.03003,9.04E-05,87.82475,1710.2,5011.8,,,,,,,,
0.03004,9.04E-05,89.1905,1735.45,5009,,,,,,,,
0.03005,9.04E-05,90.453,1760.2,5009.9,,,,,,,,
0.03006,9.05E-05,91.03675,1771.925,5006.2,,,,,,,,
0.03007,9.05E-05,91.6055,1783.575,5002.3,,,,,,,,
0.03008,9.06E-05,92.15775,1795.075,4998.3,,,,,,,,
0.03009,9.07E-05,92.69225,1806.275,4994.3,,,,,,,,
0.0301,9.07E-05,93.2075,1817.1,4990.1,,,,,,,,
0.03011,9.08E-05,93.70275,1827.6,4986,,,,,,,,
0.03012,9.08E-05,94.176,1837.725,4981.8,,,,,,,,
0.03013,9.09E-05,94.62725,1847.4,4977.5,,,,,,,,
0.03014,9.10E-05,95.055,1856.625,4973.3,,,,,,,,
0.03015,9.10E-05,95.459,1865.425,4969,,,,,,,,
0.03016,9.11E-05,95.83875,1873.85,4964.8,,,,,,,,
0.03017,9.12E-05,96.19375,1881.875,4960.5,,,,,,,,
0.03018,9.12E-05,96.52325,1889.375,4956.3,,,,,,,,
0.03019,9.13E-05,96.82725,1896.425,4952.1,,,,,,,,
0.0302,9.14E-05,97.10625,1902.975,4948,,,,,,,,
0.03021,9.14E-05,97.35975,1909,4943.9,,,,,,,,
0.03022,9.15E-05,97.5885,1914.525,4939.8,,,,,,,,
0.03023,9.16E-05,97.79225,1919.6,4935.8,,,,,,,,
0.03024,9.16E-05,97.9715,1924.15,4931.8,,,,,,,,
0.03025,9.17E-05,98.12725,1928.225,4927.9,,,,,,,,
0.03026,9.18E-05,98.259,1931.825,4924,,,,,,,,
0.03027,9.18E-05,98.3685,1935.025,4920.2,,,,,,,,
0.03028,9.19E-05,98.456,1937.775,4916.4,,,,,,,,
0.03029,9.19E-05,98.5225,1940.075,4912.7,,,,,,,,
0.0303,9.20E-05,98.56825,1941.975,4909,,,,,,,,
0.03031,9.21E-05,98.59525,1943.5,4905.4,,,,,,,,
0.03032,9.21E-05,98.60325,1944.625,4901.8,,,,,,,,
0.03033,9.22E-05,98.5935,1945.425,4898.2,,,,,,,,
0.03034,9.22E-05,98.5675,1945.925,4894.6,,,,,,,,
0.03035,9.23E-05,98.52575,1946.075,4891.1,,,,,,,,
0.03036,9.24E-05,98.46925,1946,4887.6,,,,,,,,
0.03037,9.24E-05,98.3985,1945.6,4884,,,,,,,,
0.03038,9.25E-05,98.3155,1944.95,4880.5,,,,,,,,
0.03039,9.25E-05,98.2205,1944.175,4877,,,,,,,,
0.0304,9.26E-05,98.11425,1943.1,4873.5,,,,,,,,
0.03041,9.27E-05,97.998,1941.875,4869.9,,,,,,,,
0.03042,9.27E-05,97.87225,1940.475,4866.3,,,,,,,,
0.03043,9.28E-05,97.73825,1938.925,4862.7,,,,,,,,
0.03044,9.29E-05,97.59625,1937.25,4859,,,,,,,,
0.03045,9.29E-05,97.447,1935.475,4855.3,,,,,,,,
0.03046,9.30E-05,97.29175,1933.625,4851.5,,,,,,,,
0.03047,9.31E-05,97.13025,1931.625,4847.7,,,,,,,,
0.03048,9.31E-05,96.96375,1929.55,4843.9,,,,,,,,
0.03049,9.32E-05,96.79225,1927.425,4839.9,,,,,,,,
0.0305,9.33E-05,96.61675,1925.275,4835.9,,,,,,,,
0.03051,9.34E-05,96.43725,1923.05,4831.8,,,,,,,,
0.03052,9.35E-05,96.2545,1920.825,4827.7,,,,,,,,
0.03053,9.35E-05,96.06825,1918.525,4823.4,,,,,,,,
0.03054,9.36E-05,95.87975,1916.225,4819.1,,,,,,,,
0.03055,9.37E-05,95.68825,1913.9,4814.7,,,,,,,,
0.03056,9.38E-05,95.49475,1911.625,4810.2,,,,,,,,
0.03057,9.39E-05,95.29925,1909.275,4805.6,,,,,,,,
0.03058,9.40E-05,95.102,1906.975,4800.9,,,,,,,,
0.03059,9.41E-05,94.903,1904.625,4796.2,,,,,,,,
0.0306,9.41E-05,94.70225,1902.3,4791.3,,,,,,,,
0.03061,9.42E-05,94.50025,1899.975,4786.4,,,,,,,,
0.03062,9.43E-05,94.2965,1897.725,4781.3,,,,,,,,
0.03063,9.44E-05,94.092,1895.4,4776.2,,,,,,,,
0.03064,9.45E-05,93.88625,1893.125,4771,,,,,,,,
0.03065,9.46E-05,93.679,1890.825,4765.7,,,,,,,,
0.03066,9.48E-05,93.47125,1888.55,4760.3,,,,,,,,
0.03067,9.49E-05,93.262,1886.3,4754.8,,,,,,,,
0.03068,9.50E-05,93.052,1884.075,4749.2,,,,,,,,
0.03069,9.51E-05,92.84075,1881.85,4743.5,,,,,,,,
0.0307,9.52E-05,92.6285,1879.575,4737.8,,,,,,,,
0.03071,9.53E-05,92.41575,1877.4,4731.9,,,,,,,,
0.03072,9.54E-05,92.20225,1875.2,4726,,,,,,,,
0.03073,9.55E-05,91.98725,1873,4720,,,,,,,,
0.03074,9.57E-05,91.77175,1870.825,4713.9,,,,,,,,
0.03075,9.58E-05,91.5555,1868.65,4707.7,,,,,,,,
0.03076,9.59E-05,91.3385,1866.475,4701.5,,,,,,,,
0.03077,9.60E-05,91.1205,1864.3,4695.1,,,,,,,,
0.03078,9.62E-05,90.90175,1862.15,4688.7,,,,,,,,
0.03079,9.63E-05,90.6825,1860,4682.3,,,,,,,,
0.0308,9.64E-05,90.4625,1857.875,4675.7,,,,,,,,
0.03081,9.66E-05,90.242,1855.75,4669.1,,,,,,,,
0.03082,9.67E-05,90.0205,1853.65,4662.4,,,,,,,,
0.03083,9.68E-05,89.799,1851.525,4655.6,,,,,,,,
0.03084,9.70E-05,89.5765,1849.4,4648.8,,,,,,,,
0.03085,9.71E-05,89.35325,1847.325,4641.9,,,,,,,,
0.03086,9.72E-05,89.12975,1845.25,4634.9,,,,,,,,
0.03087,9.74E-05,88.90575,1843.15,4627.8,,,,,,,,
0.03088,9.75E-05,88.681,1841.1,4620.7,,,,,,,,
0.03089,9.77E-05,88.45625,1839.075,4613.6,,,,,,,,
0.0309,9.78E-05,88.23075,1836.975,4606.3,,,,,,,,
0.03091,9.80E-05,88.0045,1834.925,4599,,,,,,,,
0.03092,9.81E-05,87.778,1832.9,4591.7,,,,,,,,
0.03093,9.83E-05,87.55125,1830.85,4584.2,,,,,,,,
0.03094,9.84E-05,87.32425,1828.825,4576.8,,,,,,,,
0.03095,9.86E-05,87.09625,1826.8,4569.2,,,,,,,,
0.03096,9.87E-05,86.868,1824.8,4561.6,,,,,,,,
0.03097,9.89E-05,86.63975,1822.775,4554,,,,,,,,
0.03098,9.91E-05,86.411,1820.8,4546.3,,,,,,,,
0.03099,9.92E-05,86.1815,1818.775,4538.5,,,,,,,,
0.031,9.94E-05,85.952,1816.8,4530.7,,,,,,,,
0.03101,9.96E-05,85.72175,1814.775,4522.8,,,,,,,,
0.03102,9.97E-05,85.491,1812.8,4514.9,,,,,,,,
0.03103,9.99E-05,85.26025,1810.825,4506.9,,,,,,,,
0.03104,0.00010005,85.02925,1808.825,4498.9,,,,,,,,
0.03105,0.00010022,84.79775,1806.9,4490.8,,,,,,,,
0.03106,0.0001004,84.5655,1804.925,4482.6,,,,,,,,
0.03107,0.00010057,84.3335,1802.95,4474.4,,,,,,,,
0.03108,0.00010075,84.101,1801.025,4466.2,,,,,,,,
0.03109,0.00010092,83.868,1799.025,4457.9,,,,,,,,
0.0311,0.0001011,83.6345,1797.075,4449.6,,,,,,,,
0.03111,0.00010128,83.40125,1795.125,4441.2,,,,,,,,
0.03112,0.00010146,83.1675,1793.2,4432.8,,,,,,,,
0.03113,0.00010165,82.933,1791.25,4424.3,,,,,,,,
0.03114,0.00010183,82.69875,1789.35,4415.8,,,,,,,,
0.03115,0.00010202,82.464,1787.4,4407.2,,,,,,,,
0.03116,0.00010221,82.22925,1785.475,4398.6,,,,,,,,
0.03117,0.0001024,81.99425,1783.55,4390,,,,,,,,
0.03118,0.00010259,81.75875,1781.65,4381.3,,,,,,,,
0.03119,0.00010278,81.52325,1779.75,4372.5,,,,,,,,
0.0312,0.00010298,81.2875,1777.85,4363.7,,,,,,,,
0.03121,0.00010317,81.05125,1775.925,4354.9,,,,,,,,
0.03122,0.00010337,80.81525,1774.025,4346.1,,,,,,,,
0.03123,0.00010357,80.57875,1772.15,4337.2,,,,,,,,
0.03124,0.00010377,80.3425,1770.275,4328.2,,,,,,,,
0.03125,0.00010398,80.1055,1768.375,4319.2,,,,,,,,
0.03126,0.00010418,79.86875,1766.525,4310.2,,,,,,,,
0.03127,0.00010439,79.6315,1764.625,4301.2,,,,,,,,
0.03128,0.0001046,79.39425,1762.725,4292.1,,,,,,,,
0.03129,0.00010481,79.15675,1760.9,4282.9,,,,,,,,
0.0313,0.00010502,78.91875,1759.025,4273.8,,,,,,,,
0.03131,0.00010523,78.681,1757.15,4264.6,,,,,,,,
0.03132,0.00010545,78.44325,1755.275,4255.3,,,,,,,,
0.03133,0.00010566,78.2045,1753.425,4246.1,,,,,,,,
0.03134,0.00010588,77.966,1751.575,4236.8,,,,,,,,
0.03135,0.0001061,77.72725,1749.75,4227.4,,,,,,,,
0.03136,0.00010632,77.488,1747.875,4218.1,,,,,,,,
0.03137,0.00010655,77.2485,1746.025,4208.7,,,,,,,,
0.03138,0.00010677,77.009,1744.15,4199.3,,,,,,,,
0.03139,0.000107,76.76875,1742.275,4189.8,,,,,,,,
0.0314,0.00010723,76.529,1740.45,4180.4,,,,,,,,
0.03141,0.00010746,76.28825,1738.6,4170.9,,,,,,,,
0.03142,0.00010769,76.04775,1736.675,4161.3,,,,,,,,
0.03143,0.00010792,75.807,1734.85,4151.8,,,,,,,,
0.03144,0.00010816,75.56575,1732.95,4142.2,,,,,,,,
0.03145,0.0001084,75.32425,1731.1,4132.6,,,,,,,,
0.03146,0.00010864,75.08275,1729.25,4123,,,,,,,,
0.03147,0.00010888,74.841,1727.375,4113.3,,,,,,,,
0.03148,0.00010912,74.59875,1725.525,4103.7,,,,,,,,
0.03149,0.00010936,74.3565,1723.6,4094,,,,,,,,
0.0315,0.00010961,74.114,1721.75,4084.3,,,,,,,,
0.03151,0.00010986,73.87175,1719.85,4074.5,,,,,,,,
0.03152,0.0001101,73.629,1717.975,4064.8,,,,,,,,
0.03153,0.00011036,73.386,1716.1,4055,,,,,,,,
0.03154,0.00011061,73.14325,1714.225,4045.2,,,,,,,,
0.03155,0.00011086,72.90025,1712.35,4035.4,,,,,,,,
0.03156,0.00011112,72.657,1710.475,4025.6,,,,,,,,
0.03157,0.00011138,72.41375,1708.6,4015.8,,,,,,,,
0.03158,0.00011164,72.171,1706.75,4005.9,,,,,,,,
0.03159,0.0001119,71.92775,1704.875,3996,,,,,,,,
0.0316,0.00011216,71.685,1702.975,3986.1,,,,,,,,
0.03161,0.00011243,71.44175,1701.125,3976.2,,,,,,,,
0.03162,0.00011269,71.199,1699.25,3966.3,,,,,,,,
0.03163,0.00011296,70.956,1697.35,3956.4,,,,,,,,
0.03164,0.00011323,70.7135,1695.525,3946.5,,,,,,,,
0.03165,0.0001135,70.47075,1693.65,3936.5,,,,,,,,
0.03166,0.00011378,70.22825,1691.8,3926.6,,,,,,,,
0.03167,0.00011405,69.986,1689.975,3916.6,,,,,,,,
0.03168,0.00011433,69.74375,1688.1,3906.6,,,,,,,,
0.03169,0.00011461,69.50175,1686.25,3896.6,,,,,,,,
0.0317,0.00011489,69.2595,1684.375,3886.6,,,,,,,,
0.03171,0.00011517,69.01775,1682.55,3876.6,,,,,,,,
0.03172,0.00011546,68.77625,1680.7,3866.6,,,,,,,,
0.03173,0.00011574,68.53475,1678.875,3856.5,,,,,,,,
0.03174,0.00011603,68.2935,1677.025,3846.5,,,,,,,,
0.03175,0.00011632,68.05225,1675.15,3836.5,,,,,,,,
0.03176,0.00011661,67.811,1673.325,3826.4,,,,,,,,
0.03177,0.0001169,67.57,1671.475,3816.4,,,,,,,,
0.03178,0.0001172,67.32925,1669.65,3806.3,,,,,,,,
0.03179,0.0001175,67.0885,1667.8,3796.3,,,,,,,,
0.0318,0.00011779,66.84775,1665.95,3786.2,,,,,,,,
0.03181,0.0001181,66.60725,1664.075,3776.1,,,,,,,,
0.03182,0.0001184,66.367,1662.225,3766.1,,,,,,,,
0.03183,0.0001187,66.1265,1660.375,3756,,,,,,,,
0.03184,0.00011901,65.88625,1658.525,3745.9,,,,,,,,
0.03185,0.00011931,65.64625,1656.675,3735.9,,,,,,,,
0.03186,0.00011962,65.4065,1654.8,3725.8,,,,,,,,
0.03187,0.00011993,65.16625,1652.95,3715.7,,,,,,,,
0.03188,0.00012024,64.9265,1651.05,3705.7,,,,,,,,
0.03189,0.00012056,64.687,1649.175,3695.6,,,,,,,,
0.0319,0.00012087,64.44775,1647.3,3685.6,,,,,,,,
0.03191,0.00012119,64.20875,1645.425,3675.5,,,,,,,,
0.03192,0.00012151,63.96975,1643.525,3665.5,,,,,,,,
0.03193,0.00012183,63.731,1641.65,3655.5,,,,,,,,
0.03194,0.00012215,63.49225,1639.775,3645.4,,,,,,,,
0.03195,0.00012248,63.25375,1637.875,3635.4,,,,,,,,
0.03196,0.0001228,63.016,1635.975,3625.4,,,,,,,,
0.03197,0.00012313,62.77825,1634.075,3615.4,,,,,,,,
0.03198,0.00012346,62.541,1632.175,3605.4,,,,,,,,
0.03199,0.00012379,62.30375,1630.275,3595.4,,,,,,,,
0.032,0.00012412,62.06725,1628.4,3585.4,,,,,,,,
0.03201,0.00012445,61.83125,1626.5,3575.4,,,,,,,,
0.03202,0.00012479,61.5955,1624.6,3565.4,,,,,,,,
0.03203,0.00012512,61.36025,1622.7,3555.5,,,,,,,,
0.03204,0.00012546,61.1255,1620.8,3545.5,,,,,,,,
0.03205,0.0001258,60.891,1618.925,3535.6,,,,,,,,
0.03206,0.00012614,60.6575,1617.05,3525.6,,,,,,,,
0.03207,0.00012649,60.42425,1615.15,3515.7,,,,,,,,
0.03208,0.00012683,60.19175,1613.3,3505.8,,,,,,,,
0.03209,0.00012718,59.96,1611.425,3495.9,,,,,,,,
0.0321,0.00012753,59.7285,1609.55,3486,,,,,,,,
0.03211,0.00012788,59.49775,1607.675,3476.2,,,,,,,,
0.03212,0.00012823,59.268,1605.8,3466.3,,,,,,,,
0.03213,0.00012858,59.039,1603.95,3456.5,,,,,,,,
0.03214,0.00012894,58.8105,1602.125,3446.6,,,,,,,,
0.03215,0.00012929,58.5825,1600.275,3436.8,,,,,,,,
0.03216,0.00012965,58.3555,1598.45,3427,,,,,,,,
0.03217,0.00013001,58.12925,1596.65,3417.3,,,,,,,,
0.03218,0.00013037,57.904,1594.825,3407.5,,,,,,,,
0.03219,0.00013073,57.6795,1593,3397.7,,,,,,,,
0.0322,0.0001311,57.4555,1591.225,3388,,,,,,,,
