t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,,,
0.01393,0.00075622,3.091475,561.4975,707.39375,,,,,,,,,
0.01394,0.00075575,3.094175,561.6275,708.246875,,,,,,,,,
0.01395,0.00075527,3.096875,561.765,709.121875,,,,,,,,,
0.01396,0.00075479,3.099625,561.905,709.996875,,,,,,,,,
0.01397,0.00075432,3.102375,562.0525,710.871875,,,,,,,,,
0.01398,0.00075384,3.1052,562.205,711.725,,,,,,,,,
0.01399,0.00075336,3.108025,562.355,712.6,,,,,,,,,
0.014,0.00075288,3.1108,562.51,713.475,,,,,,,,,
0.01401,0.00075241,3.11365,562.665,714.35,,,,,,,,,
0.01402,0.00075193,3.116525,562.825,715.225,,,,,,,,,
0.01403,0.00075145,3.119375,562.98,716.1,,,,,,,,,
0.01404,0.00075097,3.12225,563.1375,716.975,,,,,,,,,
0.01405,0.00075049,3.125075,563.29,717.85,,,,,,,,,
0.01406,0.00075002,3.12795,563.445,718.725,,,,,,,,,
0.01407,0.00074954,3.1308,563.6,719.6,,,,,,,,,
0.01408,0.00074906,3.133625,563.745,720.496875,,,,,,,,,
0.01409,0.00074858,3.136475,563.8925,721.371875,,,,,,,,,
0.0141,0.0007481,3.139275,564.035,722.246875,,,,,,,,,
0.01411,0.00074762,3.14205,564.175,723.14375,,,,,,,,,
0.01412,0.00074715,3.144825,564.315,724.01875,,,,,,,,,
0.01413,0.00074667,3.147575,564.4475,724.915625,,,,,,,,,
0.01414,0.00074619,3.150325,564.575,725.790625,,,,,,,,,
0.01415,0.00074571,3.153075,564.6975,726.6875,,,,,,,,,
0.01416,0.00074523,3.15575,564.8175,727.5625,,,,,,,,,
0.01417,0.00074475,3.158425,564.935,728.459375,,,,,,,,,
0.01418,0.00074427,3.161125,565.05,729.35625,,,,,,,,,
0.01419,0.00074379,3.16375,565.1575,730.23125,,,,,,,,,
0.0142,0.00074332,3.166425,565.265,731.128125,,,,,,,,,
0.01421,0.00074284,3.16905,565.3675,732.025,,,,,,,,,
0.01422,0.00074236,3.17165,565.47,732.921875,,,,,,,,,
0.01423,0.00074188,3.17425,565.5675,733.81875,,,,,,,,,
0.01424,0.0007414,3.17685,565.6625,734.715625,,,,,,,,,
0.01425,0.00074092,3.17945,565.755,735.6125,,,,,,,,,
0.01426,0.00074044,3.18205,565.8475,736.509375,,,,,,,,,
0.01427,0.00073996,3.184575,565.9375,737.40625,,,,,,,,,
0.01428,0.00073948,3.18715,566.025,738.303125,,,,,,,,,
0.01429,0.000739,3.18975,566.1125,739.221875,,,,,,,,,
0.0143,0.00073852,3.1923,566.1975,740.11875,,,,,,,,,
0.01431,0.00073804,3.194825,566.2825,741.015625,,,,,,,,,
0.01432,0.00073756,3.1974,566.365,741.934375,,,,,,,,,
0.01433,0.00073708,3.199975,566.4475,742.83125,,,,,,,,,
0.01434,0.0007366,3.2025,566.53,743.75,,,,,,,,,
0.01435,0.00073612,3.20505,566.61,744.646875,,,,,,,,,
0.01436,0.00073564,3.2076,566.6925,745.565625,,,,,,,,,
0.01437,0.00073516,3.21015,566.7725,746.4625,,,,,,,,,
0.01438,0.00073468,3.2127,566.85,747.38125,,,,,,,,,
0.01439,0.0007342,3.215275,566.9275,748.3,,,,,,,,,
0.0144,0.00073372,3.217825,567.01,749.21875,,,,,,,,,
0.01441,0.00073324,3.220375,567.09,750.115625,,,,,,,,,
0.01442,0.00073276,3.22295,567.1725,751.034375,,,,,,,,,
0.01443,0.00073227,3.22555,567.2525,751.953125,,,,,,,,,
0.01444,0.00073179,3.2281,567.335,752.871875,,,,,,,,,
0.01445,0.00073131,3.230725,567.415,753.790625,,,,,,,,,
0.01446,0.00073083,3.233325,567.5,754.709375,,,,,,,,,
0.01447,0.00073035,3.23595,567.585,755.65,,,,,,,,,
0.01448,0.00072987,3.2386,567.6725,756.56875,,,,,,,,,
0.01449,0.00072939,3.241275,567.7625,757.4875,,,,,,,,,
0.0145,0.00072891,3.24395,567.855,758.40625,,,,,,,,,
0.01451,0.00072843,3.2466,567.9475,759.346875,,,,,,,,,
0.01452,0.00072794,3.249275,568.0425,760.265625,,,,,,,,,
0.01453,0.00072746,3.252,568.1425,761.184375,,,,,,,,,
0.01454,0.00072698,3.254725,568.245,762.125,,,,,,,,,
0.01455,0.0007265,3.257525,568.3475,763.04375,,,,,,,,,
0.01456,0.00072602,3.260275,568.4525,763.984375,,,,,,,,,
0.01457,0.00072554,3.263075,568.5625,764.925,,,,,,,,,
0.01458,0.00072505,3.2659,568.675,765.84375,,,,,,,,,
0.01459,0.00072457,3.268725,568.7875,766.784375,,,,,,,,,
0.0146,0.00072409,3.271575,568.9075,767.725,,,,,,,,,
0.01461,0.00072361,3.274425,569.0225,768.665625,,,,,,,,,
0.01462,0.00072313,3.277325,569.1425,769.60625,,,,,,,,,
0.01463,0.00072264,3.28025,569.2675,770.546875,,,,,,,,,
0.01464,0.00072216,3.283125,569.39,771.4875,,,,,,,,,
0.01465,0.00072168,3.286025,569.515,772.428125,,,,,,,,,
0.01466,0.0007212,3.28895,569.6375,773.36875,,,,,,,,,
0.01467,0.00072072,3.291875,569.765,774.309375,,,,,,,,,
0.01468,0.00072023,3.294825,569.8875,775.25,,,,,,,,,
0.01469,0.00071975,3.29775,570.0125,776.2125,,,,,,,,,
0.0147,0.00071927,3.3007,570.135,777.153125,,,,,,,,,
0.01471,0.00071879,3.303625,570.26,778.09375,,,,,,,,,
0.01472,0.0007183,3.3066,570.3825,779.05625,,,,,,,,,
0.01473,0.00071782,3.309475,570.505,779.996875,,,,,,,,,
0.01474,0.00071734,3.312425,570.6225,780.959375,,,,,,,,,
0.01475,0.00071685,3.315325,570.7375,781.9,,,,,,,,,
0.01476,0.00071637,3.31825,570.855,782.8625,,,,,,,,,
0.01477,0.00071589,3.321125,570.9675,783.825,,,,,,,,,
0.01478,0.00071541,3.324025,571.08,784.765625,,,,,,,,,
0.01479,0.00071492,3.326925,571.19,785.728125,,,,,,,,,
0.0148,0.00071444,3.329825,571.2975,786.690625,,,,,,,,,
0.01481,0.00071396,3.3327,571.4,787.653125,,,,,,,,,
0.01482,0.00071347,3.335575,571.51,788.615625,,,,,,,,,
0.01483,0.00071299,3.33845,571.6125,789.578125,,,,,,,,,
0.01484,0.00071251,3.341325,571.7175,790.540625,,,,,,,,,
0.01485,0.00071202,3.344175,571.8175,791.503125,,,,,,,,,
0.01486,0.00071154,3.34705,571.92,792.465625,,,,,,,,,
0.01487,0.00071105,3.349925,572.0225,793.428125,,,,,,,,,
0.01488,0.00071057,3.352825,572.125,794.4125,,,,,,,,,
0.01489,0.00071009,3.355725,572.225,795.375,,,,,,,,,
0.0149,0.0007096,3.3586,572.3275,796.3375,,,,,,,,,
0.01491,0.00070912,3.361525,572.43,797.321875,,,,,,,,,
0.01492,0.00070864,3.364425,572.535,798.284375,,,,,,,,,
0.01493,0.00070815,3.36735,572.6425,799.26875,,,,,,,,,
0.01494,0.00070767,3.3703,572.7475,800.253125,,,,,,,,,
0.01495,0.00070718,3.37325,572.855,801.215625,,,,,,,,,
0.01496,0.0007067,3.3762,572.9675,802.2,,,,,,,,,
0.01497,0.00070622,3.379175,573.0775,803.184375,,,,,,,,,
0.01498,0.00070573,3.38215,573.19,804.146875,,,,,,,,,
0.01499,0.00070525,3.385175,573.3075,805.13125,,,,,,,,,
0.015,0.00070476,3.388175,573.4225,806.115625,,,,,,,,,
0.01501,0.00070428,3.3912,573.54,807.1,,,,,,,,,
0.01502,0.00070379,3.39425,573.6525,808.084375,,,,,,,,,
0.01503,0.00070331,3.397275,573.7725,809.06875,,,,,,,,,
0.01504,0.00070282,3.400325,573.8875,810.075,,,,,,,,,
0.01505,0.00070234,3.403375,574.0075,811.059375,,,,,,,,,
0.01506,0.00070185,3.4064,574.1225,812.04375,,,,,,,,,
0.01507,0.00070137,3.4095,574.24,813.028125,,,,,,,,,
0.01508,0.00070088,3.41255,574.355,814.034375,,,,,,,,,
0.01509,0.0007004,3.415575,574.47,815.01875,,,,,,,,,
0.0151,0.00069991,3.418625,574.5825,816.025,,,,,,,,,
0.01511,0.00069943,3.42165,574.695,817.009375,,,,,,,,,
0.01512,0.00069894,3.424675,574.8025,818.015625,,,,,,,,,
0.01513,0.00069846,3.427725,574.91,819,,,,,,,,,
0.01514,0.00069797,3.43075,575.0125,820.00625,,,,,,,,,
0.01515,0.00069749,3.4337,575.1125,821.0125,,,,,,,,,
0.01516,0.000697,3.436675,575.215,822.01875,,,,,,,,,
0.01517,0.00069652,3.4397,575.3125,823.025,,,,,,,,,
0.01518,0.00069603,3.442675,575.41,824.03125,,,,,,,,,
0.01519,0.00069554,3.44565,575.5025,825.0375,,,,,,,,,
0.0152,0.00069506,3.448625,575.595,826.04375,,,,,,,,,
0.01521,0.00069457,3.45155,575.6825,827.05,,,,,,,,,
0.01522,0.00069409,3.4545,575.77,828.05625,,,,,,,,,
0.01523,0.0006936,3.457425,575.86,829.0625,,,,,,,,,
0.01524,0.00069312,3.460425,575.95,830.06875,,,,,,,,,
0.01525,0.00069263,3.463375,576.0325,831.096875,,,,,,,,,
0.01526,0.00069214,3.4663,576.1225,832.103125,,,,,,,,,
0.01527,0.00069166,3.469275,576.21,833.13125,,,,,,,,,
0.01528,0.00069117,3.472275,576.2975,834.1375,,,,,,,,,
0.01529,0.00069068,3.47525,576.3875,835.165625,,,,,,,,,
0.0153,0.0006902,3.478225,576.4775,836.171875,,,,,,,,,
0.01531,0.00068971,3.4813,576.5725,837.2,,,,,,,,,
0.01532,0.00068922,3.4843,576.6675,838.228125,,,,,,,,,
0.01533,0.00068874,3.48735,576.7625,839.25625,,,,,,,,,
0.01534,0.00068825,3.490475,576.8625,840.2625,,,,,,,,,
0.01535,0.00068776,3.49355,576.9675,841.290625,,,,,,,,,
0.01536,0.00068728,3.496675,577.0725,842.31875,,,,,,,,,
0.01537,0.00068679,3.499825,577.185,843.346875,,,,,,,,,
0.01538,0.0006863,3.502975,577.2925,844.396875,,,,,,,,,
0.01539,0.00068582,3.50615,577.4075,845.425,,,,,,,,,
0.0154,0.00068533,3.509375,577.5225,846.453125,,,,,,,,,
0.01541,0.00068484,3.512575,577.6425,847.48125,,,,,,,,,
0.01542,0.00068435,3.515825,577.7625,848.53125,,,,,,,,,
0.01543,0.00068387,3.519075,577.885,849.559375,,,,,,,,,
0.01544,0.00068338,3.52235,578.0075,850.609375,,,,,,,,,
0.01545,0.00068289,3.525625,578.1325,851.6375,,,,,,,,,
0.01546,0.0006824,3.528925,578.2575,852.6875,,,,,,,,,
0.01547,0.00068192,3.532225,578.3825,853.715625,,,,,,,,,
0.01548,0.00068143,3.5355,578.5075,854.765625,,,,,,,,,
0.01549,0.00068094,3.5388,578.63,855.815625,,,,,,,,,
0.0155,0.00068045,3.5421,578.75,856.865625,,,,,,,,,
0.01551,0.00067996,3.54535,578.875,857.915625,,,,,,,,,
0.01552,0.00067948,3.54865,578.9925,858.94375,,,,,,,,,
0.01553,0.00067899,3.55195,579.1125,859.99375,,,,,,,,,
0.01554,0.0006785,3.555225,579.225,861.065625,,,,,,,,,
0.01555,0.00067801,3.558475,579.3375,862.115625,,,,,,,,,
0.01556,0.00067752,3.5617,579.4475,863.165625,,,,,,,,,
0.01557,0.00067704,3.56495,579.5525,864.215625,,,,,,,,,
0.01558,0.00067655,3.568175,579.66,865.2875,,,,,,,,,
0.01559,0.00067606,3.57135,579.7575,866.3375,,,,,,,,,
0.0156,0.00067557,3.57455,579.855,867.3875,,,,,,,,,
0.01561,0.00067508,3.5777,579.9475,868.459375,,,,,,,,,
0.01562,0.00067459,3.5809,580.04,869.509375,,,,,,,,,
0.01563,0.0006741,3.58405,580.13,870.58125,,,,,,,,,
0.01564,0.00067361,3.587175,580.215,871.653125,,,,,,,,,
0.01565,0.00067313,3.5903,580.3025,872.725,,,,,,,,,
0.01566,0.00067264,3.59345,580.3825,873.775,,,,,,,,,
0.01567,0.00067215,3.596575,580.465,874.846875,,,,,,,,,
0.01568,0.00067166,3.5997,580.545,875.91875,,,,,,,,,
0.01569,0.00067117,3.602825,580.6275,876.990625,,,,,,,,,
0.0157,0.00067068,3.605975,580.71,878.0625,,,,,,,,,
0.01571,0.00067019,3.6091,580.79,879.134375,,,,,,,,,
0.01572,0.0006697,3.61225,580.8725,880.228125,,,,,,,,,
0.01573,0.00066921,3.615425,580.9575,881.3,,,,,,,,,
0.01574,0.00066872,3.6186,581.0425,882.371875,,,,,,,,,
0.01575,0.00066823,3.621825,581.13,883.465625,,,,,,,,,
0.01576,0.00066774,3.62505,581.2225,884.5375,,,,,,,,,
0.01577,0.00066726,3.6283,581.3125,885.63125,,,,,,,,,
0.01578,0.00066677,3.631575,581.4125,886.703125,,,,,,,,,
0.01579,0.00066628,3.634875,581.5075,887.796875,,,,,,,,,
0.0158,0.00066579,3.63815,581.6125,888.890625,,,,,,,,,
0.01581,0.0006653,3.6415,581.72,889.9625,,,,,,,,,
0.01582,0.00066481,3.6449,581.8325,891.05625,,,,,,,,,
0.01583,0.00066432,3.6483,581.945,892.15,,,,,,,,,
0.01584,0.00066383,3.65175,582.06,893.24375,,,,,,,,,
0.01585,0.00066334,3.6552,582.18,894.3375,,,,,,,,,
0.01586,0.00066285,3.658675,582.3025,895.43125,,,,,,,,,
0.01587,0.00066236,3.6622,582.43,896.525,,,,,,,,,
0.01588,0.00066187,3.665725,582.5575,897.640625,,,,,,,,,
0.01589,0.00066138,3.66925,582.6875,898.734375,,,,,,,,,
0.0159,0.00066089,3.67285,582.8225,899.828125,,,,,,,,,
0.01591,0.0006604,3.67645,582.9575,900.94375,,,,,,,,,
0.01592,0.00065991,3.680025,583.095,902.0375,,,,,,,,,
0.01593,0.00065941,3.683675,583.2325,903.153125,,,,,,,,,
0.01594,0.00065892,3.687275,583.3725,904.246875,,,,,,,,,
0.01595,0.00065843,3.69095,583.515,905.3625,,,,,,,,,
0.01596,0.00065794,3.694575,583.6575,906.478125,,,,,,,,,
0.01597,0.00065745,3.698275,583.8,907.59375,,,,,,,,,
0.01598,0.00065696,3.70195,583.9425,908.709375,,,,,,,,,
0.01599,0.00065647,3.705625,584.085,909.825,,,,,,,,,
0.016,0.00065598,3.7093,584.2275,910.940625,,,,,,,,,
0.01601,0.00065549,3.713,584.3725,912.05625,,,,,,,,,
0.01602,0.000655,3.7167,584.5125,913.171875,,,,,,,,,
0.01603,0.00065451,3.7204,584.655,914.2875,,,,,,,,,
0.01604,0.00065402,3.724125,584.8,915.403125,,,,,,,,,
0.01605,0.00065353,3.72785,584.945,916.540625,,,,,,,,,
0.01606,0.00065303,3.731575,585.0875,917.65625,,,,,,,,,
0.01607,0.00065254,3.735325,585.2325,918.79375,,,,,,,,,
0.01608,0.00065205,3.73905,585.3775,919.909375,,,,,,,,,
0.01609,0.00065156,3.74285,585.5225,921.046875,,,,,,,,,
0.0161,0.00065107,3.746575,585.665,922.184375,,,,,,,,,
0.01611,0.00065058,3.750375,585.815,923.3,,,,,,,,,
0.01612,0.00065009,3.75415,585.9625,924.4375,,,,,,,,,
0.01613,0.0006496,3.75795,586.1125,925.575,,,,,,,,,
0.01614,0.0006491,3.761775,586.26,926.7125,,,,,,,,,
0.01615,0.00064861,3.7656,586.4125,927.85,,,,,,,,,
0.01616,0.00064812,3.76945,586.565,928.9875,,,,,,,,,
0.01617,0.00064763,3.7733,586.7175,930.125,,,,,,,,,
0.01618,0.00064714,3.777175,586.8725,931.284375,,,,,,,,,
0.01619,0.00064665,3.781075,587.0275,932.421875,,,,,,,,,
0.0162,0.00064616,3.78495,587.1825,933.559375,,,,,,,,,
0.01621,0.00064566,3.788825,587.34,934.71875,,,,,,,,,
0.01622,0.00064517,3.792725,587.495,935.85625,,,,,,,,,
0.01623,0.00064468,3.796625,587.6475,937.015625,,,,,,,,,
0.01624,0.00064419,3.800575,587.805,938.153125,,,,,,,,,
0.01625,0.0006437,3.804475,587.96,939.3125,,,,,,,,,
0.01626,0.0006432,3.8084,588.1125,940.471875,,,,,,,,,
0.01627,0.00064271,3.8123,588.265,941.63125,,,,,,,,,
0.01628,0.00064222,3.8162,588.415,942.790625,,,,,,,,,
0.01629,0.00064173,3.820125,588.565,943.95,,,,,,,,,
0.0163,0.00064124,3.824,588.7125,945.109375,,,,,,,,,
0.01631,0.00064074,3.827875,588.8525,946.26875,,,,,,,,,
0.01632,0.00064025,3.831725,588.995,947.428125,,,,,,,,,
0.01633,0.00063976,3.835575,589.1325,948.609375,,,,,,,,,
0.01634,0.00063927,3.839425,589.27,949.76875,,,,,,,,,
0.01635,0.00063878,3.843275,589.4,950.928125,,,,,,,,,
0.01636,0.00063828,3.84705,589.53,952.109375,,,,,,,,,
0.01637,0.00063779,3.850875,589.6575,953.26875,,,,,,,,,
0.01638,0.0006373,3.854675,589.7825,954.45,,,,,,,,,
0.01639,0.00063681,3.858475,589.905,955.63125,,,,,,,,,
0.0164,0.00063631,3.86225,590.025,956.8125,,,,,,,,,
0.01641,0.00063582,3.866,590.1425,957.971875,,,,,,,,,
0.01642,0.00063533,3.869775,590.2625,959.153125,,,,,,,,,
0.01643,0.00063484,3.8736,590.38,960.334375,,,,,,,,,
0.01644,0.00063434,3.877375,590.5,961.515625,,,,,,,,,
0.01645,0.00063385,3.881175,590.6225,962.71875,,,,,,,,,
0.01646,0.00063336,3.885025,590.74,963.9,,,,,,,,,
0.01647,0.00063287,3.888825,590.865,965.08125,,,,,,,,,
0.01648,0.00063237,3.892725,590.99,966.284375,,,,,,,,,
0.01649,0.00063188,3.896625,591.1225,967.465625,,,,,,,,,
0.0165,0.00063139,3.900575,591.255,968.66875,,,,,,,,,
0.01651,0.00063089,3.90455,591.3925,969.85,,,,,,,,,
0.01652,0.0006304,3.908525,591.535,971.053125,,,,,,,,,
0.01653,0.00062991,3.912575,591.685,972.25625,,,,,,,,,
0.01654,0.00062942,3.916675,591.84,973.4375,,,,,,,,,
0.01655,0.00062892,3.9208,592,974.640625,,,,,,,,,
0.01656,0.00062843,3.92495,592.165,975.84375,,,,,,,,,
0.01657,0.00062794,3.929175,592.3375,977.046875,,,,,,,,,
0.01658,0.00062744,3.933475,592.5125,978.25,,,,,,,,,
0.01659,0.00062695,3.93775,592.695,979.453125,,,,,,,,,
0.0166,0.00062646,3.9421,592.8775,980.678125,,,,,,,,,
0.01661,0.00062596,3.9465,593.0675,981.88125,,,,,,,,,
0.01662,0.00062547,3.9509,593.2625,983.084375,,,,,,,,,
0.01663,0.00062498,3.955375,593.46,984.309375,,,,,,,,,
0.01664,0.00062449,3.9598,593.66,985.534375,,,,,,,,,
0.01665,0.00062399,3.9643,593.8625,986.7375,,,,,,,,,
0.01666,0.0006235,3.9688,594.0625,987.9625,,,,,,,,,
0.01667,0.00062301,3.9733,594.2625,989.1875,,,,,,,,,
0.01668,0.00062251,3.9778,594.465,990.390625,,,,,,,,,
0.01669,0.00062202,3.9823,594.665,991.615625,,,,,,,,,
0.0167,0.00062153,3.9868,594.86,992.840625,,,,,,,,,
0.01671,0.00062103,3.9913,595.055,994.065625,,,,,,,,,
0.01672,0.00062054,3.99575,595.2425,995.3125,,,,,,,,,
0.01673,0.00062005,4.00015,595.4275,996.5375,,,,,,,,,
0.01674,0.00061955,4.004575,595.6075,997.7625,,,,,,,,,
0.01675,0.00061906,4.008925,595.78,998.9875,,,,,,,,,
0.01676,0.00061857,4.0133,595.9525,1000.234375,,,,,,,,,
0.01677,0.00061807,4.0176,596.115,1001.459375,,,,,,,,,
0.01678,0.00061758,4.021875,596.27,1002.70625,,,,,,,,,
0.01679,0.00061709,4.026125,596.4225,1003.953125,,,,,,,,,
0.0168,0.00061659,4.03035,596.5675,1005.178125,,,,,,,,,
0.01681,0.0006161,4.03455,596.71,1006.425,,,,,,,,,
0.01682,0.00061561,4.0387,596.845,1007.671875,,,,,,,,,
0.01683,0.00061511,4.04285,596.9775,1008.91875,,,,,,,,,
0.01684,0.00061462,4.046925,597.1025,1010.165625,,,,,,,,,
0.01685,0.00061412,4.05105,597.23,1011.4125,,,,,,,,,
0.01686,0.00061363,4.05515,597.35,1012.68125,,,,,,,,,
0.01687,0.00061314,4.05925,597.47,1013.928125,,,,,,,,,
0.01688,0.00061264,4.063325,597.59,1015.175,,,,,,,,,
0.01689,0.00061215,4.067425,597.71,1016.44375,,,,,,,,,
0.0169,0.00061166,4.071525,597.8325,1017.690625,,,,,,,,,
0.01691,0.00061116,4.075675,597.9525,1018.959375,,,,,,,,,
0.01692,0.00061067,4.079775,598.0725,1020.228125,,,,,,,,,
0.01693,0.00061018,4.08395,598.1975,1021.475,,,,,,,,,
0.01694,0.00060968,4.08815,598.3275,1022.74375,,,,,,,,,
0.01695,0.00060919,4.092325,598.455,1024.0125,,,,,,,,,
0.01696,0.00060869,4.0966,598.59,1025.28125,,,,,,,,,
0.01697,0.0006082,4.10085,598.7275,1026.55,,,,,,,,,
0.01698,0.00060771,4.1052,598.8675,1027.840625,,,,,,,,,
0.01699,0.00060721,4.109525,599.0125,1029.109375,,,,,,,,,
0.017,0.00060672,4.113875,599.16,1030.378125,,,,,,,,,
0.01701,0.00060623,4.118275,599.31,1031.66875,,,,,,,,,
0.01702,0.00060573,4.122675,599.4625,1032.9375,,,,,,,,,
0.01703,0.00060524,4.12715,599.62,1034.228125,,,,,,,,,
0.01704,0.00060474,4.131575,599.7775,1035.496875,,,,,,,,,
0.01705,0.00060425,4.1361,599.9375,1036.7875,,,,,,,,,
0.01706,0.00060376,4.14055,600.095,1038.078125,,,,,,,,,
0.01707,0.00060326,4.145075,600.2575,1039.36875,,,,,,,,,
0.01708,0.00060277,4.149575,600.415,1040.659375,,,,,,,,,
0.01709,0.00060227,4.154075,600.57,1041.95,,,,,,,,,
0.0171,0.00060178,4.1586,600.73,1043.240625,,,,,,,,,
0.01711,0.00060129,4.1631,600.8825,1044.53125,,,,,,,,,
0.01712,0.00060079,4.167625,601.0375,1045.84375,,,,,,,,,
0.01713,0.0006003,4.1721,601.19,1047.134375,,,,,,,,,
0.01714,0.0005998,4.176575,601.34,1048.446875,,,,,,,,,
0.01715,0.00059931,4.18105,601.485,1049.7375,,,,,,,,,
0.01716,0.00059881,4.1855,601.625,1051.05,,,,,,,,,
0.01717,0.00059832,4.189925,601.765,1052.3625,,,,,,,,,
0.01718,0.00059783,4.19435,601.9025,1053.653125,,,,,,,,,
0.01719,0.00059733,4.19875,602.035,1054.965625,,,,,,,,,
0.0172,0.00059684,4.2032,602.17,1056.278125,,,,,,,,,
0.01721,0.00059634,4.20755,602.295,1057.590625,,,,,,,,,
0.01722,0.00059585,4.21195,602.425,1058.925,,,,,,,,,
0.01723,0.00059535,4.216375,602.5525,1060.2375,,,,,,,,,
0.01724,0.00059486,4.220725,602.6775,1061.55,,,,,,,,,
0.01725,0.00059437,4.22515,602.805,1062.884375,,,,,,,,,
0.01726,0.00059387,4.229575,602.93,1064.196875,,,,,,,,,
0.01727,0.00059338,4.234,603.06,1065.53125,,,,,,,,,
0.01728,0.00059288,4.238475,603.19,1066.84375,,,,,,,,,
0.01729,0.00059239,4.242925,603.3225,1068.178125,,,,,,,,,
0.0173,0.00059189,4.24745,603.46,1069.5125,,,,,,,,,
0.01731,0.0005914,4.252,603.5975,1070.846875,,,,,,,,,
0.01732,0.0005909,4.2566,603.7425,1072.18125,,,,,,,,,
0.01733,0.00059041,4.261175,603.89,1073.515625,,,,,,,,,
0.01734,0.00058992,4.26585,604.0425,1074.85,,,,,,,,,
0.01735,0.00058942,4.27055,604.2,1076.20625,,,,,,,,,
0.01736,0.00058893,4.275325,604.36,1077.540625,,,,,,,,,
0.01737,0.00058843,4.280075,604.5275,1078.875,,,,,,,,,
0.01738,0.00058794,4.284925,604.7,1080.23125,,,,,,,,,
0.01739,0.00058744,4.2898,604.88,1081.5875,,,,,,,,,
0.0174,0.00058695,4.294725,605.06,1082.921875,,,,,,,,,
0.01741,0.00058645,4.299675,605.245,1084.278125,,,,,,,,,
0.01742,0.00058596,4.304675,605.435,1085.634375,,,,,,,,,
0.01743,0.00058546,4.3097,605.6275,1086.990625,,,,,,,,,
0.01744,0.00058497,4.31475,605.825,1088.346875,,,,,,,,,
0.01745,0.00058447,4.319825,606.0225,1089.703125,,,,,,,,,
0.01746,0.00058398,4.324925,606.2225,1091.08125,,,,,,,,,
0.01747,0.00058348,4.33005,606.425,1092.4375,,,,,,,,,
0.01748,0.00058299,4.33515,606.6275,1093.79375,,,,,,,,,
0.01749,0.00058249,4.340325,606.8275,1095.171875,,,,,,,,,
0.0175,0.000582,4.34545,607.03,1096.55,,,,,,,,,
0.01751,0.0005815,4.3506,607.23,1097.90625,,,,,,,,,
0.01752,0.00058101,4.355775,607.43,1099.284375,,,,,,,,,
0.01753,0.00058051,4.360925,607.6275,1100.6625,,,,,,,,,
0.01754,0.00058002,4.36605,607.8225,1102.040625,,,,,,,,,
0.01755,0.00057952,4.371175,608.015,1103.41875,,,,,,,,,
0.01756,0.00057903,4.37625,608.2075,1104.796875,,,,,,,,,
0.01757,0.00057853,4.3814,608.395,1106.175,,,,,,,,,
0.01758,0.00057804,4.3865,608.58,1107.575,,,,,,,,,
0.01759,0.00057754,4.39155,608.7625,1108.953125,,,,,,,,,
0.0176,0.00057705,4.396625,608.94,1110.353125,,,,,,,,,
0.01761,0.00057655,4.401725,609.12,1111.73125,,,,,,,,,
0.01762,0.00057606,4.40675,609.29,1113.13125,,,,,,,,,
0.01763,0.00057556,4.411825,609.465,1114.53125,,,,,,,,,
0.01764,0.00057507,4.416875,609.635,1115.93125,,,,,,,,,
0.01765,0.00057457,4.4219,609.805,1117.33125,,,,,,,,,
0.01766,0.00057408,4.426975,609.975,1118.73125,,,,,,,,,
0.01767,0.00057358,4.432025,610.1425,1120.13125,,,,,,,,,
0.01768,0.00057309,4.43705,610.31,1121.53125,,,,,,,,,
0.01769,0.00057259,4.442125,610.48,1122.93125,,,,,,,,,
0.0177,0.0005721,4.44725,610.6475,1124.353125,,,,,,,,,
0.01771,0.0005716,4.452325,610.815,1125.753125,,,,,,,,,
0.01772,0.00057111,4.457425,610.99,1127.175,,,,,,,,,
0.01773,0.00057061,4.4626,611.165,1128.596875,,,,,,,,,
0.01774,0.00057012,4.46775,611.3375,1130.01875,,,,,,,,,
0.01775,0.00056962,4.47295,611.5125,1131.41875,,,,,,,,,
0.01776,0.00056913,4.478175,611.695,1132.8625,,,,,,,,,
0.01777,0.00056863,4.4834,611.8775,1134.284375,,,,,,,,,
0.01778,0.00056814,4.488675,612.0575,1135.70625,,,,,,,,,
0.01779,0.00056764,4.494,612.245,1137.128125,,,,,,,,,
0.0178,0.00056715,4.4993,612.4325,1138.571875,,,,,,,,,
0.01781,0.00056665,4.504625,612.6225,1139.99375,,,,,,,,,
0.01782,0.00056616,4.51,612.8175,1141.4375,,,,,,,,,
0.01783,0.00056566,4.515375,613.0125,1142.859375,,,,,,,,,
0.01784,0.00056517,4.5208,613.2025,1144.303125,,,,,,,,,
0.01785,0.00056467,4.526175,613.4,1145.746875,,,,,,,,,
0.01786,0.00056418,4.531625,613.595,1147.190625,,,,,,,,,
0.01787,0.00056368,4.53705,613.79,1148.634375,,,,,,,,,
0.01788,0.00056319,4.542475,613.985,1150.078125,,,,,,,,,
0.01789,0.00056269,4.54795,614.18,1151.521875,,,,,,,,,
0.0179,0.0005622,4.5534,614.3725,1152.9875,,,,,,,,,
0.01791,0.0005617,4.558825,614.565,1154.43125,,,,,,,,,
0.01792,0.00056121,4.5643,614.7525,1155.896875,,,,,,,,,
0.01793,0.00056071,4.569725,614.9375,1157.340625,,,,,,,,,
0.01794,0.00056022,4.575175,615.1275,1158.80625,,,,,,,,,
0.01795,0.00055972,4.580575,615.3075,1160.271875,,,,,,,,,
